Iteration	Posterior	Likelihood	Prior	age_ursinae	alpha_cytb	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extinction_rate	rates_cytb[1]	rates_cytb[2]	rates_cytb[3]	rates_cytb[4]	sf[1]	sf[2]	sf[3]	sf[4]	speciation_rate	turnover
7920	-3714.802	-3706.201	-8.601054	0.6411017	0.197333	0.811422	0.127953	0.0501809	0.100942	0.195476	0.296148	0.198689	0.574923	0.325426	0.0663688	0.102883	0.0474939	0.0791798	0.0651987	0.648704	0.557052	0.0804326	0.368837	0.2619935	0.06051839	0.0168427	0.541912	0.00695383	0.00349427	0.428673	0.00212451	0.009162753	0.00048387	0.0322512	0.376662	3.5906	0.292925	0.318768	0.129085	0.259222	0.06968114	0.1314954
7930	-3716.067	-3712.046	-4.020843	0.793827	0.1910392	0.451832	0.175741	0.119362	0.0824135	0.227093	0.31433	0.242391	0.578427	0.14393	0.0516307	0.388822	0.16521	0.0469805	0.0282103	0.187396	0.0548333	0.0509956	0.366496	0.1472206	0.02496364	0.0168406	0.541844	0.00434447	0.000716372	0.428619	0.00763512	0.0214103	0.000384225	0.0287712	0.359869	3.61098	0.303356	0.289463	0.142705	0.264476	0.04637394	0.4616881
7940	-3711.871	-3707.567	-4.303634	0.8051081	0.1787785	0.179189	0.0373669	0.00782627	0.0610361	0.230504	0.522383	0.289405	0.582751	0.194327	0.0460865	0.235063	0.574677	0.0399624	0.17684	0.199651	0.153661	0.0421002	0.141438	0.1438696	0.004228026	0.0164612	0.548393	0.00621511	0.00126584	0.418965	0.00869957	0.02356166	0.00023399	0.0224992	0.326057	3.65121	0.320823	0.285867	0.129863	0.263446	0.02778969	0.8478563
7950	-3719.115	-3712.566	-6.548898	0.6061821	0.2246656	0.261679	0.320723	0.0991689	0.111602	0.29176	0.400175	0.223664	0.326887	0.137128	0.0414153	0.208948	0.816625	0.0871652	0.0346729	0.112852	0.220084	0.0494767	0.125337	0.1960344	0.2568759	0.014122	0.547565	0.00620573	0.0081689	0.418332	0.00560606	0.01248	0.00113337	0.0491062	0.444933	3.50483	0.298352	0.301437	0.120224	0.279988	0.2693559	0.04633275
7960	-3715.16	-3708.995	-6.165028	0.5806237	0.1849872	0.354313	0.0486655	0.0328817	0.121361	0.230634	0.54693	0.485988	0.463274	0.201382	0.05955	0.277137	0.364551	0.0534622	0.0879897	0.169303	0.322426	0.107414	0.257043	0.1958265	0.01374554	0.0183087	0.521307	0.00765649	0.00329649	0.444999	0.00443239	0.03519599	0.000303281	0.0255882	0.343356	3.63075	0.286304	0.310299	0.119139	0.284258	0.04894153	0.7191436
7970	-3716.604	-3712.718	-3.885356	0.4650383	0.1725248	0.367125	0.117343	0.0777285	0.166676	0.176963	0.457268	0.289719	0.462426	0.218036	0.0180219	0.218621	0.102315	0.276657	0.107752	0.0533131	0.0405277	0.213416	0.201489	0.1675048	-0.08987048	0.0202341	0.576129	0.00846167	0.00466981	0.387483	0.0030227	0.1376334	0.000176813	0.0195779	0.308283	3.67196	0.295248	0.293286	0.12927	0.282196	0.04776295	2.881594
7980	-3717.513	-3714.122	-3.390646	0.5335894	0.1702078	0.350613	0.0818496	0.0385097	0.216537	0.114675	0.215069	0.192666	0.7966	0.195885	0.0414417	0.274163	0.0886188	0.209453	0.0794084	0.0754189	0.0798996	0.252027	0.190843	0.1249317	-0.008268041	0.0150875	0.552855	0.00502193	0.00210514	0.422247	0.00268272	0.0157188	0.000158546	0.0185458	0.301613	3.67968	0.314592	0.306082	0.125075	0.254251	0.007450762	2.109691
7990	-3720.506	-3713.698	-6.808332	0.8180428	0.1550777	0.331085	0.26026	0.0719732	0.0958545	0.105959	0.134148	0.167243	0.841357	0.117707	0.0238363	0.297975	0.674647	0.137502	0.0277252	0.0875947	0.0357032	0.12611	0.053185	0.3464099	0.04668321	0.0135388	0.472924	0.00813587	0.00241999	0.501019	0.00196254	0.009640194	7.17815e-05	0.0125072	0.257083	3.73034	0.310873	0.288249	0.144228	0.25665	0.05632341	0.1711579
8000	-3721.801	-3712.846	-8.955115	0.56473	0.1715949	0.343644	0.0980034	0.0266164	0.104508	0.12492	0.19614	0.157714	0.538074	0.31687	0.024809	0.255166	0.579671	0.379025	0.121067	0.506594	0.0211146	0.093893	0.236892	0.2964489	-0.07704279	0.018946	0.555968	0.00699407	0.00450285	0.408174	0.00541498	0.1642056	0.000169302	0.0191604	0.305611	3.67506	0.276808	0.296146	0.136602	0.290445	0.08716282	1.883895
8010	-3716.002	-3710.127	-5.875276	0.466551	0.1889841	0.213999	0.0742378	0.087184	0.187949	0.170058	0.463604	0.396156	0.641203	0.121505	0.0568362	0.310904	0.303116	0.313445	0.0768074	0.0767871	0.025834	0.01999	0.184744	0.18663	0.0286539	0.0123058	0.478611	0.00651675	0.0101973	0.486294	0.00607434	0.1375072	0.000355172	0.0276719	0.354301	3.61767	0.295615	0.275709	0.145225	0.283452	0.1661611	0.8275535
8020	-3724.902	-3711.611	-13.29048	0.3943889	0.1833969	0.204061	0.122884	0.0299156	0.141791	0.25148	0.705437	0.227518	0.486581	0.15377	0.0794811	0.602798	0.109607	0.163979	0.166854	0.419949	0.5484	0.363888	0.22744	0.2823076	-0.192889	0.0103563	0.502192	0.00963582	0.00397989	0.467463	0.00637361	0.3147978	0.000284263	0.0247796	0.338959	3.63598	0.310382	0.273532	0.143734	0.272352	0.1219088	2.582241
8030	-3720.723	-3711.953	-8.769289	0.5888931	0.1699744	0.530096	0.295109	0.11294	0.163467	0.238606	0.577757	0.230833	0.552557	0.297256	0.0741164	0.276979	0.289536	0.0117408	0.0335512	0.188523	0.188422	0.172208	0.489827	0.1988982	-0.009419953	0.00640499	0.550059	0.0035986	0.0093316	0.421337	0.0092696	0.04277696	0.000156788	0.0184434	0.300939	3.68046	0.295929	0.310208	0.131113	0.26275	0.03335701	1.282398
8040	-3719.598	-3710.109	-9.489069	0.5470725	0.171558	0.275943	0.147971	0.0441725	0.209559	0.111023	0.384254	0.27976	0.750296	0.158814	0.0654015	0.308889	0.165161	0.19549	0.200237	0.0389853	0.160323	0.0576359	0.590192	0.2115797	0.03779774	0.0092142	0.481335	0.00510915	0.00326563	0.490289	0.0107866	0.2030824	0.000169009	0.0191439	0.305505	3.67518	0.309975	0.310691	0.134046	0.245288	0.2408801	0.8430849
8050	-3717.886	-3712.727	-5.158906	0.5542675	0.2211737	0.160095	0.105644	0.0788689	0.124699	0.385688	0.620494	0.172503	0.421484	0.199072	0.0497946	0.121922	0.00759822	0.183712	0.0306201	0.239401	0.0199617	0.364362	0.301546	0.2632338	0.05374748	0.00808858	0.45325	0.0131838	0.00547906	0.498093	0.0219058	0.05203952	0.00102861	0.0468136	0.436635	3.51552	0.307548	0.293411	0.138861	0.26018	0.105787	0.4919274
8060	-3723.738	-3721.745	-1.993784	0.7730352	0.2111453	0.170081	0.0246391	0.0191621	0.103056	0.170379	0.369177	0.252494	0.414899	0.192948	0.0593753	0.191039	0.0300625	0.0550197	0.125107	0.0369068	0.0421865	0.169299	0.552276	0.1343674	0.004193153	0.00346841	0.454207	0.0132117	0.00801647	0.499145	0.021952	0.1484704	0.000764748	0.0404425	0.412115	3.54668	0.283919	0.320412	0.135692	0.259977	0.1526636	0.9725334
8070	-3714.11	-3710.564	-3.54578	0.6522565	0.1766974	0.237832	0.0855681	0.0640819	0.101821	0.116888	0.256578	0.15453	0.509736	0.126289	0.0331471	0.180268	0.422635	0.34927	0.0817679	0.0508594	0.034321	0.180717	0.640404	0.2293198	-0.007991593	0.00514747	0.517222	0.00990526	0.00615485	0.453184	0.00838595	0.03122165	0.000213631	0.0215055	0.32018	3.6581	0.296867	0.310184	0.134223	0.258727	0.02323006	1.34402
8080	-3715.951	-3705.574	-10.37721	0.5856978	0.1757298	0.670272	0.404988	0.0970272	0.110062	0.13192	0.265503	0.142352	0.442437	0.4018	0.0795095	0.131834	0.00437081	0.321225	0.0417499	0.174213	0.313391	0.067754	1.10081	0.2802337	0.130567	0.0100731	0.516824	0.0113412	0.00813167	0.452835	0.000795442	0.01900142	0.000204626	0.0210507	0.317434	3.66131	0.309935	0.294983	0.123658	0.271424	0.1495684	0.1270417
8090	-3717.914	-3711.482	-6.4315	0.4508976	0.1621787	0.34554	0.183251	0.044062	0.190607	0.205174	0.352284	0.203844	0.562269	0.281554	0.0428893	0.221336	0.305526	0.22827	0.10336	0.13445	0.392602	0.140424	0.186576	0.2719477	0.03664839	0.00550166	0.519983	0.00507603	0.0100174	0.455603	0.00381993	0.01311593	0.000106058	0.0151871	0.278178	3.70653	0.324738	0.27943	0.140972	0.25486	0.04976432	0.2635609
8100	-3725.55	-3714.447	-11.10269	0.4205656	0.1890195	0.257624	0.0936125	0.0190477	0.145085	0.176349	0.271096	0.172961	0.853216	0.396925	0.068258	0.53196	0.00594716	0.328665	0.183365	0.0469056	0.603007	0.00931147	0.680007	0.241849	0.0249928	0.00473361	0.546519	0.008558	0.00815814	0.430794	0.00123713	0.1410168	0.000355658	0.0276907	0.354398	3.61756	0.313979	0.290885	0.13681	0.258325	0.1660096	0.8494497
8110	-3720.712	-3710.551	-10.16144	0.5206325	0.1780022	0.109428	0.150676	0.0434581	0.177514	0.311625	0.44026	0.377846	0.770879	0.241318	0.0722996	0.12256	0.515229	0.0350051	0.197072	0.010861	0.203115	0.311573	0.383091	0.3525569	-0.0742574	0.00999804	0.542035	0.0104504	0.00826687	0.427259	0.00199085	0.1073537	0.000226235	0.022126	0.323869	3.65378	0.297167	0.302547	0.127146	0.27314	0.03309634	3.243674
8120	-3717.754	-3708.406	-9.348003	0.5513563	0.1922573	0.411887	0.113418	0.0814647	0.15515	0.178028	0.231979	0.215598	0.637561	0.241147	0.0412116	0.183321	0.37878	0.215809	0.0638575	0.263365	0.019509	0.0970106	0.489668	0.2415564	0.2769046	0.00827847	0.545527	0.0127611	0.00277635	0.417137	0.0135198	0.08611083	0.000402235	0.0294315	0.36315	3.60702	0.309201	0.299665	0.116838	0.274296	0.3630155	0.2372098
8130	-3718.812	-3711.908	-6.904847	0.4224121	0.1565724	0.159363	0.0693791	0.0677473	0.204693	0.142935	0.395048	0.313475	0.394789	0.138076	0.0838462	0.449668	0.0598194	0.285576	0.0766857	0.2248	0.241009	0.586714	0.121941	0.1848168	0.2246966	0.00834319	0.549792	0.0111744	0.0028057	0.420398	0.00748635	0.008871475	7.81587e-05	0.0130482	0.261549	3.72532	0.281308	0.317344	0.128773	0.272575	0.2335681	0.0379824
8140	-3725.12	-3711.114	-14.00537	0.5260945	0.1851228	0.120483	0.256253	0.119238	0.179735	0.331822	0.405467	0.420036	0.535243	0.0590455	0.0815278	0.437622	1.42271	0.256994	0.0891038	0.0985534	0.467786	0.130122	0.210559	0.2104883	-0.1327345	0.00505379	0.551061	0.0112002	0.00485926	0.421368	0.00645794	0.1613787	0.000304946	0.0256578	0.34373	3.63031	0.315801	0.306426	0.117817	0.259956	0.02864425	5.633898
8150	-3726.306	-3717.105	-9.200746	0.3784988	0.2010828	0.214869	0.155291	0.138961	0.251889	0.234882	0.690245	0.364148	0.610989	0.111894	0.115078	0.461222	0.28436	0.215223	0.0912885	0.144859	0.0640233	0.213529	0.12498	0.2876746	0.0970099	0.00414202	0.548984	0.011158	0.00251289	0.41978	0.0134235	0.04618686	0.00055132	0.0344025	0.386478	3.57857	0.315746	0.289897	0.135084	0.259273	0.1431968	0.3225413
8160	-3731.563	-3715.476	-16.08746	0.3089853	0.1664838	0.345068	0.0650641	0.0329897	0.434937	0.451413	0.591502	0.65483	0.333306	0.473486	0.0441188	0.240708	0.307375	0.183503	0.267328	0.130795	0.122692	0.0646127	0.729589	0.2558976	0.5146011	0.0117063	0.543773	0.00835911	0.00995081	0.414143	0.0120678	0.03982011	0.000132211	0.0169454	0.290804	3.69212	0.278727	0.329715	0.129646	0.261912	0.5544212	0.07182284
8170	-3721.241	-3713.291	-7.950225	0.5340482	0.1608185	0.292038	0.0731854	0.0276821	0.194325	0.654384	0.534699	0.188894	0.49093	0.12666	0.0343158	0.27552	0.0305157	0.327444	0.0850902	0.0410058	0.0152128	0.281894	0.446986	0.1724475	0.2623192	0.00967669	0.499751	0.00768239	0.00545778	0.4745	0.00293292	0.001351004	9.86806e-05	0.0146523	0.274162	3.71109	0.281462	0.30599	0.119541	0.293007	0.2636702	0.005123842
8180	-3717.203	-3710.834	-6.369246	0.4593984	0.1965645	0.15408	0.0868673	0.0645374	0.19605	0.334758	0.584189	0.315941	0.544121	0.459968	0.038715	0.140547	0.0833667	0.0863948	0.104776	0.10248	0.307595	0.212455	0.332616	0.2276328	0.07395759	0.00904032	0.488714	0.00752993	0.00762489	0.483872	0.00321915	0.02258768	0.00047081	0.0318174	0.374632	3.59308	0.312143	0.300288	0.125537	0.262032	0.09654527	0.2339595
8190	-3727.673	-3712.52	-15.153	0.4718174	0.1400749	1.0604	0.0467121	0.039238	0.156165	0.409841	0.851998	0.465315	0.643506	0.701702	0.105179	0.109246	0.164317	0.151488	0.144018	0.0424553	0.329759	0.219532	0.202907	0.3302099	0.2893408	0.0124032	0.550821	0.00423869	0.0153894	0.413469	0.00367937	0.004534082	2.76169e-05	0.00777365	0.211725	3.78047	0.29857	0.299921	0.127717	0.273793	0.2938749	0.01542861
8200	-3717.12	-3714.791	-2.328907	0.5603594	0.1989531	0.276615	0.250454	0.178905	0.12183	0.213777	0.250255	0.21155	0.468721	0.205331	0.0343054	0.209738	0.0533424	0.165015	0.0716141	0.129721	0.0328321	0.052721	0.451926	0.2076567	-0.04658181	0.0156302	0.522839	0.00518744	0.00314564	0.443782	0.00941577	0.06914686	0.000512245	0.0331737	0.38092	3.58539	0.308039	0.298108	0.126812	0.267041	0.02256504	3.064335
8210	-3727.106	-3707.056	-20.04983	0.9786664	0.1841638	1.34905	0.151791	0.104887	0.138701	0.137595	0.303239	0.25438	1.09848	0.917178	0.0437981	0.370582	0.180779	0.13955	0.0305467	0.0289349	0.0714596	0.559105	0.735153	0.5572233	0.03973095	0.0155353	0.519664	0.00965872	0.00245526	0.441086	0.0116008	0.06815308	0.000293322	0.0251681	0.341083	3.63346	0.305926	0.289507	0.148021	0.256545	0.107884	0.6317254
8220	-3716.08	-3713.169	-2.910982	0.6395037	0.1936715	0.178131	0.0360349	0.0476311	0.0803997	0.167674	0.296223	0.11937	0.609252	0.126932	0.0333541	0.215181	0.489943	0.131218	0.0955571	0.211078	0.261908	0.0867014	0.281843	0.2333185	0.03639581	0.0127383	0.549918	0.00306126	0.00991799	0.41356	0.0108042	0.007352727	0.0004239	0.0302062	0.36694	3.60243	0.296163	0.305227	0.125032	0.273578	0.04374854	0.168068
8230	-3721.435	-3709.962	-11.47247	0.5283228	0.2171097	0.318654	0.147195	0.123322	0.154027	0.374881	0.810577	0.35906	0.622453	0.203078	0.0388351	0.377981	0.102834	0.075042	0.0418406	0.139866	0.615789	0.122467	0.440132	0.2065141	-0.1430721	0.00931134	0.495671	0.0107189	0.00357606	0.471028	0.0096942	0.1712469	0.000915205	0.0441922	0.426822	3.52807	0.286826	0.309641	0.139977	0.263556	0.02817479	6.078019
8240	-3728.397	-3723.458	-4.93882	0.8101981	0.1516515	0.339002	0.0621782	0.0664806	0.0966545	0.195989	0.560145	0.345669	0.535499	0.279305	0.0323354	0.1631	0.251225	0.032428	0.0405627	0.027241	0.0592544	0.131654	0.342127	0.2447003	-0.1230245	0.0155395	0.497285	0.0107538	0.0016828	0.472561	0.00217744	0.155932	5.86843e-05	0.0113142	0.246802	3.74182	0.263424	0.324859	0.12558	0.286137	0.03290755	4.738489
8250	-3717.123	-3712.606	-4.516892	0.6137113	0.1854209	0.125248	0.0721025	0.0430029	0.0740536	0.140038	0.254739	0.22061	0.57126	0.183886	0.0589755	0.222802	0.0378663	0.135108	0.0690013	0.106445	0.106902	0.168775	0.339762	0.1129564	-0.2767889	0.0128651	0.652449	0.00762343	0.0011907	0.323669	0.00220309	0.3981892	0.000308626	0.0258108	0.344551	3.62933	0.301584	0.283321	0.133995	0.2811	0.1214003	3.279969
8260	-3721.096	-3713.06	-8.03569	0.6028645	0.1903591	0.262515	0.125344	0.0947325	0.182291	0.216335	0.431923	0.158984	0.759364	0.336726	0.0536161	0.266993	0.314166	0.137737	0.0542318	0.140888	0.196197	0.487416	0.183801	0.2919284	-0.03937771	0.0115152	0.608168	0.00518075	0.000684096	0.372659	0.00179251	0.05997644	0.000374427	0.0284054	0.358031	3.61319	0.298117	0.304622	0.116549	0.280713	0.02059873	2.911657
8270	-3718.109	-3711.278	-6.831402	0.7972301	0.195663	0.128966	0.0390877	0.0206551	0.205003	0.173991	0.289105	0.3004	0.714081	0.370388	0.0551645	0.156528	0.267222	0.527046	0.122608	0.0127432	0.199671	0.0498601	0.402892	0.1637318	-0.1604231	0.0116445	0.605264	0.00443658	0.000571214	0.37088	0.00720342	0.1656136	0.000455813	0.0313115	0.372244	3.59599	0.301418	0.293474	0.134153	0.270954	0.005190525	31.90691
8280	-3712.062	-3707.211	-4.850947	0.7887597	0.1896988	0.25719	0.041565	0.00699403	0.0662573	0.108244	0.208582	0.0959332	0.586386	0.187689	0.0623754	0.596534	0.19098	0.119149	0.116529	0.230224	0.555381	0.0856326	0.0361428	0.1547513	0.1356937	0.0161922	0.528851	0.00560235	0.00192267	0.437077	0.010355	0.04771956	0.000365088	0.0280521	0.356242	3.61534	0.296417	0.300244	0.135051	0.268288	0.1834133	0.2601751
8290	-3717.383	-3712.348	-5.035653	0.6468709	0.1907845	0.173277	0.133771	0.0478104	0.0866183	0.114064	0.185197	0.129304	0.603379	0.33767	0.0228863	0.271427	0.369635	0.0668347	0.0779966	0.422468	0.193696	0.146167	0.210987	0.1812884	0.1905586	0.0161898	0.528772	0.00463382	0.000549905	0.437012	0.0128429	0.03443638	0.000380534	0.0286339	0.359181	3.6118	0.300791	0.297427	0.13446	0.267321	0.224995	0.153054
8300	-3725.571	-3716.527	-9.043831	0.613182	0.1603216	0.278086	0.0981807	0.0770572	0.088801	0.166916	0.213534	0.196089	0.791663	0.295968	0.0674847	0.375129	0.517949	0.0416194	0.0818733	0.0393323	0.235383	0.817912	0.0811876	0.1821116	-0.1057214	0.00405443	0.53055	0.00855648	0.00131473	0.438481	0.0170429	0.1507351	9.60861e-05	0.0144595	0.272692	3.71275	0.306399	0.297357	0.143067	0.253177	0.0450137	3.34865
8310	-3715.689	-3711.208	-4.481073	0.8462517	0.1799866	0.129428	0.189397	0.0614082	0.0703524	0.0948446	0.145362	0.0969163	0.740292	0.128576	0.0381268	0.417431	0.389971	0.200159	0.039211	0.168793	0.223577	0.100078	0.168758	0.1969733	-0.1857849	0.0103273	0.524119	0.01136	0.0041917	0.433166	0.0168363	0.2304881	0.00024645	0.0230859	0.329451	3.64722	0.291491	0.30379	0.133532	0.271187	0.04470316	5.155968
8320	-3714.108	-3707.008	-7.09941	0.8526518	0.1752986	0.283905	0.447394	0.159067	0.108727	0.124701	0.380684	0.181451	0.7068	0.130053	0.0273802	0.218047	1.20623	0.105135	0.0363629	0.00603935	0.190349	0.12278	0.0520065	0.2163177	0.008468728	0.010268	0.598282	0.00664106	0.00219348	0.368301	0.0143151	0.01302819	0.000200706	0.0208495	0.316208	3.66274	0.292647	0.310437	0.121299	0.275618	0.02149692	0.6060492
8330	-3712.589	-3709.538	-3.050921	0.7113119	0.1637618	0.156982	0.0479619	0.060801	0.109116	0.114042	0.267857	0.160284	0.68473	0.169549	0.0328261	0.229348	0.543063	0.137029	0.0829582	0.119258	0.148449	0.0622206	0.385192	0.1401608	0.01657018	0.0115519	0.602543	0.00454529	0.000469295	0.370924	0.00996582	0.01850588	0.000115168	0.0158221	0.282837	3.70123	0.31099	0.307403	0.121501	0.260106	0.03507606	0.5275928
8340	-3721.104	-3710.454	-10.65052	0.6556856	0.1797122	0.45824	0.341996	0.162753	0.0582978	0.114679	0.569538	0.284106	0.797628	0.224743	0.0226443	0.119141	0.47658	0.139463	0.0316901	0.187501	0.0780839	0.158971	0.281063	0.2427506	-0.1190016	0.0148168	0.543688	0.00282592	0.00173832	0.428782	0.0081495	0.250057	0.000243578	0.022952	0.328681	3.64812	0.306734	0.30108	0.130019	0.262168	0.1310554	1.908025
8350	-3719.681	-3713.596	-6.084754	0.6769652	0.1706727	0.588775	0.0738385	0.0124831	0.109873	0.214532	0.300793	0.246281	0.933557	0.252252	0.0065518	0.175589	0.295369	0.0629156	0.0231303	0.100827	0.301827	0.127872	0.280197	0.2383151	-0.0483043	0.0147226	0.570668	0.00735943	0.00138503	0.399759	0.00610662	0.07136766	0.000162092	0.0187507	0.302955	3.67813	0.29638	0.31928	0.127438	0.256902	0.02306335	3.094418
8360	-3721.042	-3711.021	-10.02105	0.5739351	0.2020039	0.411672	0.145518	0.0438424	0.130872	0.172872	0.203054	0.240573	0.715704	0.374595	0.000132615	0.28984	0.222409	0.299947	0.0458402	0.200682	0.0295564	0.308259	0.0930809	0.2420239	0.5364339	0.012533	0.53329	0.00366678	0.00133596	0.44119	0.00798447	0.02315665	0.000568857	0.0349395	0.388868	3.57562	0.312985	0.295596	0.131531	0.259888	0.5595906	0.04138141
8370	-3714.546	-3705.103	-9.442823	0.5258311	0.17924	0.332512	0.132795	0.043176	0.110868	0.199454	0.312936	0.212804	0.530568	0.165056	0.000699439	0.21501	1.21424	0.181409	0.0561743	0.197607	0.181701	0.108013	0.294746	0.1826036	-0.05407607	0.0118011	0.528623	0.00447001	0.00331707	0.437328	0.0144602	0.1404654	0.000238694	0.0227225	0.327355	3.64968	0.294428	0.304734	0.126444	0.274395	0.08638935	1.625958
8380	-3716.709	-3712.43	-4.27871	0.4399617	0.1727567	0.299207	0.0529525	0.0379933	0.199811	0.146681	0.546902	0.244183	0.632937	0.149036	0.006419	0.166707	0.116651	0.200551	0.324937	0.227868	0.1276	0.127585	0.237701	0.2136591	0.01236828	0.0101959	0.586268	0.00758045	0.00156653	0.383578	0.0108108	0.02117743	0.000178725	0.0196827	0.308948	3.67119	0.291945	0.308817	0.124878	0.27436	0.03354571	0.6313006
8390	-3714.027	-3707.759	-6.268198	0.554322	0.1744288	0.195799	0.121374	0.132069	0.123956	0.369945	0.457806	0.426389	0.601012	0.180144	0.0198726	0.373739	0.196524	0.0831357	0.0396534	0.151593	0.0713729	0.112243	0.459565	0.1636708	-0.01855721	0.0119574	0.503702	0.00948669	0.00190618	0.466745	0.00620336	0.04348005	0.000192969	0.0204466	0.31373	3.66563	0.306865	0.310425	0.135367	0.247343	0.02492284	1.744587
8400	-3712.916	-3707.793	-5.122395	0.6697882	0.2033043	0.167724	0.341544	0.225409	0.129859	0.256149	0.658039	0.175868	0.388081	0.102011	0.0442435	0.146116	0.263262	0.0905754	0.0429816	0.189889	0.039024	0.0556001	0.622103	0.1846258	-0.07195417	0.0151388	0.529087	0.010561	0.00152394	0.4394	0.00428923	0.08337974	0.000594281	0.0357032	0.392227	3.57148	0.306596	0.293037	0.132267	0.268101	0.01142557	7.297642
8410	-3723.88	-3710.8	-13.08012	0.3845446	0.1904494	0.229177	0.38248	0.0781032	0.257307	0.244008	0.304847	0.326145	0.402923	0.574682	0.0964105	0.430203	0.0910926	0.568534	0.0975236	0.165463	0.00976681	0.0556354	1.43934	0.2181349	-0.007702495	0.0144562	0.552445	0.00453716	0.00219523	0.419588	0.00677767	0.03476819	0.000375717	0.0284538	0.358275	3.6129	0.295094	0.308525	0.1337	0.26268	0.0270657	1.284585
8420	-3711.545	-3707.916	-3.628765	0.4314822	0.1946991	0.216736	0.101539	0.0357861	0.19325	0.421066	0.440494	0.363745	0.513469	0.198816	0.0975774	0.311081	0.0267578	0.103139	0.119084	0.128017	0.00189627	0.101344	0.299468	0.1768749	0.002537627	0.0152144	0.5322	0.0046916	0.00224977	0.441595	0.0040496	0.04649696	0.000440159	0.0307744	0.369682	3.5991	0.306514	0.294945	0.128645	0.269896	0.04903459	0.9482482
8430	-3723.772	-3711.602	-12.17036	0.3999026	0.1698537	0.282448	0.580495	0.565523	0.131827	0.282831	0.760329	0.313309	0.617698	0.215632	0.0989865	0.0552804	0.0678293	0.105551	0.0795219	0.199102	0.185797	0.124945	0.288957	0.2689739	-0.2969936	0.0151051	0.528378	0.0101432	0.00487699	0.438424	0.00307279	0.3346612	0.000155885	0.0183905	0.30059	3.68086	0.31736	0.298518	0.137462	0.24666	0.03766757	8.884597
8440	-3719.621	-3715.521	-4.099643	0.729334	0.1975765	0.296534	0.106103	0.0600807	0.0850295	0.129795	0.40052	0.227388	0.59609	0.148436	0.0564879	0.250131	0.195269	0.115556	0.0386576	0.18709	0.0710204	0.0725968	0.431214	0.153837	-0.1900873	0.013845	0.469473	0.00929701	0.00330727	0.498565	0.00551237	0.2049615	0.000488061	0.0323892	0.377303	3.58982	0.294345	0.322785	0.125456	0.257414	0.01487424	13.77963
8450	-3724.381	-3715.595	-8.786837	0.568284	0.2134128	0.286774	0.164042	0.128879	0.144558	0.14513	0.522276	0.435851	0.668427	0.334341	0.0648293	0.175457	0.493665	0.239738	0.0163358	0.0907259	0.110053	0.439819	0.229856	0.2519574	-0.00168306	0.0133429	0.469319	0.0111059	0.00220771	0.498402	0.00562343	0.0588763	0.000819759	0.0418539	0.417749	3.53958	0.290698	0.31402	0.121051	0.274231	0.05719324	1.029428
8460	-3720.893	-3707.917	-12.97579	0.5934258	0.1622636	0.4341	0.0390518	0.0237528	0.147673	0.210411	0.233174	0.201192	0.896595	0.406047	0.0437343	0.300597	0.184847	0.311792	0.111807	0.0740937	0.63236	0.296884	0.323451	0.4211388	-0.02310389	0.0112465	0.555135	0.00981409	0.00257365	0.415888	0.00534278	0.08457345	0.000106532	0.0152208	0.278429	3.70624	0.287253	0.317625	0.136683	0.25844	0.06146956	1.375859
8470	-3709.538	-3707.434	-2.104155	0.5973739	0.1916737	0.208928	0.187072	0.129159	0.116562	0.213141	0.316231	0.270691	0.714825	0.228285	0.0374954	0.220884	0.355692	0.0694239	0.0397745	0.121423	0.0828928	0.0351381	0.014051	0.1798964	-0.02344257	0.0111989	0.552787	0.00613598	0.00496906	0.414129	0.0107796	0.06967054	0.000393532	0.0291143	0.36158	3.60891	0.282965	0.317972	0.134186	0.264877	0.04622797	1.507108
8480	-3725.701	-3715.02	-10.68193	0.4474115	0.1932246	0.453548	0.0751294	0.0469495	0.159676	0.143916	0.30078	0.195823	0.493247	0.150332	0.0189311	0.390949	0.223634	0.372246	0.242394	0.61181	0.603231	0.0650783	0.227279	0.2241118	0.2337939	0.0128964	0.482328	0.00821558	0.00983377	0.476904	0.0098219	0.02276695	0.000416965	0.0299604	0.365744	3.60388	0.301719	0.30251	0.142116	0.253655	0.2565608	0.08873898
8490	-3720.451	-3710.802	-9.649426	0.7415678	0.2518356	0.18354	0.0953978	0.0904944	0.193117	0.308794	0.410624	0.36281	0.448436	0.153236	0.0464494	0.341967	0.529055	0.412917	0.076548	0.0272223	0.931584	0.00799398	0.0278398	0.3024537	0.005774873	0.0183569	0.569042	0.00243781	0.0051698	0.401061	0.00393231	0.06721431	0.00219841	0.0680188	0.505341	3.42444	0.288307	0.308522	0.128773	0.274397	0.07298919	0.9208804
