Iteration	Posterior	Likelihood	Prior	age_ursinae	alpha_cytb	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extinction_rate	ln_branch_rates_mean	rates_cytb[1]	rates_cytb[2]	rates_cytb[3]	rates_cytb[4]	sf[1]	sf[2]	sf[3]	sf[4]	speciation_rate	turnover
17190	-3715.118	-3712.374	-2.744069	0.2713526	0.2133237	0.207589	0.0763955	0.552056	0.232687	0.36068	0.172963	0.150356	0.367142	0.171202	0.0894529	0.319603	0.198465	0.154902	0.284262	0.288788	0.199031	0.124306	0.393798	0.1850508	0.1304194	0.0109753	0.557751	0.00792326	0.0186473	0.400416	0.00428749	0.1095892	-1.687125	0.000817549	0.0417982	0.417529	3.53986	0.299081	0.32364	0.124476	0.252803	0.2400086	0.4566052
17200	-3715.759	-3709.052	-6.707206	0.345458	0.2064894	0.0931716	0.501931	0.485477	0.266494	0.255836	0.195086	0.812251	0.502696	0.254836	0.127693	0.331857	0.145802	0.373267	0.200394	0.213333	0.120427	0.376042	0.305685	0.2761181	0.1384159	0.00695406	0.566462	0.00830405	0.00801437	0.405456	0.00480991	0.007664448	-1.286927	0.000659916	0.0376011	0.400381	3.56136	0.299488	0.298901	0.128717	0.272894	0.1460803	0.05246736
17210	-3732.397	-3714.537	-17.86005	0.3408071	0.1875585	0.359368	0.20425	0.65773	0.21328	0.485401	0.299203	0.251354	0.573082	0.446899	0.136524	0.213304	0.245496	1.00679	0.670198	0.155421	0.170072	0.920964	0.558941	0.2704773	0.3459993	0.00472625	0.473722	0.0101057	0.00873068	0.497411	0.00530457	0.07519108	-1.307567	0.000335976	0.0269204	0.350415	3.62233	0.304733	0.30823	0.130314	0.256723	0.4211903	0.1785204
17220	-3716.79	-3711.382	-5.408434	0.4012804	0.1993219	0.203287	0.047527	0.511809	0.238094	0.260794	0.216634	0.138727	0.47944	0.311907	0.0986654	0.125318	0.249692	0.253234	0.0407385	0.234506	0.141774	0.157789	0.569491	0.1930997	-0.225253	0.00771866	0.474298	0.010118	0.00874128	0.498015	0.00110957	0.2253103	-1.644548	0.000518867	0.0333852	0.381886	3.58421	0.295953	0.291036	0.137173	0.275837	5.727038e-05	3934.15
17230	-3712.365	-3711.839	-0.5263589	0.4421398	0.1993569	0.222036	0.211372	0.354907	0.296514	0.179663	0.153822	0.211482	0.347689	0.334384	0.10862	0.208098	0.20323	0.164124	0.103157	0.296741	0.0625906	0.154102	0.47656	0.2003856	0.001737567	0.0118124	0.473489	0.0101007	0.00443633	0.497166	0.0029958	0.1375306	-1.607512	0.000519499	0.0334053	0.381978	3.5841	0.299101	0.282338	0.148556	0.270005	0.1392681	0.9875236
17240	-3715.888	-3717.134	1.246015	0.4542941	0.1533997	0.116142	0.122075	0.226325	0.109434	0.152765	0.291542	0.203637	0.482626	0.170176	0.074271	0.146319	0.20908	0.0643567	0.281196	0.43162	0.0601188	0.0947407	0.179988	0.1674213	0.04080929	0.00672222	0.474949	0.0101319	0.00596169	0.498698	0.0035371	0.1229182	-1.787242	6.51107e-05	0.0119147	0.252056	3.73596	0.33361	0.284988	0.130637	0.250765	0.1637275	0.7507487
17250	-3724.536	-3719.966	-4.569266	0.411291	0.1729668	0.0828108	0.169087	0.216366	0.164126	0.20486	0.334018	0.36571	0.578024	0.101016	0.102428	0.337279	0.587993	0.0661471	0.331889	0.376276	0.162712	0.277049	0.3169	0.2090789	-0.0453452	0.00580175	0.475411	0.0100143	0.0101976	0.486597	0.0119784	0.07317402	-1.565044	0.00018047	0.0197779	0.30955	3.67049	0.2725	0.301688	0.142597	0.283216	0.02782881	2.629433
17260	-3715.507	-3718.699	3.192715	0.5298273	0.1887808	0.106448	0.115144	0.235398	0.137113	0.153255	0.133675	0.128104	0.522521	0.193225	0.0698912	0.168602	0.0865006	0.096408	0.0817377	0.123643	0.075131	0.0657432	0.444299	0.1137523	0.3596606	0.0133006	0.557779	0.0107009	0.019353	0.389942	0.00892422	0.03717549	-2.173732	0.000352387	0.0275642	0.353748	3.61834	0.314131	0.317607	0.121389	0.246873	0.3968361	0.09367972
17270	-3719.445	-3714.991	-4.453797	0.5253497	0.1873077	0.367275	0.118528	0.365486	0.264319	0.218557	0.197034	0.205068	0.742182	0.427192	0.0456422	0.207062	0.0497115	0.104631	0.136654	0.14589	0.103714	0.0857242	0.238947	0.2225531	-0.01177975	0.010556	0.558067	0.00598556	0.00722494	0.409238	0.00892882	0.0394954	-1.50259	0.000332679	0.0267891	0.349729	3.62315	0.276675	0.299829	0.137106	0.286389	0.02771565	1.425022
17280	-3713.213	-3713.624	0.4118431	0.5792286	0.1855621	0.18468	0.276061	0.260097	0.194043	0.216467	0.12611	0.234532	0.356209	0.290109	0.0747855	0.245549	0.285581	0.157516	0.43313	0.11596	0.046214	0.101387	0.0964187	0.1574012	0.04578077	0.00777921	0.523022	0.00926765	0.00682771	0.445216	0.00788698	0.07054972	-1.848958	0.000310381	0.0258835	0.34494	3.62887	0.300853	0.296877	0.146469	0.255801	0.1163305	0.6064594
17290	-3705.713	-3707.353	1.639492	0.5355696	0.1974603	0.161882	0.0719703	0.316156	0.183716	0.246723	0.147955	0.0583625	0.549944	0.187548	0.0498698	0.222006	0.249805	0.160356	0.203402	0.0458198	0.100619	0.051823	0.124667	0.1173742	0.00718597	0.00859627	0.530713	0.00894528	0.00760481	0.436706	0.00743452	0.06525733	-2.142388	0.000486058	0.0323233	0.376997	3.59019	0.288873	0.319959	0.124391	0.266777	0.0724433	0.9008056
17300	-3707.597	-3707.868	0.2718684	0.4279569	0.1967018	0.163437	0.0847536	0.378396	0.266335	0.262551	0.211096	0.16269	0.79649	0.338917	0.0866641	0.245501	0.081148	0.200343	0.0877198	0.14865	0.0923458	0.157736	0.204321	0.1925239	0.08188099	0.013215	0.591685	0.00847314	0.00573228	0.377658	0.0032361	0.005375427	-1.647535	0.000473123	0.0318946	0.374995	3.59264	0.303229	0.296653	0.124324	0.275794	0.08725642	0.06160495
17310	-3708.595	-3715.165	6.569884	0.3880929	0.184484	0.165794	0.125521	0.256704	0.217774	0.152462	0.119868	0.118162	0.376615	0.166271	0.0809539	0.222462	0.125935	0.106791	0.239918	0.345952	0.135049	0.113789	0.120635	0.1655925	0.05964927	0.0171235	0.461452	0.00704714	0.0035037	0.507342	0.00353121	0.06238367	-1.798226	0.000297167	0.0253311	0.341968	3.6324	0.280942	0.287428	0.145106	0.286524	0.1220329	0.5112036
17320	-3718.496	-3713.776	-4.719405	0.4344798	0.2310951	0.180782	0.0451003	0.30186	0.23775	0.246184	0.182495	0.260711	0.398894	0.28637	0.0901694	0.375563	0.226256	0.291575	0.17708	0.128939	0.109595	0.211109	0.0637755	0.1842763	-0.1076052	0.00861154	0.477348	0.010353	0.00112084	0.499569	0.00299817	0.3742943	-1.691319	0.00134458	0.0534189	0.459887	3.48535	0.299984	0.311543	0.140243	0.248231	0.2666891	1.403485
17330	-3713.73	-3714.283	0.5525285	0.4410874	0.2469014	0.123229	0.190961	0.508191	0.308119	0.289619	0.215855	0.296851	0.436975	0.156202	0.0953645	0.212912	0.197951	0.170328	0.249861	0.123007	0.0786301	0.240877	0.0830383	0.1996738	0.08447863	0.0108107	0.617384	0.0124051	0.0011204	0.355987	0.00229246	0.04517257	-1.61107	0.00197047	0.0644615	0.494905	3.43866	0.297189	0.289231	0.127811	0.285769	0.1296512	0.3484161
17340	-3715.995	-3712.484	-3.510626	0.3602494	0.2187113	0.268865	0.24156	0.38137	0.302102	0.289705	0.285122	0.233783	0.459669	0.260178	0.100227	0.132877	0.313603	0.302848	0.0484575	0.323761	0.158328	0.0822689	0.177549	0.1939267	-0.07189268	0.0112429	0.441134	0.0125284	0.00259669	0.531183	0.00131542	0.1719409	-1.640275	0.000958823	0.0452191	0.43071	3.52311	0.298902	0.30894	0.131923	0.260235	0.1000482	1.71858
17350	-3720.349	-3713.461	-6.887964	0.3618907	0.1883807	0.260454	0.0773477	0.53112	0.228563	0.254775	0.200441	0.0628462	0.41497	0.232331	0.162142	0.282092	0.272937	0.317921	0.696786	0.405606	0.205934	0.336378	0.156429	0.24301	-0.1054102	0.00932117	0.410678	0.0126661	0.00276129	0.56341	0.00116337	0.200714	-1.414653	0.000346952	0.0273527	0.352659	3.61964	0.310966	0.2875	0.141648	0.259886	0.09530382	2.106044
17360	-3713.954	-3708.932	-5.022238	0.3318459	0.2021522	0.120572	0.0696716	0.806431	0.234059	0.384812	0.160475	0.273937	0.33419	0.358139	0.0787227	0.268721	0.203935	0.373612	0.1465	0.301301	0.0937763	0.227041	0.150313	0.2068538	0.2557963	0.00757615	0.488073	0.0104779	0.00599839	0.486646	0.00122861	0.02883824	-1.575743	0.000571717	0.0350263	0.389252	3.57515	0.300865	0.304308	0.141757	0.25307	0.2846345	0.1013167
17370	-3711.85	-3707.725	-4.125563	0.3509278	0.1663496	0.312639	0.199689	0.415176	0.206822	0.271642	0.207624	0.405971	0.178515	0.2481	0.0915164	0.618236	0.522805	0.145781	0.160861	0.444074	0.0984311	0.123457	0.335113	0.2558647	0.04479355	0.0132586	0.571647	0.0122721	0.00875523	0.390889	0.00317814	0.03711249	-1.363107	0.000131328	0.0168891	0.290412	3.69257	0.299722	0.304913	0.12406	0.271304	0.08190604	0.4531106
17380	-3712.876	-3716.432	3.556799	0.4749507	0.1878028	0.262612	0.0538528	0.388697	0.184987	0.204709	0.12907	0.149756	0.2352	0.188609	0.111284	0.137472	0.27206	0.210723	0.125684	0.212307	0.0609052	0.101497	0.131545	0.1887833	-0.006104354	0.0163817	0.497132	0.00619708	0.00492539	0.470075	0.00528802	0.1275826	-1.667155	0.000339211	0.0270485	0.351082	3.62153	0.290315	0.298829	0.152698	0.258158	0.1214783	1.050251
17390	-3712.788	-3709.59	-3.197914	0.3680268	0.1852275	0.253325	0.082559	0.669765	0.282042	0.401346	0.196154	0.152772	0.315627	0.271999	0.103743	0.24595	0.162378	0.163433	0.473715	0.0713164	0.122682	0.174296	0.355693	0.2085875	-0.1227136	0.0178577	0.462209	0.00708744	0.00657438	0.497682	0.00858949	0.1638956	-1.567397	0.000306234	0.0257115	0.344019	3.62996	0.299206	0.28993	0.141732	0.269132	0.04118196	3.97979
17400	-3716.877	-3712.628	-4.248827	0.3700596	0.2110677	0.27118	0.343406	0.454589	0.259519	0.279844	0.215198	0.324169	0.336612	0.393661	0.0851246	0.172671	0.333249	0.255176	0.136957	0.167612	0.14827	0.0998229	0.283834	0.2193474	-0.5094525	0.0103689	0.46164	0.00449743	0.0065755	0.49707	0.0198477	0.510346	-1.517098	0.00076291	0.0403945	0.411921	3.54692	0.282823	0.313625	0.134684	0.268869	0.0008934259	571.2236
17410	-3713.264	-3712.405	-0.8592414	0.3397762	0.1846577	0.260878	0.147606	0.368494	0.290276	0.270069	0.251996	0.209052	0.403973	0.320757	0.084886	0.2625	0.275547	0.206321	0.401409	0.150277	0.1322	0.291223	0.192374	0.2049577	-0.2185822	0.0103807	0.462163	0.0110759	0.00355083	0.497633	0.0151958	0.2201099	-1.584952	0.000299267	0.0254198	0.342447	3.63183	0.281699	0.304851	0.131425	0.282025	0.001527717	144.0777
17420	-3723.696	-3720.587	-3.109422	0.4342007	0.1501505	0.216289	0.05557	0.336811	0.246406	0.47794	0.144483	0.107392	0.298527	0.323951	0.0942326	0.243281	0.707315	0.277219	0.109942	0.154051	0.185507	0.142342	0.132849	0.2299975	0.1008776	0.0103548	0.461012	0.0110483	0.00593272	0.496394	0.0152586	0.03468593	-1.469687	5.35714e-05	0.0108124	0.24228	3.74685	0.314584	0.29855	0.126218	0.260648	0.1355636	0.2558647
17430	-3723.273	-3717.893	-5.379059	0.3493732	0.1880317	0.199082	0.125627	0.537869	0.430182	0.248339	0.196901	0.22255	0.392778	0.125247	0.0340513	0.2976	0.200408	0.187199	0.424462	0.210474	0.125229	0.0628188	0.16148	0.2410447	-0.09071827	0.0104065	0.476978	0.0084212	0.0114779	0.472123	0.0205934	0.1234246	-1.422773	0.000342262	0.0271688	0.351707	3.62078	0.292737	0.302951	0.132037	0.272275	0.03270632	3.773723
17440	-3714.001	-3711.323	-2.678202	0.3958813	0.1680915	0.295493	0.0784961	0.36381	0.242482	0.282815	0.220892	0.0549211	0.669323	0.259438	0.0893355	0.449675	0.186549	0.124129	0.311495	0.150262	0.193944	0.126894	0.125341	0.196726	-0.1393637	0.0069955	0.463535	0.00568146	0.00279705	0.504898	0.0160935	0.1642835	-1.625943	0.000143138	0.0176274	0.295484	3.68675	0.308756	0.291326	0.13479	0.265129	0.02491986	6.592475
17450	-3705.061	-3706.275	1.213974	0.4368274	0.1646448	0.170154	0.0524937	0.308556	0.249272	0.278379	0.162471	0.117632	0.604438	0.254194	0.102399	0.260036	0.232329	0.264955	0.362878	0.133783	0.136586	0.0957309	0.153713	0.1822829	-0.007152193	0.0143032	0.47631	0.00583805	0.00237329	0.491619	0.00955627	0.03085305	-1.702196	0.000120502	0.0161822	0.285427	3.69827	0.291059	0.309313	0.13498	0.264648	0.02370085	1.301769
17460	-3711.156	-3713.191	2.0343	0.4808699	0.2092604	0.171826	0.234532	0.372877	0.187857	0.239206	0.126421	0.24158	0.503104	0.228387	0.0982208	0.244432	0.395139	0.118822	0.158473	0.106123	0.054931	0.113096	0.127681	0.166137	-0.003668826	0.0173621	0.475864	0.00230558	0.0037619	0.491159	0.00954732	0.05921194	-1.794942	0.000721008	0.0392828	0.407391	3.5526	0.31259	0.308191	0.12917	0.250049	0.05554312	1.066054
17470	-3713.542	-3711.368	-2.173799	0.4888718	0.1943981	0.208594	0.183159	0.30537	0.197855	0.25151	0.130374	0.303622	0.806569	0.328598	0.0894633	0.367059	0.142595	0.163486	0.229003	0.340979	0.0969688	0.127051	0.246551	0.2212147	0.1546455	0.0147621	0.491984	0.00225132	0.00245046	0.4796	0.00895259	0.03415771	-1.508622	0.000435351	0.0306075	0.36888	3.60008	0.270226	0.308451	0.146269	0.275054	0.1888032	0.180917
17480	-3718.108	-3717.972	-0.1365265	0.4289627	0.1764072	0.109382	0.171448	0.254414	0.191082	0.196305	0.223492	0.324201	0.724309	0.442991	0.0873999	0.126195	0.309741	0.174381	0.244652	0.143799	0.0966739	0.0805418	0.177488	0.1462024	0.008275984	0.0234974	0.55382	0.00604717	0.0053617	0.401346	0.00992717	0.0003834687	-1.922763	0.0002109	0.0213686	0.319357	3.65906	0.281314	0.312603	0.133405	0.272678	0.008659453	0.04428324
17490	-3717.398	-3715.655	-1.743249	0.3648608	0.1989894	0.10669	0.110953	0.24559	0.292997	0.201415	0.202173	0.531336	0.441787	0.142233	0.124936	0.268293	0.179395	0.101064	0.347623	0.4459	0.116746	0.0806671	0.340459	0.2031027	-0.1065695	0.0139592	0.491182	0.00397212	0.00246995	0.479847	0.00856897	0.1430681	-1.594043	0.000512894	0.0331945	0.381015	3.58528	0.294611	0.297797	0.145127	0.262465	0.03649859	3.919825
17500	-3707.527	-3706.525	-1.001483	0.4308567	0.1688898	0.168231	0.0975255	0.37659	0.201563	0.230319	0.169986	0.3057	0.506626	0.456366	0.0865547	0.132483	0.339857	0.124325	0.143904	0.314323	0.0655261	0.135297	0.10107	0.1894968	-0.1341632	0.0121619	0.507887	0.00889642	0.00498464	0.457696	0.00837365	0.1825643	-1.663383	0.000148811	0.0179711	0.2978	3.68408	0.306785	0.322696	0.117591	0.252928	0.04840112	3.771902
17510	-3711.904	-3710.133	-1.770728	0.4567463	0.1940707	0.181135	0.184641	0.355565	0.146648	0.285788	0.111325	0.241005	0.417552	0.287493	0.0925281	0.434058	0.190135	0.195487	0.149388	0.222698	0.102888	0.0788893	0.205305	0.2735431	-0.0317606	0.011301	0.59698	0.0073868	0.00201855	0.38003	0.00228354	0.07156993	-1.296296	0.000430163	0.0304264	0.368006	3.60114	0.30577	0.282249	0.133332	0.278649	0.03980933	1.797818
17520	-3713.315	-3707.784	-5.53039	0.3854399	0.1705774	0.342427	0.0502622	0.42705	0.266475	0.346549	0.219479	0.173422	0.384848	0.32904	0.0974419	0.380191	0.347878	0.0781337	0.0795755	0.304836	0.131755	0.155226	0.243444	0.1761311	-0.2254692	0.0138543	0.508092	0.00635002	0.00441513	0.465892	0.00139595	0.275418	-1.736527	0.00016136	0.0187086	0.30268	3.67845	0.291857	0.317984	0.130519	0.25964	0.04994878	5.514008
17530	-3709.187	-3711.064	1.876556	0.3317817	0.1991636	0.170802	0.20003	0.373959	0.273481	0.257241	0.274296	0.122264	0.399941	0.182626	0.09657	0.273752	0.190727	0.207939	0.464307	0.134779	0.124778	0.0963098	0.176107	0.1893852	-0.1084289	0.0147798	0.542034	0.00677422	0.00527208	0.429983	0.00115678	0.1237982	-1.663972	0.000516017	0.0332944	0.381472	3.58472	0.300273	0.307171	0.12971	0.262846	0.01536926	8.05492
17540	-3711.759	-3712.249	0.4909079	0.3915867	0.1751764	0.196602	0.316513	0.390011	0.239754	0.236916	0.195914	0.151377	0.418105	0.274731	0.0906465	0.310341	0.265236	0.183083	0.183291	0.147594	0.0894702	0.127662	0.167748	0.2608441	-0.01704803	0.0146014	0.540008	0.013395	0.00427644	0.424791	0.00292852	0.052999	-1.343833	0.000199606	0.0207927	0.31586	3.66315	0.278954	0.295768	0.125458	0.299819	0.03595097	1.474202
17550	-3715.279	-3711.338	-3.941028	0.3447027	0.1866505	0.0966164	0.0999166	0.423471	0.190902	0.298368	0.252327	0.401627	0.434881	0.117208	0.103344	0.198831	0.230989	0.382974	0.0835366	0.589177	0.140075	0.342402	0.147376	0.1870004	0.09966164	0.0145577	0.538392	0.00890949	0.00906212	0.42352	0.00555898	0.05203462	-1.676645	0.000324152	0.0264465	0.34793	3.6253	0.312498	0.302101	0.139764	0.245637	0.1516963	0.3430185
17560	-3710.705	-3710.94	0.2344493	0.3717738	0.16494	0.22924	0.0828905	0.274341	0.200821	0.226889	0.193325	0.313945	0.630951	0.193595	0.153467	0.169112	0.442532	0.170027	0.140336	0.1886	0.0998275	0.249278	0.119238	0.177565	-0.2152634	0.0093459	0.528904	0.00495659	0.0111254	0.43835	0.00731824	0.2305465	-1.728419	0.000122326	0.0163035	0.286292	3.69728	0.295149	0.294006	0.141825	0.26902	0.01528302	15.08514
17570	-3705.817	-3707.034	1.216239	0.3498133	0.2053144	0.100942	0.22322	0.471486	0.256546	0.270745	0.179135	0.332644	0.432818	0.16823	0.0952815	0.153449	0.243307	0.242622	0.120912	0.266317	0.103029	0.200649	0.163582	0.1597886	-0.02984332	0.00741161	0.542529	0.0149296	0.0118322	0.422054	0.00124323	0.05888926	-1.833903	0.000635141	0.0368966	0.397385	3.56508	0.320737	0.283614	0.132918	0.262732	0.02904594	2.027452
17580	-3710.233	-3710.244	0.01140015	0.3592763	0.1903919	0.108377	0.0930303	0.504203	0.205615	0.213943	0.143972	0.164802	0.247992	0.183121	0.0770063	0.3391	0.327407	0.322068	0.0955818	0.274641	0.118953	0.0528447	0.107505	0.1629402	0.09931967	0.0100013	0.543441	0.00830381	0.014004	0.422763	0.00148685	0.1149923	-1.814372	0.000374895	0.0284229	0.35812	3.61308	0.297394	0.309159	0.129561	0.263886	0.2143119	0.5365649
17590	-3713.556	-3708.986	-4.570034	0.4176877	0.2024828	0.232087	0.149454	0.258893	0.172571	0.259166	0.166783	0.15843	0.257794	0.287067	0.126254	0.275326	0.508538	0.14118	0.295735	0.571915	0.134386	0.147966	0.325823	0.3026232	0.3081984	0.00917403	0.487732	0.0130559	0.0104247	0.478233	0.00138074	0.003925023	-1.195267	0.000578129	0.03522	0.390107	3.5741	0.298699	0.309856	0.127887	0.263557	0.3121234	0.01257523
17600	-3708.144	-3705.507	-2.636705	0.378045	0.1981018	0.323214	0.166251	0.25979	0.150333	0.222477	0.161191	0.352672	0.435484	0.404755	0.0799617	0.227201	0.319355	0.239033	0.242426	0.407633	0.127411	0.143412	0.136777	0.2058621	-0.1194744	0.00964706	0.557627	0.0107894	0.00460835	0.416929	0.000399237	0.2645547	-1.580549	0.000497191	0.0326876	0.378686	3.58813	0.301745	0.304067	0.130275	0.263913	0.1450803	1.823505
17610	-3730.032	-3715.904	-14.12894	0.3735698	0.1992322	0.493943	0.210631	0.499783	0.255604	0.373146	0.180964	0.708499	0.556665	0.650306	0.0975321	0.37259	0.209956	0.530406	0.915119	0.252327	0.0794246	0.112788	0.337304	0.2888301	0.04083996	0.00818671	0.436426	0.0137542	0.00587466	0.531494	0.00426411	0.07769975	-1.241917	0.000517251	0.0333337	0.381651	3.5845	0.291155	0.303462	0.134703	0.27068	0.1185397	0.6554744
17620	-3707.766	-3709.693	1.927714	0.6118816	0.1795303	0.11965	0.069988	0.25845	0.152481	0.296917	0.110434	0.0791503	0.553683	0.217814	0.0666285	0.522027	0.125165	0.0512529	0.0986869	0.175132	0.0755222	0.134552	0.0909153	0.1387805	0.1260427	0.00810373	0.598697	0.013468	0.0119871	0.364624	0.00311958	0.0549491	-1.974862	0.000241688	0.0228635	0.32817	3.64872	0.283105	0.313437	0.124336	0.279121	0.1809918	0.3035999
17630	-3706.437	-3712.007	5.57014	0.5612908	0.1916773	0.113423	0.147792	0.212518	0.147338	0.126736	0.0884233	0.187006	0.398317	0.281408	0.0666116	0.156214	0.283234	0.104304	0.161608	0.248777	0.0696334	0.138844	0.174377	0.1357836	-0.1746536	0.0121024	0.567534	0.0160413	0.015534	0.387264	0.00152419	0.1947151	-1.996693	0.000393586	0.0291163	0.36159	3.6089	0.294247	0.306257	0.125454	0.274043	0.02006143	9.70594
17640	-3701.543	-3708.016	6.473157	0.5257832	0.1859681	0.160152	0.0746512	0.188456	0.128772	0.141762	0.151948	0.118934	0.44381	0.253741	0.060843	0.19365	0.209192	0.147159	0.111491	0.185649	0.0938324	0.129322	0.238703	0.1397198	-0.1161662	0.0109043	0.481733	0.0171941	0.00480349	0.482795	0.00257061	0.1693859	-1.968116	0.000315467	0.0260929	0.346057	3.62754	0.297292	0.303118	0.133325	0.266266	0.05321965	3.18277
17650	-3707.41	-3704.728	-2.681705	0.6063345	0.1934645	0.199278	0.117742	0.27998	0.128275	0.15963	0.114459	0.252082	0.486033	0.362889	0.0572111	0.144553	0.221386	0.125455	0.139753	0.173212	0.0395289	0.0630189	0.167744	0.1419677	0.2703268	0.0110132	0.485593	0.00760295	0.00634938	0.487614	0.0018277	0.2217115	-1.952156	0.000420677	0.0300922	0.366386	3.6031	0.295351	0.304507	0.1358	0.264341	0.4920383	0.450598
17660	-3717.993	-3712.635	-5.35793	0.5191043	0.1690143	0.208867	0.132126	0.261718	0.150636	0.292652	0.13977	0.121606	0.603343	0.32565	0.0779553	0.272528	0.487819	0.651371	0.121981	0.141221	0.117413	0.181797	0.231006	0.2406184	0.04115125	0.00366822	0.479494	0.00822592	0.00964468	0.497104	0.00186326	0.1506459	-1.424543	0.000149711	0.018025	0.298161	3.68366	0.312877	0.292549	0.151802	0.242773	0.1917971	0.7854439
17670	-3715.151	-3715.929	0.7777524	0.5103442	0.204364	0.0906902	0.129323	0.436989	0.203777	0.181319	0.164745	0.204883	0.521321	0.242466	0.111497	0.198047	0.203765	0.198185	0.194789	0.170182	0.0716703	0.266142	0.139288	0.1801605	0.1543364	0.00746153	0.555643	0.00749495	0.0135232	0.414263	0.001614	0.1130735	-1.713907	0.000615584	0.0363304	0.394951	3.5681	0.294874	0.313511	0.144756	0.246859	0.2674099	0.4228471
17680	-3713.991	-3712.489	-1.501588	0.5197606	0.1804979	0.24112	0.0964704	0.219361	0.175169	0.21988	0.149887	0.30546	0.461575	0.239743	0.146006	0.51195	0.579864	0.267778	0.148194	0.245878	0.0657548	0.141532	0.197071	0.2128087	0.02162335	0.00734479	0.54695	0.00901738	0.00664852	0.429729	0.000310359	0.05909834	-1.547362	0.000251868	0.0233363	0.330883	3.64553	0.321178	0.3063	0.123474	0.249047	0.08072169	0.7321247
17690	-3711.578	-3713.825	2.247576	0.5267475	0.1836648	0.159771	0.0559729	0.268522	0.198164	0.105946	0.141346	0.138632	0.62309	0.152904	0.0803733	0.348111	0.136839	0.0787688	0.103647	0.154655	0.0584967	0.263488	0.127864	0.1592598	-0.009598232	0.0136747	0.556519	0.00940165	0.00293317	0.417013	0.000458984	0.1527372	-1.837218	0.000287404	0.024915	0.339702	3.6351	0.30836	0.297212	0.12699	0.267438	0.143139	1.067055
17700	-3703.575	-3703.63	0.05473141	0.5031682	0.1899422	0.124484	0.0763647	0.415843	0.150599	0.192955	0.156703	0.110818	0.540799	0.231836	0.0672508	0.274863	0.441456	0.0940926	0.25947	0.256832	0.072756	0.119248	0.0594658	0.1663623	0.0005960931	0.0113382	0.555454	0.0103016	0.00625339	0.416216	0.000436802	0.06460558	-1.793587	0.000368511	0.0281821	0.356902	3.61455	0.316466	0.28617	0.13204	0.265324	0.06520167	0.9908577
17710	-3719.602	-3723.77	4.168483	0.6932532	0.1938131	0.246598	0.0720384	0.286205	0.14641	0.109177	0.100536	0.151508	0.441226	0.205674	0.0575132	0.144272	0.367929	0.0725941	0.11911	0.352224	0.0959838	0.149853	0.0919319	0.1490785	-0.05777395	0.0169036	0.610676	0.0105653	0.00806372	0.35338	0.000411985	0.08911886	-1.903282	0.000426114	0.0302842	0.367319	3.60197	0.285738	0.319325	0.127905	0.267033	0.03134492	2.843168
17720	-3705.591	-3708.065	2.474164	0.6329354	0.2021573	0.142816	0.0950995	0.323991	0.145627	0.17939	0.10257	0.113189	0.493	0.206346	0.0522587	0.226249	0.44802	0.150664	0.0463164	0.140692	0.0837219	0.100792	0.10913	0.1373238	0.2311697	0.0109232	0.569088	0.011247	0.008102	0.400226	0.000413941	0.00791656	-1.985414	0.000571816	0.0350292	0.389265	3.57513	0.301135	0.287425	0.120721	0.290718	0.2390862	0.03311174
17730	-3713.576	-3715.446	1.8699	0.6628027	0.205492	0.113218	0.0211801	0.355392	0.247516	0.130065	0.0946327	0.0395662	0.38348	0.102184	0.0441029	0.138471	0.269102	0.106566	0.035828	0.191171	0.0844358	0.0463312	0.224341	0.106058	-0.07486791	0.0133812	0.566784	0.0112134	0.00960721	0.398606	0.000409049	0.1018622	-2.243769	0.000638843	0.0370027	0.397839	3.56452	0.294912	0.302467	0.131585	0.271036	0.02699432	3.773469
17740	-3713.449	-3711.195	-2.253972	0.6764432	0.2023788	0.273108	0.0534025	0.338307	0.2739	0.310897	0.0975582	0.0486239	0.608007	0.206102	0.0666057	0.171404	0.233365	0.151	0.0395407	0.05849	0.0703204	0.0554482	0.125761	0.1215165	-0.1814325	0.0138027	0.584634	0.0101992	0.0132478	0.367449	0.0106678	0.2384029	-2.107705	0.000576106	0.035159	0.389838	3.57443	0.293949	0.300987	0.122461	0.282603	0.05697035	4.184683
17750	-3708.823	-3706.968	-1.854464	0.636557	0.2033849	0.382134	0.181414	0.382555	0.158254	0.234728	0.120553	0.209908	0.432682	0.407505	0.0473727	0.219281	0.0717824	0.10158	0.147219	0.100999	0.0375908	0.111577	0.22769	0.1323527	-0.07074747	0.0134963	0.591549	0.00749839	0.0134045	0.371795	0.00225715	0.1219835	-2.022285	0.000595883	0.0357508	0.392434	3.57122	0.289047	0.300671	0.121408	0.288874	0.051236	2.380816
