Iteration	Posterior	Likelihood	Prior	age_ursinae	alpha_cytb	branch_rates	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extinction_rate	rates_cytb[1]	rates_cytb[2]	rates_cytb[3]	rates_cytb[4]	sf[1]	sf[2]	sf[3]	sf[4]	speciation_rate	turnover
11840	-3736.669	-3721.133	-15.53602	0.230412	0.1833112	0.3210495	-0.08761383	0.00899461	0.573212	0.0146407	0.0110802	0.387671	0.00440139	0.1017675	0.000283264	0.0247364	0.338722	3.63626	0.276769	0.305521	0.140603	0.277106	0.01415363	7.1902
11850	-3739.432	-3720.854	-18.57851	0.2424599	0.1965576	0.2907003	0.09151464	0.0074139	0.503304	0.0170975	0.0129395	0.453899	0.00534622	0.2059389	0.000470692	0.0318134	0.374614	3.5931	0.305966	0.299602	0.137047	0.257385	0.2974535	0.6923397
11860	-3738.737	-3722.066	-16.67101	0.2540476	0.2060797	0.2669498	0.002536155	0.00757416	0.514184	0.0174671	0.0132192	0.442878	0.0046772	0.1563455	0.000651202	0.0373549	0.399338	3.56266	0.302856	0.294106	0.137148	0.265891	0.1588817	0.9840375
11870	-3735.166	-3719.42	-15.7459	0.2627015	0.1684254	0.2714297	-0.1295154	0.0115978	0.51793	0.0135639	0.00421383	0.446104	0.00658955	0.1628582	0.000145491	0.0177708	0.296453	3.68563	0.28502	0.320142	0.131903	0.262936	0.0333428	4.884359
11880	-3742.841	-3727.118	-15.72293	0.2940489	0.2207612	0.258627	0.1217795	0.0230617	0.499703	0.00440213	0.00360359	0.462399	0.00683024	0.04173683	0.00101669	0.0465452	0.435647	3.51679	0.280753	0.325495	0.127769	0.265984	0.1635163	0.2552456
11890	-3743.501	-3725.062	-18.43894	0.3041498	0.2072236	0.2393875	-0.3976034	0.0265996	0.536004	0.00407673	0.00106986	0.424851	0.0073988	0.4654186	0.000675736	0.038044	0.402246	3.55903	0.272891	0.31214	0.127836	0.287134	0.06781518	6.863045
11900	-3748.146	-3733.027	-15.1195	0.3250264	0.2149769	0.2864099	0.08686111	0.015426	0.624752	0.000751155	0.00315165	0.341132	0.0147874	0.005958543	0.00085926	0.0428377	0.421605	3.5347	0.300911	0.281149	0.131737	0.286203	0.09281965	0.06419485
11910	-3745.825	-3730.319	-15.50595	0.3190773	0.1926049	0.207592	0.06536534	0.0161533	0.630909	0.00166965	0.00460784	0.344494	0.00216698	0.08397415	0.000407485	0.0296211	0.364083	3.60589	0.284323	0.304941	0.126296	0.28444	0.1493395	0.5623037
11920	-3745.114	-3728.624	-16.49032	0.3239541	0.2041943	0.2061168	0.1429796	0.0180881	0.477291	0.00791818	0.0152331	0.478371	0.00309877	0.09735738	0.000612135	0.0362297	0.394516	3.56864	0.305005	0.281795	0.147893	0.265307	0.240337	0.405087
11930	-3742.538	-3724.863	-17.67417	0.2806019	0.1912807	0.2306186	0.04437373	0.0174062	0.535055	0.00761967	0.0146588	0.421438	0.00382167	0.2093432	0.000387749	0.0289016	0.360521	3.61019	0.283753	0.289832	0.137077	0.289337	0.2537169	0.8251053
11940	-3735.935	-3720.775	-15.15939	0.2466372	0.1991745	0.307504	0.05082762	0.0176771	0.529529	0.00668899	0.014887	0.427998	0.00321923	0.01696957	0.000516213	0.0333006	0.3815	3.58468	0.300237	0.295586	0.145636	0.258541	0.06779719	0.250299
11950	-3738.716	-3721.676	-17.0405	0.2336717	0.1644683	0.2765575	0.1869332	0.0101953	0.522534	0.00690435	0.0116839	0.441778	0.00690459	0.08261429	0.000119421	0.0161099	0.28491	3.69886	0.295481	0.287408	0.132114	0.284998	0.2695475	0.3064926
11960	-3743.504	-3724.707	-18.79695	0.2192528	0.1987097	0.3299443	-0.3691465	0.00732236	0.516893	0.00701538	0.0128717	0.448882	0.00701563	0.4357245	0.000507909	0.0330344	0.380282	3.58618	0.322525	0.307565	0.119214	0.250695	0.06657797	6.544575
11970	-3736.654	-3719.725	-16.92863	0.2405624	0.1917445	0.3211623	0.02466285	0.00780118	0.516722	0.0101438	0.0108233	0.448735	0.00577498	0.1293035	0.000394581	0.0291528	0.36177	3.60868	0.307562	0.297193	0.136787	0.258459	0.1539664	0.8398167
11980	-3736.235	-3719.998	-16.23702	0.2553061	0.2124729	0.2723349	0.2493587	0.0157831	0.472769	0.00928093	0.00741288	0.48965	0.005104	0.003556415	0.000796636	0.0412667	0.41542	3.54252	0.296916	0.295848	0.14017	0.267065	0.2529151	0.01406169
11990	-3739.089	-3724.232	-14.85712	0.2915142	0.2005708	0.2493722	-0.08791664	0.0130376	0.508742	0.00873444	0.00738329	0.460818	0.00128441	0.101747	0.00054174	0.0341054	0.385146	3.58021	0.272749	0.30221	0.159308	0.265733	0.01383033	7.3568
12000	-3736.111	-3718.575	-17.5353	0.2462858	0.212522	0.2723652	0.3153887	0.0133756	0.521932	0.00896089	0.00332697	0.441161	0.0112442	0.04614	0.000797833	0.0412973	0.415542	3.54236	0.302038	0.307775	0.13472	0.255468	0.3615287	0.1276247
12010	-3736.209	-3720.126	-16.08247	0.230981	0.1884955	0.3100761	-0.04376846	0.0136332	0.523011	0.00531521	0.00470077	0.442073	0.0112675	0.1184849	0.000348505	0.0274133	0.352972	3.61927	0.310175	0.292828	0.120073	0.276924	0.07471644	1.585794
12020	-3737.696	-3721.521	-16.17527	0.2768684	0.2251265	0.2402542	0.1341908	0.0148419	0.524544	0.00624134	0.00767249	0.443368	0.0033322	0.07158066	0.00114771	0.0494115	0.446019	3.50342	0.309569	0.281243	0.129073	0.280114	0.2057715	0.3478648
12030	-3742.972	-3726.111	-16.8611	0.2818794	0.232513	0.2440366	-0.2214631	0.0162433	0.491161	0.00727461	0.011359	0.470853	0.00310887	0.2852195	0.00139444	0.0543849	0.463129	3.48109	0.301757	0.288987	0.132967	0.276289	0.06375641	4.473581
12040	-3738.647	-3722.419	-16.22887	0.2895306	0.2175807	0.2524107	-0.09754068	0.0165913	0.490889	0.00743048	0.00415881	0.477579	0.00335178	0.1823462	0.000927887	0.0444934	0.427968	3.52661	0.273581	0.300974	0.148816	0.276629	0.0848055	2.150169
12050	-3745.652	-3730.372	-15.27988	0.2935018	0.2596144	0.2367665	-0.1328684	0.0179845	0.537211	0.0081603	0.00367318	0.421811	0.0111594	0.1530447	0.00259045	0.0737159	0.521327	3.40237	0.253859	0.317497	0.147625	0.281019	0.02017632	7.585363
12060	-3740.683	-3725.828	-14.85508	0.3444462	0.2324782	0.2328458	-0.06455652	0.0166956	0.478199	0.0105741	0.0047597	0.478126	0.0116456	0.09615394	0.0013932	0.0543612	0.46305	3.4812	0.298605	0.299592	0.153167	0.248636	0.03159742	3.043094
12070	-3741.25	-3726.835	-14.41453	0.2694569	0.2221895	0.2390367	0.002130202	0.015956	0.457015	0.0181949	0.00938527	0.489413	0.0100361	0.03642453	0.00105838	0.0474768	0.439062	3.5124	0.302287	0.314235	0.140754	0.242724	0.03855473	0.9447486
12080	-3737.923	-3721.297	-16.62614	0.2599282	0.2156301	0.2650737	-0.2058031	0.0106413	0.512516	0.00551608	0.0105251	0.453074	0.00772708	0.2600377	0.000876137	0.043251	0.423208	3.53267	0.307593	0.288078	0.121087	0.283243	0.05423462	4.794682
12090	-3737.629	-3722.465	-15.16449	0.2434519	0.1844513	0.2852446	-0.02432735	0.00737352	0.49612	0.00478739	0.0163345	0.464092	0.0112922	0.06845403	0.000296772	0.0253145	0.341877	3.63251	0.30056	0.279124	0.147044	0.273272	0.04412668	1.551307
12100	-3745.797	-3729.855	-15.94215	0.2956988	0.2057677	0.2673475	-0.1443638	0.0133279	0.475325	0.0049477	0.0168828	0.479672	0.00984409	0.1817101	0.00064462	0.0371678	0.398543	3.56364	0.289383	0.267415	0.16262	0.280582	0.03734627	4.865547
12110	-3743.888	-3724.198	-19.68966	0.311366	0.1988716	0.24001	0.1640393	0.00555324	0.540814	0.0140051	0.0106974	0.417729	0.0112004	0.2475359	0.000510791	0.0331271	0.380707	3.58566	0.301987	0.303214	0.129002	0.265797	0.4115752	0.6014353
12120	-3744.038	-3727.224	-16.81424	0.3112559	0.1923703	0.2205281	0.06418572	0.00864982	0.56933	0.0194937	0.00535367	0.386802	0.0103711	0.150504	0.000403937	0.0294931	0.363453	3.60665	0.291727	0.298745	0.136009	0.273519	0.2146897	0.7010303
12130	-3742.274	-3725.941	-16.33262	0.3104681	0.200493	0.2232866	-0.2837565	0.0116326	0.437426	0.00585609	0.00725841	0.52442	0.0134074	0.2965611	0.000540294	0.0340604	0.384943	3.58046	0.292578	0.30538	0.130699	0.271343	0.0128046	23.16052
12140	-3745.069	-3729.482	-15.58624	0.2840519	0.2163101	0.2500563	-0.07880292	0.00916139	0.485446	0.0100157	0.00805523	0.472442	0.0148793	0.137833	0.000893948	0.0436827	0.424872	3.53055	0.281672	0.332835	0.129053	0.25644	0.05903009	2.334962
12150	-3739.908	-3724.519	-15.38894	0.297555	0.1986792	0.2180723	0.0697968	0.00946156	0.598838	0.00961455	0.00778199	0.35993	0.0143746	0.07104225	0.000507367	0.033017	0.380202	3.58627	0.293785	0.314228	0.121593	0.270394	0.140839	0.5044215
12160	-3735.852	-3718.601	-17.25061	0.2384575	0.1949816	0.3238607	-0.08981453	0.0125649	0.559424	0.00871464	0.00762274	0.40716	0.00451314	0.2043636	0.000444706	0.0309315	0.370434	3.59819	0.287612	0.306885	0.123426	0.282077	0.1145491	1.78407
12170	-3745.803	-3729.012	-16.7907	0.2675937	0.2590788	0.2137681	-0.3173857	0.0109101	0.551214	0.00993227	0.0137096	0.411643	0.00259107	0.3518789	0.00256216	0.0733204	0.520244	3.40387	0.291284	0.296776	0.139626	0.272314	0.0344932	10.2014
12180	-3744.678	-3727.966	-16.71233	0.3159037	0.2139062	0.2088478	0.1135042	0.0112634	0.540882	0.00809763	0.0126618	0.424974	0.00212137	0.129067	0.000832083	0.0421634	0.418968	3.53804	0.309342	0.306031	0.128315	0.256312	0.2425711	0.5320788
12190	-3741.7	-3726.551	-15.14922	0.2718387	0.1918606	0.2595226	-0.1276299	0.00989148	0.538984	0.0138287	0.0126174	0.423482	0.0011968	0.1333557	0.000396305	0.0292158	0.362083	3.6083	0.293092	0.318153	0.120757	0.267997	0.005725797	23.29034
12200	-3746.162	-3726.107	-20.0554	0.2733834	0.2059856	0.3038752	-0.3540394	0.00999591	0.543294	0.0130262	0.0046355	0.426869	0.00217984	0.508017	0.000649211	0.0372984	0.399098	3.56295	0.281648	0.314756	0.123274	0.280323	0.1539775	3.299293
12210	-3739.323	-3723.833	-15.49013	0.2918841	0.1989467	0.2703687	0.08172417	0.00757409	0.52374	0.0136061	0.00484187	0.445873	0.00436572	0.04108059	0.000512131	0.03317	0.380903	3.58541	0.299002	0.299802	0.132866	0.268331	0.1228048	0.3345195
12220	-3744.726	-3724.784	-19.94163	0.2206226	0.1704862	0.3146195	0.02912037	0.00787826	0.498877	0.0139747	0.00846637	0.462734	0.00806947	0.314592	0.000160662	0.0186683	0.302417	3.67875	0.30189	0.289971	0.135529	0.27261	0.3437124	0.9152769
12230	-3736.664	-3720.672	-15.99204	0.2006454	0.1684594	0.3469504	-0.09344135	0.00706547	0.611485	0.00778495	0.00521321	0.366441	0.0020097	0.1187876	0.000145732	0.0177854	0.296552	3.68552	0.288616	0.30326	0.121335	0.286789	0.02534629	4.686589
12240	-3737.048	-3721.001	-16.04709	0.2019411	0.1936383	0.4367716	0.02816881	0.00868984	0.52236	0.00957474	0.00459342	0.450687	0.00409476	0.004630515	0.000423381	0.0301879	0.366851	3.60254	0.305118	0.302255	0.135059	0.257568	0.03279933	0.1411771
12250	-3738.418	-3721.932	-16.48616	0.2199003	0.2072676	0.3157284	0.1296833	0.0132181	0.489868	0.0109964	0.00794342	0.476744	0.00123064	0.05435821	0.000676692	0.0380706	0.402358	3.55889	0.307514	0.304629	0.132493	0.255364	0.1840415	0.2953584
12260	-3741.177	-3722.891	-18.28585	0.2324413	0.2051574	0.2802288	-0.269776	0.015342	0.488612	0.0152973	0.0038113	0.475521	0.00141623	0.3857703	0.000631879	0.0368028	0.396984	3.56558	0.313191	0.28966	0.136498	0.260651	0.1159944	3.325768
12270	-3736.906	-3722.525	-14.38125	0.2413013	0.2054066	0.2586301	-0.04678069	0.0140448	0.536587	0.0137148	0.00586697	0.42633	0.00345625	0.04829538	0.000637061	0.0369517	0.397621	3.56479	0.28445	0.304556	0.146137	0.264858	0.001514687	31.88472
12280	-3737.374	-3721.585	-15.78893	0.2297963	0.1890146	0.3143951	-0.1077112	0.01524	0.549945	0.00786071	0.00524941	0.409272	0.0124337	0.131456	0.00035559	0.0276881	0.354384	3.61757	0.276746	0.315467	0.121581	0.286206	0.02374481	5.5362
12290	-3733.161	-3717.326	-15.83508	0.2128859	0.1842463	0.3116503	-0.1649193	0.0120933	0.553323	0.0074074	0.00417517	0.411786	0.0112146	0.1654053	0.000294309	0.0252101	0.341311	3.63318	0.281728	0.314894	0.123625	0.279753	0.0004860847	340.2809
12300	-3747.812	-3730.011	-17.80047	0.2143064	0.175914	0.3280138	-0.06643025	0.0152232	0.482136	0.00838169	0.00352109	0.456055	0.0346825	0.2213601	0.000206319	0.0211369	0.317958	3.6607	0.300252	0.288347	0.12723	0.284172	0.1549299	1.428776
12310	-3738.35	-3722.181	-16.16875	0.2068848	0.1819568	0.3800551	0.1194209	0.0118631	0.617365	0.00240905	0.00079457	0.350242	0.0173266	0.003401477	0.000267811	0.0240577	0.334957	3.64072	0.302533	0.294792	0.124569	0.278106	0.1228224	0.02769428
12320	-3741.695	-3725.903	-15.79191	0.2365923	0.1802118	0.3684897	0.05820715	0.0162518	0.548802	0.00134262	0.00234344	0.412549	0.0187109	0.0145852	0.000248825	0.023196	0.330082	3.64647	0.305578	0.313847	0.120482	0.260092	0.07279235	0.2003672
12330	-3736.521	-3719.741	-16.78057	0.190859	0.1816554	0.3131692	0.1996306	0.00818568	0.494932	0.00588432	0.00697237	0.470489	0.0135367	0.04362931	0.000264457	0.0239078	0.334117	3.64171	0.316102	0.292946	0.134602	0.25635	0.2432599	0.1793527
12340	-3738.479	-3722.386	-16.09249	0.2195217	0.1886601	0.3533152	0.1149691	0.00957289	0.578808	0.00847374	0.00815397	0.379161	0.0158308	0.01687261	0.000350741	0.0275003	0.35342	3.61873	0.302287	0.304904	0.13132	0.261489	0.1318418	0.1279762
12350	-3741.188	-3723.24	-17.9479	0.1983538	0.2116633	0.3733628	-0.231955	0.0162889	0.557445	0.00274261	0.00560995	0.405937	0.011976	0.2929927	0.000777081	0.0407633	0.413407	3.54505	0.274553	0.315259	0.146002	0.264187	0.06103775	4.800189
12360	-3735.523	-3720.274	-15.24847	0.1906938	0.2064721	0.3268511	-0.05542589	0.012485	0.549785	0.0066512	0.00347364	0.41866	0.00894592	0.06498569	0.000659547	0.0375907	0.400337	3.56141	0.284403	0.311442	0.11802	0.286135	0.009559795	6.797812
12370	-3738.373	-3721.755	-16.61806	0.1874754	0.1913561	0.3630073	0.008869933	0.00534708	0.553402	0.00669495	0.00401931	0.421414	0.00912327	0.09820151	0.000388853	0.0289424	0.360724	3.60994	0.288735	0.30716	0.13344	0.270664	0.1070714	0.9171587
12380	-3735.002	-3718.545	-16.45676	0.1932803	0.1641616	0.3487559	0.2008814	0.00812299	0.550615	0.00666124	0.00860827	0.419292	0.00670115	1.666553e-05	0.00011756	0.0159846	0.28401	3.69989	0.285919	0.31974	0.120757	0.273584	0.2008981	8.295514e-05
12390	-3736.855	-3721.276	-15.57858	0.2006605	0.1964079	0.3276689	0.06305738	0.0129913	0.467755	0.0106534	0.0137674	0.488265	0.00656825	0.0261639	0.000468179	0.0317292	0.374218	3.59358	0.308393	0.281839	0.152243	0.257525	0.08922128	0.2932473
12400	-3734.049	-3718.717	-15.33202	0.1986798	0.1822403	0.3377175	0.04570029	0.013111	0.472066	0.00641653	0.00963237	0.492765	0.00600935	0.01331409	0.000270992	0.024199	0.335746	3.63978	0.320488	0.286651	0.14284	0.25002	0.05901438	0.2256075
12410	-3738.269	-3720.686	-17.58256	0.1914386	0.1844147	0.3654847	0.1532934	0.0155515	0.510353	0.00272075	0.00761684	0.45817	0.00558746	0.0823079	0.000296331	0.0252958	0.341776	3.63263	0.304757	0.301062	0.146106	0.248075	0.2356013	0.3493525
12420	-3739.413	-3724.129	-15.28452	0.2017886	0.1810505	0.3256003	-0.01950105	0.00903488	0.553888	0.00478887	0.00507989	0.404473	0.0227363	0.05019779	0.000257822	0.0236083	0.332428	3.64371	0.314164	0.280098	0.135721	0.270017	0.03069674	1.635281
12430	-3740.114	-3725.414	-14.69996	0.238215	0.2054258	0.2689039	0.06630791	0.0225241	0.43869	0.00454095	0.0105848	0.513063	0.0105968	0.005016033	0.000637461	0.0369631	0.39767	3.56473	0.318898	0.298154	0.121757	0.261192	0.07132394	0.07032748
12440	-3746.057	-3730.048	-16.00958	0.2422209	0.2277531	0.2620584	0.02580145	0.0270893	0.45938	0.00475511	0.0169642	0.480715	0.0110966	0.1073384	0.00123179	0.0511629	0.452166	3.49544	0.281522	0.307573	0.139054	0.271851	0.1331399	0.8062079
12450	-3739.294	-3723.814	-15.47992	0.2787328	0.1813283	0.2555967	0.04824767	0.0147506	0.510865	0.00536145	0.0157621	0.446651	0.00660946	0.0671025	0.000260853	0.0237456	0.333204	3.64279	0.318257	0.289406	0.125536	0.2668	0.1153502	0.5817287
12460	-3739.696	-3724.202	-15.49469	0.2780902	0.2371319	0.2423685	-0.02076413	0.0145424	0.517748	0.00402653	0.00595169	0.452669	0.00506184	0.1100606	0.0015653	0.0575673	0.473552	3.46732	0.276542	0.314244	0.132973	0.27624	0.08929646	1.23253
12470	-3742.372	-3726.177	-16.19545	0.2821506	0.2723913	0.2378125	-0.08058664	0.0257719	0.530585	0.0068759	0.00587873	0.425701	0.00518734	0.1798538	0.00332341	0.0832721	0.54639	3.36701	0.285952	0.304038	0.140286	0.269725	0.09926714	1.811816
12480	-3742.44	-3727.715	-14.72493	0.3228549	0.1956897	0.2208364	0.0306715	0.0237259	0.546138	0.00707746	0.00285819	0.417077	0.00312355	0.04828767	0.000456252	0.0313265	0.372315	3.5959	0.278661	0.30634	0.143344	0.271654	0.07895917	0.6115524
12490	-3738.955	-3724.26	-14.69434	0.3057346	0.2331391	0.2326413	0.07774896	0.0192822	0.466509	0.00585952	0.00742955	0.498273	0.00264731	0.01810918	0.00141684	0.0548131	0.464555	3.47922	0.300965	0.289809	0.154522	0.254703	0.09585813	0.1889164
12500	-3739.376	-3724.826	-14.54972	0.2583165	0.2232011	0.294917	-0.01842278	0.0149053	0.463736	0.00769819	0.00816459	0.495311	0.0101847	0.02179664	0.00108859	0.0481403	0.441468	3.5093	0.304645	0.301261	0.137927	0.256167	0.003373856	6.460453
12510	-3741.208	-3725.205	-16.00284	0.2897624	0.223622	0.2316512	-0.126505	0.012522	0.464452	0.00757371	0.00917633	0.496076	0.0102004	0.1958229	0.00110134	0.0484173	0.442466	3.50802	0.30589	0.292215	0.126153	0.275741	0.06931782	2.825
12520	-3742.041	-3727.087	-14.95357	0.2805589	0.2422512	0.214218	-0.0902004	0.0129868	0.532164	0.00422139	0.00245058	0.43958	0.00859645	0.1267312	0.00177008	0.0611538	0.484857	3.45222	0.296414	0.301358	0.125682	0.276546	0.03653075	3.469163
12530	-3736.619	-3719.518	-17.10144	0.1968578	0.1902268	0.3385261	-0.1701708	0.0126169	0.544839	0.00321148	0.00391939	0.427061	0.00835162	0.2306232	0.000372542	0.0283344	0.357673	3.61362	0.312088	0.291857	0.133477	0.262579	0.06045234	3.814959
12540	-3733.881	-3716.87	-17.01147	0.2195334	0.191959	0.3111442	0.02490814	0.0122332	0.572702	0.00939955	0.00380018	0.3964	0.00546546	0.1398713	0.00039777	0.0292692	0.362348	3.60799	0.311194	0.28756	0.129402	0.271844	0.1647794	0.8488395
12550	-3735.441	-3720.812	-14.6283	0.208757	0.1748787	0.3074787	0.01554382	0.0170754	0.485515	0.0125972	0.00453002	0.47253	0.00775212	0.002397797	0.000196943	0.0206545	0.315013	3.66414	0.311973	0.285277	0.139803	0.262946	0.01794162	0.1336444
12560	-3743.412	-3726.445	-16.96698	0.1995222	0.1661574	0.3951967	-0.1626366	0.00999069	0.494389	0.00726943	0.00443464	0.481166	0.00274988	0.1828937	0.000130072	0.0168087	0.289851	3.69321	0.309962	0.277762	0.146901	0.265375	0.02025716	9.028598
12570	-3738.211	-3719.99	-18.22119	0.2119697	0.2095875	0.3175389	0.210247	0.0144802	0.51612	0.00569799	0.00585334	0.455727	0.00212106	0.1193124	0.00072847	0.0394832	0.408214	3.55157	0.295774	0.304599	0.11736	0.282268	0.3295595	0.3620361
12580	-3740.441	-3724.497	-15.94412	0.184012	0.20143	0.3836057	-0.0753008	0.0128796	0.453365	0.00666518	0.0060343	0.517075	0.0039804	0.08312601	0.000557885	0.0346045	0.38738	3.57746	0.305141	0.303414	0.121453	0.269992	0.007825201	10.62286
12590	-3737.134	-3719.731	-17.4029	0.1913955	0.174946	0.3148458	0.2207319	0.0127481	0.535921	0.0060906	0.00287722	0.438724	0.00363904	0.06620027	0.000197542	0.0206857	0.315204	3.66391	0.300636	0.307995	0.129831	0.261539	0.2869321	0.2307175
12600	-3744.935	-3726.791	-18.14393	0.1844321	0.1890827	0.4097851	0.2602592	0.0144919	0.567431	0.0105982	0.00210551	0.39697	0.00840336	0.0390119	0.000356528	0.0277242	0.354569	3.61735	0.277492	0.277875	0.141903	0.30273	0.2992711	0.1303564
12610	-3745.918	-3730.282	-15.63639	0.1943813	0.1890827	0.2698025	0.1924229	0.010924	0.522517	0.0159714	0.00372084	0.424971	0.0218958	0.003252039	0.000356528	0.0277242	0.354569	3.61735	0.298079	0.276535	0.145959	0.279427	0.195675	0.0166196
12620	-3741.032	-3724.654	-16.37811	0.1956369	0.176879	0.3441602	0.116309	0.010966	0.524521	0.0160327	0.00726152	0.426602	0.014617	0.04059491	0.000215352	0.0215913	0.320694	3.6575	0.278147	0.307607	0.127007	0.287239	0.1569039	0.2587246
12630	-3741.698	-3722.411	-19.28743	0.1906095	0.1742405	0.3695951	0.4309598	0.00454698	0.536977	0.0135537	0.00723709	0.427178	0.0105071	0.05099736	0.000191325	0.0203599	0.313193	3.66626	0.280587	0.322399	0.129327	0.267688	0.4819572	0.105813
12640	-3734.684	-3718.885	-15.79817	0.2291297	0.1730042	0.3229067	-0.08276803	0.00608481	0.5422	0.011265	0.00722097	0.426227	0.00700205	0.1139057	0.000180782	0.0197949	0.309657	3.67037	0.28813	0.315478	0.126494	0.269899	0.03113763	3.658135
12650	-3735.943	-3719.405	-16.53859	0.2056361	0.1922882	0.3213267	0.04784587	0.0105227	0.495792	0.0116925	0.00331467	0.468783	0.009895	0.09659689	0.0004027	0.0294483	0.363233	3.60692	0.289974	0.311276	0.142493	0.256257	0.1444428	0.6687555
12660	-3734.813	-3717.874	-16.93903	0.2030674	0.1810267	0.3731792	-0.1086272	0.0104477	0.494847	0.00706424	0.00656358	0.467889	0.0131886	0.1695303	0.000257563	0.0235966	0.332362	3.64378	0.302127	0.305584	0.13337	0.258918	0.06090308	2.783608
12670	-3735.577	-3718.83	-16.74736	0.2063168	0.2039049	0.2982295	0.2023863	0.0165194	0.497262	0.00561347	0.00566642	0.470172	0.00476662	0.04808248	0.00060629	0.0360582	0.393772	3.56956	0.307917	0.295565	0.135844	0.260673	0.2504688	0.19197
12680	-3735.509	-3719.755	-15.75473	0.1967178	0.1892226	0.3363477	-0.04954894	0.00807423	0.525659	0.00628966	0.00663109	0.449998	0.00334894	0.08772911	0.000358458	0.0277985	0.35495	3.61689	0.320625	0.281711	0.131829	0.265835	0.03818017	2.297766
12690	-3738.34	-3722.009	-16.33067	0.2005359	0.1816808	0.2853722	0.1291093	0.0122771	0.552126	0.00601846	0.0151534	0.411589	0.00283572	0.06342039	0.000264739	0.0239204	0.334188	3.64163	0.287246	0.298426	0.128345	0.285983	0.1925297	0.3294058
12700	-3735.072	-3719.898	-15.17397	0.2113875	0.2015541	0.3295693	-0.04481684	0.0141073	0.556159	0.00290126	0.00648841	0.417937	0.00240673	0.05309903	0.000560246	0.0346769	0.387702	3.57706	0.288603	0.316484	0.123804	0.27111	0.008282189	6.411231
12710	-3737.016	-3721.6	-15.41614	0.2134724	0.1955273	0.3163105	-0.105399	0.0180315	0.523108	0.00157326	0.00644892	0.445145	0.00569367	0.1060019	0.000453585	0.0312357	0.371884	3.59643	0.301553	0.291733	0.130446	0.276267	0.0006028494	175.8347
