Iteration	Replicate_ID	Posterior	Likelihood	Prior	age_ursinae	alpha_cytb	branch_rates	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extinction_rate	rates_cytb[1]	rates_cytb[2]	rates_cytb[3]	rates_cytb[4]	sf[1]	sf[2]	sf[3]	sf[4]	speciation_rate	turnover
844	0	-3735.897	-3720.701	-15.1957	0.2986413	0.2373271	0.2391002	0.08133651	0.013075	0.503357	0.0111952	0.00940326	0.455978	0.00699157	0.04081117	0.00157281	0.0577029	0.473987	3.46674	0.299686	0.297274	0.134497	0.268543	0.1221477	0.3341134
845	1	-3745.69	-3729.384	-16.30557	0.3252224	0.204883	0.2514688	0.05738779	0.00880488	0.525195	0.0183118	0.00521205	0.433708	0.00876873	0.1095137	0.000626211	0.0366392	0.396282	3.56645	0.295663	0.326411	0.126454	0.251472	0.1669015	0.6561578
846	0	-3736.334	-3722.002	-14.33175	0.3018679	0.198855	0.2254519	0.06922863	0.017262	0.5066	0.00642936	0.00946385	0.458916	0.00132875	0.004670948	0.000510494	0.0331175	0.380663	3.58571	0.29463	0.305863	0.141697	0.25781	0.07389958	0.06320669
847	1	-3740.794	-3726.889	-13.90505	0.3112182	0.2451127	0.2263381	0.004321428	0.0083891	0.551504	0.0155633	0.00422044	0.413227	0.00709616	0.01217168	0.00189175	0.0631838	0.491065	3.44386	0.289495	0.317783	0.128079	0.264643	0.0164931	0.7379858
848	0	-3742.939	-3726.652	-16.28724	0.2882177	0.2042331	0.2483067	-0.1994396	0.010569	0.504514	0.00640288	0.0055619	0.469247	0.00370577	0.2445522	0.000612922	0.0362527	0.394615	3.56852	0.314591	0.292189	0.11733	0.27589	0.04511258	5.420932
849	1	-3738.316	-3723.558	-14.75852	0.2743051	0.1956306	0.2361256	-0.08510727	0.0189988	0.552891	0.00390722	0.00259276	0.414267	0.00734297	0.1013126	0.00045528	0.0312934	0.372158	3.59609	0.278302	0.318004	0.129498	0.274195	0.01620532	6.251811
850	0	-3742.786	-3722.162	-20.62367	0.2873703	0.187846	0.264969	-0.0422247	0.0138343	0.561516	0.00774452	0.00966602	0.402158	0.00508121	0.3979035	0.000339786	0.0270712	0.351201	3.62139	0.305902	0.289214	0.136919	0.267966	0.3556788	1.118716
851	1	-3748.199	-3729.551	-18.64801	0.3111257	0.1795222	0.2369457	0.273092	0.0190106	0.553235	0.00294421	0.00366815	0.414524	0.00661765	0.1328788	0.000241604	0.0228595	0.328148	3.64875	0.312671	0.30704	0.114345	0.265943	0.4059708	0.3273113
852	0	-3737.291	-3722.643	-14.64856	0.2709608	0.1716056	0.2532911	0.07733744	0.0138333	0.561474	0.00755821	0.00966529	0.402128	0.00534205	0.004490691	0.000169387	0.0191652	0.305642	3.67502	0.304806	0.299977	0.126908	0.268308	0.08182813	0.05487956
853	1	-3744.639	-3727.559	-17.07985	0.3093877	0.2319763	0.2395085	-0.003055899	0.0196893	0.5252	0.00438731	0.00379911	0.429324	0.0176012	0.1866672	0.00137543	0.0540186	0.461905	3.4827	0.312682	0.296385	0.120295	0.270638	0.1836113	1.016643
854	0	-3735.505	-3719.574	-15.93144	0.2704051	0.2029654	0.2677092	-0.07836016	0.0104894	0.478109	0.00986703	0.0112243	0.486878	0.00343145	0.1501716	0.000587579	0.0355036	0.391353	3.57256	0.292496	0.313282	0.142438	0.251783	0.07181141	2.091194
855	1	-3741.683	-3725.208	-16.47579	0.3044187	0.2101627	0.2190791	-0.1260939	0.021372	0.570084	0.00444411	0.00437383	0.382371	0.0173544	0.2298602	0.000741724	0.0398364	0.409657	3.54976	0.296777	0.299987	0.132489	0.270748	0.1037663	2.215172
856	0	-3739.504	-3724.717	-14.78696	0.3201029	0.1924177	0.2435241	-0.08149709	0.011475	0.574441	0.00973365	0.0110726	0.39101	0.00226833	0.09718307	0.000404652	0.029519	0.363581	3.6065	0.281137	0.309154	0.136938	0.27277	0.01568598	6.195536
857	1	-3741.632	-3726.442	-15.19037	0.2870628	0.2221021	0.2565962	-0.1356936	0.0183913	0.53715	0.00572145	0.00259615	0.419054	0.0170876	0.1389392	0.00105579	0.0474196	0.438854	3.51267	0.304737	0.289333	0.120489	0.285441	0.003245604	42.80841
858	0	-3738.81	-3723.301	-15.50891	0.3041998	0.2021066	0.2289505	-0.1083651	0.0125925	0.573187	0.0121039	0.00699882	0.390156	0.00496178	0.1608174	0.000570836	0.0349995	0.389134	3.5753	0.305446	0.28513	0.124978	0.284446	0.05245228	3.065976
859	1	-3745.761	-3728.882	-16.87923	0.2736973	0.2165823	0.2970355	-0.05819761	0.0162847	0.562446	0.00506766	0.00436195	0.399632	0.0122076	0.1755616	0.000901145	0.0438559	0.425537	3.52971	0.276919	0.31732	0.128942	0.276818	0.117364	1.495873
860	0	-3740.351	-3725.869	-14.48173	0.3020843	0.2093919	0.2444492	0.05684586	0.014829	0.59333	0.0125292	0.00555221	0.368684	0.00507592	0.008935635	0.000724002	0.0393633	0.407722	3.55219	0.300431	0.291855	0.13454	0.273174	0.06578149	0.1358381
861	1	-3740.186	-3721.77	-18.41624	0.2405965	0.1961237	0.3419566	-0.2089255	0.0162146	0.560025	0.00583159	0.00520512	0.397911	0.0148126	0.322508	0.000463432	0.0315696	0.373465	3.5945	0.308821	0.290936	0.130978	0.269265	0.1135825	2.839417
862	0	-3743.397	-3724.619	-18.77866	0.3432834	0.2083324	0.1928861	-0.05373844	0.0162886	0.599289	0.0121872	0.00680708	0.358619	0.00680913	0.3263503	0.000700128	0.0387165	0.405053	3.55553	0.300899	0.293915	0.131184	0.274002	0.2726118	1.197124
863	1	-3735.582	-3720.831	-14.75132	0.2681278	0.1842513	0.2279201	-0.08916867	0.0131184	0.525139	0.0102844	0.00472506	0.435644	0.0110894	0.1080012	0.000294369	0.0252126	0.341324	3.63317	0.29965	0.302121	0.136414	0.261815	0.01883257	5.734811
864	0	-3737.435	-3722.332	-15.10268	0.2495822	0.190581	0.2737132	0.06382507	0.0159046	0.54817	0.0105372	0.00588547	0.416198	0.00330486	0.02632393	0.000377603	0.0285245	0.358631	3.61247	0.313394	0.294211	0.140111	0.252284	0.090149	0.2920047
865	1	-3740.564	-3725.586	-14.97768	0.272551	0.1719317	0.2650078	0.08566767	0.00968555	0.531314	0.00529181	0.00478062	0.440767	0.00816071	0.01096314	0.000171995	0.0193111	0.30658	3.67394	0.32307	0.295435	0.131065	0.25043	0.09663081	0.1134539
866	0	-3734.744	-3719.347	-15.39734	0.2509596	0.187253	0.2984346	0.08640872	0.0142367	0.550926	0.00909068	0.00550439	0.41829	0.00195176	0.01951553	0.000331964	0.0267606	0.34958	3.62333	0.297686	0.31251	0.134415	0.25539	0.1059242	0.1842405
867	1	-3737.22	-3721.126	-16.09319	0.2576896	0.1962151	0.2726952	0.1658223	0.00958997	0.526071	0.00852135	0.0101056	0.437632	0.00808017	0.03539665	0.000464955	0.0316209	0.373708	3.59421	0.290559	0.302731	0.13168	0.275029	0.2012189	0.1759111
868	0	-3735.578	-3720.917	-14.66155	0.2558021	0.1985995	0.2500715	0.02023613	0.0141412	0.54723	0.00902969	0.0101014	0.415484	0.00401378	0.03578416	0.000505953	0.0329714	0.379993	3.58653	0.266829	0.308353	0.133945	0.290873	0.05602029	0.6387713
869	1	-3733.761	-3718.888	-14.87325	0.2799302	0.2108102	0.2706298	-0.07734514	0.0107264	0.540614	0.00827504	0.00981346	0.424983	0.00558834	0.08475252	0.00075684	0.0402354	0.411278	3.54773	0.300942	0.291523	0.135027	0.272508	0.00740738	11.44163
870	0	-3740.689	-3723.176	-17.51333	0.251641	0.1743029	0.3068695	0.2152417	0.0169348	0.549416	0.00462716	0.0106747	0.417144	0.00120402	0.07527739	0.000191868	0.0203886	0.313371	3.66605	0.313343	0.288783	0.125582	0.272292	0.2905191	0.2591134
871	1	-3745.127	-3727.504	-17.62322	0.2876484	0.178717	0.2352885	-0.3874282	0.0115122	0.534291	0.0145382	0.00611715	0.424705	0.00883639	0.417744	0.000233368	0.0224695	0.325883	3.65141	0.318276	0.269648	0.12831	0.283767	0.03031579	13.77975
872	0	-3739.627	-3721.951	-17.67615	0.2483332	0.24306	0.2573906	0.1989131	0.0169708	0.550584	0.00870525	0.00442955	0.41803	0.00128048	0.1202013	0.00180394	0.0617258	0.48662	3.44985	0.30305	0.297292	0.119749	0.279909	0.3191144	0.3766715
873	1	-3744.988	-3727.215	-17.77219	0.2909067	0.1709335	0.2090426	-0.08665109	0.0103491	0.541054	0.0123616	0.0119942	0.420625	0.00361606	0.2843787	0.000164107	0.0188661	0.303707	3.67726	0.29444	0.326713	0.129382	0.249465	0.1977276	1.438235
874	0	-3736.205	-3719.278	-16.92744	0.2528311	0.1858402	0.2649347	-0.2599149	0.0175163	0.568279	0.0108639	0.00184207	0.399127	0.00237088	0.3014476	0.000313858	0.0260268	0.345705	3.62795	0.287844	0.306269	0.127222	0.278664	0.0415327	7.258079
875	1	-3737.182	-3723.123	-14.05933	0.3105124	0.2137436	0.2228224	-0.04332425	0.00799663	0.559167	0.0127754	0.00805357	0.404247	0.00776035	0.04713288	0.000828006	0.0420613	0.418567	3.53854	0.296901	0.289367	0.127114	0.286617	0.003808636	12.37527
876	0	-3734.732	-3719.242	-15.48986	0.2637491	0.1995063	0.2977751	0.04753106	0.0170625	0.515046	0.00763531	0.0086262	0.446461	0.0051698	0.04306935	0.000522199	0.0334911	0.382368	3.58362	0.291434	0.301142	0.136466	0.270958	0.09060041	0.475377
877	1	-3751.766	-3731.58	-20.18607	0.3017518	0.1915566	0.2569488	0.6254893	0.00222534	0.549507	0.0139291	0.0104597	0.415572	0.00830688	0.03795743	0.000391803	0.0290509	0.361264	3.60929	0.314557	0.304404	0.110287	0.270752	0.6634467	0.05721247
878	0	-3734.207	-3719.347	-14.86059	0.2482543	0.2198257	0.2779421	0.0413952	0.0130958	0.490217	0.00854326	0.00829945	0.475115	0.00472933	0.02107137	0.000989993	0.0459384	0.433399	3.51967	0.290314	0.293811	0.147457	0.268419	0.06246657	0.3373224
879	1	-3738.906	-3722.415	-16.49101	0.2991065	0.2098348	0.2185759	-0.3121494	0.0137469	0.548713	0.00823072	0.0115112	0.41579	0.00200857	0.3222788	0.000734147	0.0396349	0.408835	3.5508	0.294971	0.295105	0.125541	0.284383	0.01012935	31.81634
880	0	-3738.43	-3720.609	-17.82102	0.2614367	0.2052811	0.2688042	-0.361077	0.0132896	0.510682	0.00490437	0.00690692	0.451222	0.0129952	0.4035412	0.000634448	0.0368767	0.3973	3.56519	0.289274	0.305652	0.133568	0.271506	0.04246421	9.503088
881	1	-3740.775	-3723.982	-16.79344	0.275665	0.2346033	0.2679096	0.1982679	0.0174243	0.46115	0.0100042	0.00362084	0.505379	0.0024225	0.05828436	0.00147016	0.0558186	0.467872	3.47484	0.286603	0.305641	0.134847	0.272909	0.2565522	0.2271832
882	0	-3742.114	-3726.131	-15.98299	0.2780476	0.2199115	0.2514377	-0.2249998	0.013842	0.484059	0.0070557	0.0103229	0.471725	0.012995	0.2389925	0.000992421	0.0459939	0.433606	3.51941	0.308839	0.276765	0.142495	0.271901	0.01399276	17.07973
883	1	-3741.895	-3726.223	-15.67109	0.3225571	0.2295137	0.2316138	-0.03952761	0.0211928	0.459065	0.00995893	0.00440142	0.503094	0.00228741	0.1311916	0.00129039	0.0523476	0.456248	3.49011	0.314584	0.271478	0.13695	0.276989	0.091664	1.431223
884	0	-3734.607	-3718.473	-16.13442	0.2676604	0.199635	0.2736514	-0.1574409	0.0139928	0.489333	0.00936416	0.00622296	0.476865	0.00422193	0.1988779	0.000524535	0.0335652	0.382705	3.58321	0.28605	0.300359	0.139199	0.274391	0.04143702	4.799522
885	1	-3742.101	-3728.007	-14.09327	0.3110103	0.2783421	0.226408	0.03240289	0.0230886	0.500131	0.00802143	0.00554045	0.46213	0.00108783	0.009047678	0.00370327	0.0877915	0.557573	3.35093	0.302508	0.312139	0.118601	0.266753	0.04145057	0.2182763
886	0	-3734.762	-3720.563	-14.19896	0.2567756	0.1969373	0.2767582	0.002694909	0.0165012	0.555721	0.0100984	0.00722974	0.40967	0.0007791	0.001097318	0.000477113	0.0320275	0.375617	3.59188	0.311913	0.288857	0.122898	0.276332	0.003792227	0.2893597
887	1	-3740.987	-3725.878	-15.1082	0.3237727	0.2333698	0.2423455	0.04297885	0.0104171	0.570896	0.0133452	0.00553607	0.398975	0.000830851	0.05226174	0.00142516	0.0549712	0.465079	3.47852	0.281899	0.307988	0.131703	0.27841	0.0952406	0.5487339
888	0	-3734.173	-3719.023	-15.14954	0.2395808	0.188212	0.310034	-0.07248644	0.00869107	0.604088	0.00683626	0.00527878	0.370403	0.00470285	0.07716524	0.000344679	0.0272637	0.352199	3.62019	0.301435	0.307454	0.121576	0.269535	0.004678798	16.49253
889	1	-3741.509	-3726.612	-14.89797	0.2643434	0.1877565	0.2729151	0.03886094	0.0152073	0.429582	0.0186696	0.00774481	0.528273	0.000523297	0.02764556	0.000338596	0.0270242	0.350956	3.62168	0.306767	0.302206	0.125489	0.265538	0.0665065	0.415682
890	0	-3744.568	-3726.386	-18.18227	0.2176109	0.178924	0.3771869	0.1694509	0.0123966	0.598169	0.00479435	0.0024388	0.366773	0.0154274	0.1038203	0.000235466	0.0225695	0.326466	3.65073	0.31568	0.300263	0.117857	0.2662	0.2732712	0.3799169
891	1	-3736.228	-3721.094	-15.13361	0.2814414	0.2459939	0.261359	0.02156974	0.0126617	0.502249	0.0103443	0.00315286	0.470378	0.00121425	0.05641201	0.00193028	0.0638124	0.492961	3.4413	0.306712	0.280981	0.142559	0.269748	0.07798175	0.7234002
892	0	-3740.206	-3724.139	-16.06675	0.2033649	0.2177659	0.3084099	0.08214719	0.0118392	0.602227	0.0067277	0.00419672	0.369261	0.00574882	0.06033442	0.000932907	0.044612	0.428418	3.52604	0.311649	0.299126	0.12288	0.266344	0.1424816	0.4234541
893	1	-3737.952	-3723.206	-14.74551	0.2691951	0.2114557	0.2676468	-0.03807492	0.0101943	0.504628	0.00721896	0.00325697	0.472606	0.00209568	0.05915464	0.000772122	0.0406346	0.412889	3.5457	0.30605	0.284974	0.139566	0.26941	0.02107973	2.806234
894	0	-3736.534	-3720.206	-16.32764	0.1982646	0.2129814	0.3581316	0.145944	0.0139783	0.546129	0.00682246	0.00834619	0.41689	0.00783484	0.01296648	0.000809089	0.041584	0.416681	3.54093	0.283091	0.307194	0.134319	0.275396	0.1589105	0.08159614
895	1	-3739.319	-3723.444	-15.87433	0.273394	0.2225252	0.2860604	0.08544058	0.00914481	0.545536	0.0110924	0.00844145	0.423952	0.00183333	0.05262095	0.00106834	0.0476966	0.439861	3.51137	0.274452	0.324369	0.120306	0.280873	0.1380615	0.3811413
896	0	-3735.267	-3719.721	-15.54555	0.2017631	0.2107444	0.3110505	-0.1134238	0.00817657	0.550063	0.00996735	0.00273932	0.419893	0.00916089	0.1230589	0.000755293	0.0401948	0.411113	3.54794	0.303989	0.30277	0.127694	0.265547	0.009635104	12.77193
897	1	-3739.701	-3722.796	-16.90481	0.2583768	0.2400554	0.3001498	-0.06841828	0.0131284	0.500549	0.00718186	0.0119282	0.463675	0.00353793	0.1825462	0.00168024	0.0596081	0.480039	3.45867	0.271393	0.301326	0.140623	0.286659	0.114128	1.599488
898	0	-3739.682	-3723.479	-16.20263	0.2075844	0.215476	0.3426447	0.06896475	0.01249	0.545266	0.0130397	0.00731614	0.416231	0.00565751	0.05321723	0.000872136	0.0431533	0.42283	3.53314	0.257961	0.324193	0.129812	0.288033	0.122182	0.4355571
899	1	-3739.205	-3723.99	-15.21535	0.2608952	0.2368782	0.2756478	-0.004471294	0.0218966	0.503021	0.00720836	0.00872514	0.456443	0.0027065	0.06650829	0.00155558	0.0573912	0.472985	3.46807	0.290371	0.308415	0.125122	0.276091	0.062037	1.072075
900	0	-3733.799	-3718.731	-15.06881	0.2165706	0.1963472	0.3264228	-0.0441352	0.0188058	0.51948	0.00306155	0.00212268	0.452737	0.00379345	0.04783768	0.000467163	0.0316951	0.374057	3.59378	0.312811	0.28557	0.123363	0.278256	0.00370248	12.92044
901	1	-3740.538	-3723.856	-16.68182	0.24018	0.191683	0.2673685	-0.1124643	0.0140223	0.510399	0.00319412	0.00650066	0.463138	0.0027462	0.2141625	0.000393671	0.0291194	0.361605	3.60888	0.285625	0.303836	0.127346	0.283192	0.1016983	2.105862
902	0	-3734.257	-3718.911	-15.34593	0.2175082	0.2099851	0.3176076	-0.06119053	0.0191243	0.517039	0.00511466	0.00116557	0.45061	0.00694595	0.07970626	0.000737612	0.0397272	0.409212	3.55032	0.28188	0.306903	0.12436	0.286857	0.01851573	4.304787
903	1	-3741.061	-3720.762	-20.29837	0.2265204	0.1945824	0.3321379	-0.2838176	0.0140169	0.510205	0.00375911	0.00605832	0.462961	0.00299992	0.4826989	0.00043829	0.0307097	0.369371	3.59948	0.322223	0.285146	0.133057	0.259574	0.1988812	2.427071
904	0	-3737.652	-3720.155	-17.49627	0.2208223	0.2209557	0.3290748	0.2347114	0.00983179	0.456425	0.00748626	0.00366549	0.518623	0.00396807	0.05616363	0.0010223	0.0466717	0.436113	3.51619	0.303039	0.292888	0.144444	0.259629	0.290875	0.1930851
905	1	-3733.372	-3718.258	-15.11374	0.2315694	0.1905975	0.2869463	-0.01217341	0.0130321	0.557792	0.00543388	0.00626153	0.406158	0.0113225	0.0585106	0.00037784	0.0285333	0.358676	3.61241	0.304492	0.299337	0.126399	0.269773	0.04633719	1.262714
906	0	-3736.069	-3720.337	-15.7323	0.2243842	0.2243776	0.3541202	-0.03717876	0.0192128	0.482735	0.00635576	0.00359352	0.483885	0.00421828	0.0686924	0.00112447	0.0489158	0.444253	3.50571	0.299695	0.289708	0.142192	0.268405	0.03151364	2.179767
907	1	-3740.488	-3723.033	-17.45499	0.2609066	0.1843934	0.2640834	0.1364374	0.0143835	0.489224	0.00241825	0.00691085	0.4765	0.0105638	0.1323008	0.000296074	0.0252849	0.341717	3.6327	0.318827	0.29057	0.123634	0.266968	0.2687383	0.4923036
908	0	-3736.954	-3721.21	-15.74433	0.2110393	0.2164844	0.3222051	-0.1300962	0.0187893	0.483228	0.00636226	0.00381415	0.484379	0.00342636	0.1367054	0.000898553	0.0437936	0.425298	3.53001	0.3233	0.280173	0.136808	0.259719	0.006609209	20.68408
909	1	-3740.406	-3724.671	-15.73528	0.2411561	0.1656353	0.3001184	-0.1308284	0.0150435	0.46614	0.00357724	0.0159598	0.493288	0.00599205	0.1479973	0.000126706	0.016591	0.288326	3.69496	0.313754	0.289451	0.121068	0.275727	0.01716886	8.6201
910	0	-3738.468	-3720.625	-17.84306	0.2149892	0.1740585	0.3343537	0.009737939	0.0121594	0.53938	0.00819546	0.0111161	0.419439	0.0097099	0.1869093	0.000189744	0.0202762	0.312673	3.66686	0.290085	0.309774	0.125361	0.274779	0.1966473	0.9504802
911	1	-3746.757	-3732.173	-14.58366	0.230216	0.1932617	0.2833021	-0.02151645	0.010634	0.485602	0.0026503	0.0144654	0.473908	0.0127406	0.03270204	0.000417537	0.0299808	0.365844	3.60376	0.314144	0.279343	0.145274	0.261239	0.01118558	2.923588
912	0	-3741.99	-3725.151	-16.83959	0.2156088	0.1719058	0.3358062	-0.2167534	0.017681	0.483476	0.0102257	0.00888535	0.467617	0.0121153	0.2395597	0.000171786	0.0192995	0.306505	3.67402	0.321671	0.287542	0.12283	0.267957	0.02280632	10.50409
913	1	-3745.529	-3729.493	-16.03538	0.2334676	0.1968743	0.2817806	0.1282531	0.00890127	0.592558	0.00651903	0.00679998	0.376221	0.00900078	0.04804936	0.000476043	0.0319919	0.375451	3.59208	0.288803	0.333682	0.115054	0.262462	0.1763024	0.2725394
914	0	-3735.34	-3720.861	-14.47863	0.2207879	0.2022312	0.302392	0.006984091	0.0177749	0.486043	0.01028	0.00893253	0.4701	0.00686918	0.000526916	0.000573245	0.0350725	0.389456	3.5749	0.302779	0.296219	0.149228	0.251774	0.007511007	0.07015251
915	1	-3738.087	-3723.923	-14.16456	0.2972188	0.2238342	0.2453511	0.03683995	0.011288	0.528379	0.00610385	0.01046	0.437575	0.0061942	0.0001907451	0.0011078	0.0485571	0.442968	3.50737	0.273648	0.309109	0.127428	0.289815	0.03703069	0.005151001
916	0	-3743.918	-3725.813	-18.10536	0.2214148	0.2015941	0.3211866	0.06611566	0.0208287	0.569548	0.00689713	0.00815232	0.382463	0.0121116	0.1820777	0.000561007	0.0347002	0.387806	3.57693	0.30177	0.277969	0.128956	0.291305	0.2481934	0.7336123
917	1	-3737.939	-3723.443	-14.49599	0.2868042	0.2103912	0.248743	0.04293588	0.0120932	0.617184	0.0119165	0.0110859	0.344372	0.00334828	0.0150494	0.000747034	0.039977	0.41023	3.54905	0.288772	0.297485	0.131592	0.282152	0.05798528	0.2595383
918	0	-3738.017	-3722.921	-15.09623	0.2217483	0.1928867	0.2993854	-0.03733615	0.0147768	0.572892	0.00732183	0.00820018	0.384708	0.0121013	0.06316832	0.000411776	0.0297752	0.364839	3.60497	0.283509	0.311655	0.133166	0.27167	0.02583217	2.445335
919	1	-3738.538	-3723.121	-15.41689	0.2033657	0.1771632	0.3118001	-0.07382917	0.0094373	0.618226	0.0130808	0.0125534	0.344953	0.00174914	0.0948776	0.000218069	0.021726	0.321499	3.65656	0.28169	0.297651	0.13291	0.287748	0.02104843	4.507585
920	0	-3738.48	-3722.575	-15.90499	0.1854084	0.1549926	0.3942971	-0.01467618	0.0104591	0.506043	0.00256875	0.00859357	0.469529	0.00280743	0.04403202	7.14309e-05	0.0124768	0.256829	3.73062	0.308851	0.323619	0.116733	0.250797	0.02935584	1.499941
921	1	-3745.642	-3728.92	-16.722	0.2150562	0.190009	0.323794	0.03451844	0.0131255	0.488957	0.00850092	0.017097	0.469805	0.0025138	0.1148963	0.000369455	0.0282178	0.357083	3.61433	0.276624	0.327806	0.119255	0.276315	0.1494148	0.7689757
922	0	-3737.46	-3722.141	-15.31921	0.1909263	0.1846967	0.3516266	0.04217746	0.0128648	0.491605	0.00598589	0.0105702	0.475557	0.00341789	0.005286497	0.00029974	0.0254397	0.342555	3.63171	0.322397	0.287009	0.142875	0.247719	0.04746396	0.1113792
923	1	-3739.95	-3724.487	-15.4635	0.2166139	0.174602	0.3129263	0.03549928	0.0131152	0.488574	0.0148795	0.0107747	0.469437	0.00322013	0.04199411	0.000194492	0.0205265	0.314224	3.66505	0.312865	0.281626	0.133055	0.272453	0.07749339	0.5419057
924	0	-3738.285	-3722.19	-16.09511	0.168026	0.1730475	0.4144498	-0.05796074	0.00554087	0.459858	0.011799	0.01118	0.502989	0.00863289	0.06571627	0.000181144	0.0198146	0.309781	3.67022	0.303334	0.288993	0.136215	0.271458	0.007755529	8.473474
925	1	-3740.89	-3722.282	-18.60802	0.1900515	0.2303056	0.2935659	-0.01925884	0.0131795	0.49097	0.0103488	0.0108275	0.471739	0.00293552	0.2730717	0.00131734	0.0528832	0.458073	3.48773	0.302815	0.299122	0.137114	0.26095	0.2538129	1.075878
926	0	-3743.152	-3726.05	-17.10239	0.2421412	0.2039688	0.3572396	-0.08632379	0.0104049	0.429549	0.0125392	0.00589718	0.534542	0.0070685	0.1688617	0.000607576	0.036096	0.393936	3.56936	0.294416	0.29464	0.140798	0.270146	0.08253796	2.045868
927	1	-3736.816	-3720.187	-16.62885	0.2398176	0.2168672	0.275361	0.176509	0.0120638	0.533628	0.0115183	0.00991094	0.431804	0.0010754	0.05935402	0.000908722	0.0440375	0.426232	3.52882	0.279294	0.30807	0.134381	0.278255	0.235863	0.2516462
928	0	-3741.99	-3726.283	-15.70711	0.3029455	0.1780082	0.2377027	0.1443014	0.00857902	0.508836	0.00709285	0.0182411	0.451423	0.0058281	0.03959088	0.000226294	0.0221289	0.323886	3.65376	0.315162	0.297594	0.138112	0.249132	0.1838923	0.2152938
929	1	-3739.242	-3724.273	-14.9683	0.2458073	0.2110297	0.3246666	-0.01531904	0.0135189	0.597993	0.0129076	0.00554856	0.368827	0.00120511	0.02821635	0.000762012	0.040371	0.411826	3.54704	0.285973	0.293344	0.141328	0.279355	0.01289731	2.18777
930	0	-3739.296	-3724.206	-15.09072	0.2953309	0.2266419	0.2080442	0.05402091	0.0162207	0.514742	0.00754791	0.0167463	0.440416	0.00432739	0.06659959	0.00119573	0.0504196	0.449574	3.49881	0.319869	0.27692	0.131085	0.272126	0.1206205	0.5521415
931	1	-3735.182	-3720.702	-14.47955	0.2467835	0.2035833	0.2735035	-0.03801767	0.00950955	0.523769	0.012529	0.0155418	0.437095	0.001555	0.04036036	0.000599838	0.0358679	0.392945	3.57059	0.27618	0.319828	0.123637	0.280355	0.002342685	17.22825
