Iteration	Posterior	Likelihood	Prior	age_ursinae	alpha_cytb	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extant_mrca	extinction_rate	rates_cytb[1]	rates_cytb[2]	rates_cytb[3]	rates_cytb[4]	sf[1]	sf[2]	sf[3]	sf[4]	speciation_rate	turnover
10690	-2.618706	0	-2.618706	18.14863	91520.21	0.00632447	0.0149127	0.0552391	0.0512164	0.0538589	0.00795982	0.0966777	0.108764	0.106502	0.00377143	0.039099	0.0100186	0.0225596	0.0269199	0.00542128	0.042412	0.109143	0.00372254	0.0485699	0.1613626	0.0800499	0.582524	0.0304091	0.228017	0.0047039	0.0742959	42.37383	0.001614108	0.995801	0.998924	1.00107	1.0042	0.277069	0.0459998	0.542219	0.134712	0.1629767	0.009903918
10700	-8.411484	0	-8.411484	19.95404	494097.6	0.056553	0.153384	0.0689773	0.0382624	0.0680514	0.00824271	0.0103029	0.0194568	0.0614541	0.19919	0.00399287	0.043751	0.00216931	0.0100555	0.00477971	0.0136006	0.00309437	0.0397956	0.05436323	-0.00950568	0.255168	0.289485	0.107603	0.0645977	0.0137373	0.269409	46.69178	0.04205144	0.998192	0.999538	1.00046	1.00181	0.0432948	0.0565918	0.196139	0.703975	0.03254576	1.292071
10710	0.5463405	0	0.5463405	16.65104	428582.8	0.0390514	0.00533266	0.0057299	0.00250536	0.0161058	0.057864	9.52158e-05	0.0171814	0.0493575	0.0126606	0.0224728	0.0367636	0.0401942	0.0530632	0.105219	0.0341909	0.0498483	0.0415015	0.02681261	0.1853489	0.0399503	0.22741	0.0501259	0.424641	0.0125111	0.245362	35.32693	0.0309291	0.998059	0.999503	1.0005	1.00194	0.246926	0.00659832	0.204263	0.542213	0.216278	0.1430063
10720	-10.67102	0	-10.67102	10.22084	948830	0.0635947	0.0213729	0.133591	0.00650639	0.0673743	0.0748907	0.173702	0.0209205	0.0556215	0.011495	0.0557293	0.00321959	0.124915	0.0350132	0.0298621	0.00147807	0.0697784	0.0113974	0.1025587	0.1393374	0.0220715	0.155518	0.212292	0.290398	0.248989	0.0707316	39.09083	0.05845929	0.998695	0.999666	1.00033	1.00131	0.427514	0.366384	0.13193	0.0741721	0.1977967	0.2955524
10730	-20.44724	0	-20.44724	4.107369	550382.8	0.0506135	0.428053	0.0239479	0.235577	0.0224627	0.363601	0.0502292	0.0152887	0.0258727	0.0735763	0.0122491	0.0724806	0.051934	0.361829	0.114221	0.0120437	0.0167561	0.239887	0.1276802	0.08841859	0.0145811	0.313318	0.137976	0.0693229	0.382092	0.0827093	26.14318	0.04315809	0.998287	0.999562	1.00044	1.00171	0.0573268	0.318783	0.465141	0.15875	0.1315767	0.3280072
10740	-11.40639	0	-11.40639	5.41391	57503	0.100437	0.0245933	0.292314	0.0338406	0.0469465	0.0141071	0.0705174	0.151757	0.171297	0.0286853	0.0273484	0.00701925	0.0589642	0.124737	0.152621	0.0198125	0.0697545	0.0102697	0.08716239	0.1253287	0.395577	0.173413	0.0870956	0.0290517	0.198523	0.116338	21.16829	0.1250041	0.994704	0.998641	1.00135	1.00531	0.0611849	0.665542	0.0797115	0.193561	0.2503328	0.4993517
10750	3.228357	0	3.228357	4.048626	332195.5	0.0215939	0.0216868	0.00705658	0.147379	0.00491719	0.0339228	0.0316408	0.0473327	0.00202264	0.0104095	0.0215999	0.0627857	0.0142047	0.0125269	0.0958345	0.0547454	0.00898127	0.0921012	0.04092581	0.158202	0.388135	0.180416	0.0854569	0.0370551	0.194788	0.11415	25.81345	0.01982652	0.997795	0.999436	1.00056	1.00221	0.11725	0.590868	0.0569821	0.2349	0.1780285	0.1113671
10760	-19.93897	0	-19.93897	6.289948	885588	0.00902892	0.137033	0.0203599	0.544255	0.00382905	0.0501799	0.0808878	0.0852031	0.0576412	0.0934617	0.115443	0.333194	0.0931136	0.0809442	0.0984865	0.0838429	0.0210351	0.179146	0.08757869	0.1390702	0.234285	0.0379327	0.427272	0.186511	0.0372481	0.0767512	27.32017	0.0005560142	0.99865	0.999655	1.00034	1.00135	0.149038	0.43977	0.100442	0.310751	0.1396262	0.003982163
10770	-19.71367	0	-19.71367	10.0198	569021.5	0.0102644	0.0702456	0.121948	0.0357742	0.00987024	0.230412	0.132712	0.0353322	0.15179	0.0343119	0.305145	0.222714	0.0547032	0.253318	0.394105	0.322318	0.0386411	0.0196941	0.1165118	0.002420514	0.078421	0.00587333	0.408375	0.249984	0.0308698	0.226476	13.35846	0.02828784	0.998315	0.999569	1.00043	1.00169	0.157204	0.589239	0.177185	0.0763715	0.03070835	0.9211773
10780	-18.72506	0	-18.72506	13.24203	242648	0.00419456	0.0044988	0.112552	0.161471	0.0222317	0.0161946	0.0729289	0.0686798	0.225239	0.0289467	0.101579	0.0663082	0.0266501	0.0171604	0.635609	0.0980886	0.0813743	0.242676	0.09544905	0.01330767	0.0703486	0.00526875	0.326138	0.362892	0.032189	0.203164	19.6566	0.0007166768	0.997421	0.99934	1.00066	1.00258	0.0383743	0.462123	0.317426	0.182077	0.01402435	0.05110232
10790	-2.701968	0	-2.701968	6.87843	183164.6	0.0526892	0.0055605	0.152785	0.0264945	0.00334699	0.00893654	0.00493729	0.0401479	0.0959726	0.0785091	0.00603012	0.0026697	0.0262329	0.0794299	0.166554	0.0173225	0.0215625	0.0901763	0.06097453	-0.1383574	0.607068	0.0789051	0.0356336	0.228054	0.025015	0.025324	16.51501	0.1446555	0.997032	0.99924	1.00076	1.00297	0.0490805	0.0551248	0.0452409	0.850554	0.006298136	22.96799
10800	1.16029	0	1.16029	16.94294	457788.5	0.0795844	0.015566	0.0400773	0.102849	0.0548212	0.092737	0.0206152	0.0475664	0.0119434	0.00885302	0.0175299	0.0276236	0.0034447	0.00379706	0.000331371	0.0227831	0.131291	0.0062067	0.03537938	-0.01622156	0.375908	0.135581	0.0174587	0.393557	0.0416485	0.0358472	19.70226	0.02354396	0.998122	0.99952	1.00048	1.00188	0.289072	0.0849236	0.212051	0.413953	0.007322403	3.215333
10810	-5.484861	0	-5.484861	6.86433	267027.3	0.110058	0.042003	0.0273023	0.035768	0.0145813	0.1274	0.0227224	0.0832977	0.0320133	0.219257	0.00486622	0.0259156	0.00237471	0.0400997	0.00364699	0.123796	0.00584046	0.0972419	0.05813739	0.005253886	0.343879	0.124029	0.0159711	0.150703	0.067571	0.297847	14.57021	0.1569536	0.997541	0.999371	1.00063	1.00246	0.492047	0.234389	0.0836963	0.189868	0.1622075	0.9676101
10820	4.523104	0	4.523104	8.506867	763002.9	0.00738723	0.0051508	0.0393247	0.0231288	0.0306802	0.0175623	0.0198266	0.00166909	0.027029	0.0370739	0.0161294	0.0256393	0.0518432	0.0880028	0.0291221	0.0130032	0.0335779	0.0764615	0.03390952	-0.2833491	0.122793	0.22123	0.00120353	0.0118119	0.440278	0.202683	42.02218	0.3704133	0.998545	0.999628	1.00037	1.00146	0.0482642	0.037792	0.549213	0.36473	0.08706421	4.254484
10830	7.07614	0	7.07614	4.565717	791254.2	0.0583101	0.016012	0.0120069	0.0256852	0.0600341	0.0346207	0.0135093	0.017334	0.0815794	0.0836447	0.0511983	0.0444652	0.0109451	0.0882643	0.00783068	0.0151906	0.0110983	0.00938608	0.04158313	0.03171043	0.087167	0.0643287	0.00487124	0.00947215	0.312539	0.521622	13.44168	0.05069291	0.998571	0.999635	1.00036	1.00143	0.0971479	0.179403	0.685977	0.0374715	0.08240333	0.6151803
10840	-1.743974	0	-1.743974	20.40292	326464.4	0.00813607	0.0825235	0.0756018	0.0214157	0.0347905	0.0179049	0.0894892	0.0620031	0.0655331	0.127313	0.0265358	0.0328395	0.103454	0.00450962	0.0570408	0.0149287	0.0185089	0.000233416	0.04443611	-0.07277297	0.496954	0.225437	0.0541781	0.0135913	0.0907921	0.119048	25.64111	0.08051398	0.997776	0.999431	1.00057	1.00223	0.00377581	0.0359912	0.744954	0.215279	0.007741012	10.40096
10850	6.92964	0	6.92964	21.95538	336970.7	0.0476895	0.065122	0.029906	0.00109795	0.149453	0.0016334	0.0259961	0.00292069	0.0250397	0.00219457	0.00339476	0.0380846	0.0122648	0.00850555	0.00224579	0.0153361	0.0073991	0.0239908	0.0240801	-0.02793579	0.185369	0.14201	0.53159	0.0833461	0.0334193	0.0242657	42.50021	0.1129015	0.997811	0.99944	1.00056	1.00219	0.283054	0.0108744	0.391218	0.314854	0.08496576	1.328789
10860	23.10151	0	23.10151	8.232091	634741	0.00949788	2.90169e-05	0.0063644	0.00625958	0.020117	0.00142199	0.00145503	0.0310496	0.0129297	0.0361929	0.0205975	0.000364887	0.0101368	0.0168575	0.013743	0.0123603	0.00344533	0.00119571	0.02245582	0.0855162	0.292213	0.246058	0.125162	0.19535	0.10462	0.0365987	37.93259	0.1166387	0.998405	0.999592	1.00041	1.0016	0.240029	0.0706186	0.0469175	0.642435	0.2021549	0.5769769
10870	6.385787	0	6.385787	9.283481	769121	0.0822095	0.033696	0.0424502	0.010145	0.0025357	0.00540605	0.0167084	0.0564597	0.00370722	0.0174086	0.0348473	0.0767181	0.0133693	0.0126684	0.0154794	0.0158732	0.0309788	0.0232441	0.02157666	-0.1851025	0.264784	0.0161221	0.140276	0.148374	0.414015	0.0164295	38.98398	0.2115333	0.998551	0.999629	1.00037	1.00145	0.394037	0.0675013	0.43014	0.108322	0.02643084	8.003276
10880	27.26082	0	27.26082	9.727824	724631.3	0.00378714	0.0176167	0.0120688	0.000256682	0.00879701	4.22509e-05	0.0275172	0.00613987	0.00323815	0.00834601	0.0149424	0.00150929	0.00652926	0.00742873	0.0147453	0.00360142	0.00904726	0.0120564	0.01323131	0.05571984	0.487789	0.0537702	0.163431	0.0831486	0.183124	0.0287363	35.45832	0.03116083	0.998507	0.999618	1.00038	1.00149	0.0464187	0.0445785	0.418509	0.490494	0.08688067	0.3586624
10890	4.003256	0	4.003256	5.520623	682110.8	0.0028435	0.0673473	0.0320844	0.0077375	0.0424137	0.0109164	0.0171595	0.0196687	0.021002	0.0991285	0.0204978	0.0531603	0.0211182	0.0418453	0.0163734	0.0294957	0.0168998	0.00383533	0.03088801	0.05220817	0.319058	0.181591	0.0823208	0.278454	0.11978	0.0187961	29.36469	0.05749044	0.998461	0.999606	1.00039	1.00154	0.0579701	0.39094	0.114795	0.436296	0.1096986	0.5240763
10900	4.418297	0	4.418297	26.11739	396566.4	0.0364813	0.00194237	0.0931466	0.0433908	0.00443442	0.0224682	0.00475659	0.000657413	0.0487719	0.00457934	0.00195155	0.0147798	0.00658472	0.0184142	0.0114343	0.0508924	0.013503	0.0105193	0.02366735	-0.03045911	0.507062	0.0310032	0.117513	0.138343	0.19036	0.0157194	46.28185	0.05484757	0.997982	0.999484	1.00051	1.00202	0.723504	0.148559	0.0935958	0.0343418	0.02438846	2.248915
10910	-9.961378	0	-9.961378	10.63431	518007.7	0.0802614	0.156279	0.0178496	0.0431287	0.000593966	0.0216436	0.0422485	0.0288796	0.108265	0.0277271	0.00818363	0.0352655	0.0287129	0.244813	0.176879	0.0321769	0.0431721	0.00800925	0.0610767	-0.0201487	0.236714	0.0342172	0.0211385	0.152684	0.438389	0.116856	30.97546	0.08849318	0.998234	0.999548	1.00045	1.00177	0.518561	0.305997	0.0535992	0.121843	0.06834448	1.294811
10920	-13.62455	0	-13.62455	5.141105	962270.7	0.0203117	0.195556	0.0428404	0.00689516	0.00288261	0.209239	0.0203845	0.13014	0.0564018	0.059405	0.0981385	0.0609	0.251482	0.204747	0.199063	0.0558096	0.0261218	0.169829	0.07614948	0.2100394	0.0834756	0.022018	0.31635	0.172729	0.330233	0.0751945	31.40701	8.259368e-05	0.998705	0.999669	1.00033	1.0013	0.158324	0.463281	0.0866749	0.29172	0.210122	0.0003930749
10930	-14.88767	0	-14.88767	3.056293	47710.55	0.14537	0.00430038	0.0809926	0.0495372	0.0709895	0.17593	0.118015	0.000218426	0.041662	0.183694	0.0469859	0.0255751	0.108274	0.185964	0.059721	0.0546382	0.280457	0.241434	0.0998685	0.1185854	0.137927	0.0616843	0.237215	0.386565	0.0900193	0.08659	15.4518	0.04684339	0.994187	0.998508	1.00148	1.00583	0.0573841	0.34122	0.497522	0.103874	0.1654288	0.2831635
10940	-25.26059	0	-25.26059	9.270928	668545.8	0.0343282	0.153516	0.0745813	0.220998	0.170078	0.0497793	0.365777	0.219637	0.0558735	0.295479	0.0349698	0.271632	0.0871976	0.596271	0.302271	0.036731	0.0378594	0.192113	0.1401533	-0.05381606	0.156359	0.118799	0.408112	0.0643076	0.102049	0.150374	10.60897	0.1605809	0.998446	0.999603	1.0004	1.00156	0.037856	0.503223	0.00150616	0.457414	0.1067648	1.504062
10950	-12.02418	0	-12.02418	4.163312	108154.7	0.0415067	0.0858334	0.00801729	0.0945799	0.127594	0.0323082	0.0172859	0.267516	0.0693995	0.146676	0.060567	0.00124149	0.0129152	0.0193666	0.0433697	0.0130069	0.184016	0.0061642	0.05479639	0.05545454	0.192632	0.146359	0.0957376	0.0449019	0.215822	0.304548	33.85354	0.01949386	0.996138	0.99901	1.00098	1.00387	0.743169	0.018939	0.008483	0.229409	0.0749484	0.2600971
10960	-14.59775	0	-14.59775	7.944338	132777.1	0.1388	0.0477623	0.0957778	0.0317828	0.0983489	0.00818983	0.00816519	0.00430045	0.0873167	0.10611	0.11933	0.0423814	0.0902609	0.0677614	0.140155	0.0487986	0.00521991	0.117736	0.05795834	0.00836845	0.232166	0.22965	0.115386	0.096886	0.260116	0.0657957	28.59799	0.08534752	0.996514	0.999107	1.00089	1.00349	0.834596	0.0644935	0.0886228	0.0122875	0.09371597	0.9107041
10970	-14.16026	0	-14.16026	5.356791	146468.4	0.0506862	0.377993	0.118751	0.0179748	0.28148	0.0563747	0.122746	0.0700064	0.0189513	0.0882911	0.00233848	0.0212908	0.0471265	0.621082	0.0688684	0.0566216	0.0238578	0.00757205	0.1343141	-0.1790202	0.0666462	0.0659239	0.033123	0.140067	0.276496	0.417744	8.910735	0.2098802	0.996681	0.99915	1.00085	1.00332	0.427696	0.114764	0.134042	0.323498	0.03086001	6.801042
10980	-10.67661	0	-10.67661	3.618546	249500.9	0.0111897	0.0486756	0.0249491	0.0279822	0.0225314	0.0504396	0.0627322	0.278404	0.0611332	0.119306	0.0361274	0.0877442	0.0873272	0.0337344	0.0140327	0.0313557	0.142294	0.0751505	0.08486756	0.1822693	0.101496	0.100396	0.082224	0.0355466	0.13168	0.548657	32.09948	0.2041832	0.997456	0.999349	1.00065	1.00255	0.579858	0.124493	0.175081	0.120567	0.3864525	0.5283526
10990	-6.792886	0	-6.792886	9.108895	530022.8	0.132358	0.0584081	0.100398	0.00404279	0.0535758	0.122335	0.103323	0.00533976	0.0286276	0.00804797	0.00376903	0.0722694	0.019888	0.111638	0.22152	0.0151078	0.0276165	0.0855236	0.0928978	-0.07579851	0.259401	0.164377	0.219902	0.0934139	0.234431	0.0284752	10.91679	0.09744841	0.998255	0.999554	1.00045	1.00175	0.07403	0.128722	0.487484	0.309764	0.02164989	4.501103
11000	-18.17019	0	-18.17019	12.03465	34023.44	0.0680295	0.16372	0.00630385	0.0508053	0.159522	0.247438	0.119778	0.0290695	0.216952	0.0141317	0.167075	0.00626685	0.176221	0.0398918	0.0399885	0.337965	0.158725	0.0749944	0.1047996	-0.2920621	0.630926	0.0512457	0.101148	0.0846484	0.126438	0.00559404	28.82632	0.3370826	0.993117	0.998231	1.00175	1.0069	0.808561	0.0795628	0.0088511	0.103025	0.04502052	7.487311
11010	-2.920066	0	-2.920066	10.2704	564327.3	0.0192999	0.00933304	0.14946	0.097835	0.0814308	0.0583127	0.181986	0.0258621	0.000940476	0.0573614	0.0127177	0.0366189	0.00558004	0.0916699	0.00534865	0.0938291	0.0149623	0.0134049	0.05112096	-0.126245	0.601021	0.193685	0.0703974	0.0897374	0.0432459	0.00191334	18.22895	0.1855437	0.998308	0.999567	1.00043	1.00169	0.277257	0.228693	0.0103697	0.48368	0.05929869	3.128968
11020	-6.595182	0	-6.595182	15.35488	890016.9	0.0298726	0.000917372	0.0252812	0.043869	0.0587297	0.0379835	0.0740831	0.00538387	0.00481996	0.127952	0.240192	0.0134678	0.0203524	0.127836	0.016008	0.0326879	0.0280909	0.0757786	0.06047043	0.08261035	0.405859	0.130792	0.0475382	0.346381	0.0482682	0.0211616	29.18394	0.0324311	0.998653	0.999656	1.00034	1.00135	0.0960972	0.00983949	0.637651	0.256412	0.1150415	0.281908
11030	1.429169	0	1.429169	28.27316	248837.4	0.112065	0.00475754	0.00660636	0.0263176	0.0102953	0.101831	0.00184785	0.00644281	0.0401855	0.00194829	0.0586388	0.00631666	0.105356	0.011083	0.0120348	0.032377	0.0310644	0.00394208	0.02955104	0.07549179	0.539185	0.034417	0.0241338	0.208426	0.0338447	0.159993	32.57818	0.02228148	0.997453	0.999348	1.00065	1.00255	0.0845187	0.00245907	0.582088	0.330934	0.09777327	0.2278893
11040	18.49593	0	18.49593	11.27041	623040.7	0.00685168	0.0167338	0.00412484	0.012327	0.0221597	0.0413458	0.00754073	0.00247999	0.0165807	0.00892602	0.0190329	0.0281951	0.00413262	0.00522718	0.0019924	0.0245146	0.0084677	0.00644412	0.02168849	0.1056521	0.116694	0.028838	0.0240621	0.584486	0.165918	0.0800024	39.45213	0.0257196	0.99839	0.999588	1.00041	1.00161	0.0555632	0.107229	0.7816	0.0556075	0.1313717	0.1957774
11050	-11.48418	0	-11.48418	16.97046	125896.4	0.0131158	0.196074	0.00450412	0.0785339	0.000845408	0.075769	0.012082	0.0499655	0.0282726	0.0893865	0.026651	0.080814	0.0657786	0.0445812	0.000639127	0.123639	0.0548061	0.227671	0.05325667	0.03060202	0.00242968	0.00694575	0.00579546	0.243561	0.016491	0.724777	25.85611	0.02583285	0.99642	0.999083	1.00091	1.00358	0.289634	0.175053	0.0451218	0.490192	0.05643487	0.4577462
11060	-18.66409	0	-18.66409	11.02598	370107.1	0.0356281	0.0674695	0.033649	0.0366012	0.0887342	0.0482263	0.644609	0.028048	0.0425144	0.0259408	0.0805206	0.141065	0.00970038	0.0462889	0.0267922	0.134921	0.124747	0.11444	0.08320639	-0.09331849	0.00212908	0.269768	0.0688069	0.0175327	0.0995776	0.542185	33.70191	0.1105795	0.997911	0.999466	1.00053	1.00209	0.0838448	0.331395	0.341628	0.243132	0.01726105	6.406306
11070	-26.6394	0	-26.6394	26.2775	739238	0.0184092	0.0600959	0.265779	0.0778345	0.310984	0.0626793	0.0421379	0.0168894	0.181118	0.110636	0.0333958	0.00514188	0.210328	0.20579	0.12729	0.288246	0.290836	0.0237277	0.1442788	0.01550637	0.015289	0.160813	0.0622639	0.0424849	0.230138	0.489011	32.38267	0.004939705	0.998522	0.999622	1.00038	1.00148	0.108365	0.0969418	0.642616	0.152077	0.02044608	0.2415967
11080	1.22459	0	1.22459	30.88031	455442.9	0.0576275	0.0276135	0.00257713	0.00690661	0.0226668	0.0443163	0.003174	0.0155324	0.0335808	0.0377268	0.0533982	0.0846717	0.0297617	0.00268761	0.00809922	0.0065192	0.0185103	0.00929111	0.01731941	0.001843996	0.00764516	0.153229	0.0057293	0.106772	0.524149	0.202476	38.66432	0.002850125	0.998117	0.999518	1.00048	1.00188	0.223929	0.40883	0.123417	0.243823	0.004694121	0.607169
11090	3.17089	0	3.17089	7.374013	967998	0.0134391	0.012633	0.00280946	0.017756	0.0163444	0.0169738	0.00336514	0.0545283	0.0642542	0.00140082	0.0885489	0.00104678	0.0092011	0.00233066	0.186203	0.00514765	0.0409503	0.025596	0.02412743	0.02107309	0.313522	0.0959849	0.00704708	0.229117	0.242006	0.112323	30.24336	0.04600433	0.998708	0.99967	1.00033	1.00129	0.124685	0.0204063	0.397783	0.457125	0.06707743	0.6858393
11100	5.884496	0	5.884496	18.79837	273045.9	0.0139784	0.0100756	0.0425341	0.0404666	0.0335891	0.00165206	0.00665664	0.137417	0.0162272	0.000744358	0.00937105	0.0633606	0.00354979	0.00419046	0.00295696	0.00329179	0.0367079	0.0213197	0.02604147	0.002340043	0.197049	0.0494001	0.426496	0.117918	0.122102	0.0870344	23.76362	0.06821344	0.997568	0.999378	1.00062	1.00243	0.153554	0.219444	0.110628	0.516373	0.07055348	0.9668331
11110	-10.93886	0	-10.93886	24.85631	828996.4	0.0721641	0.0606832	0.0556152	0.0111012	0.0937022	0.00277604	0.0381464	0.0357415	0.16628	0.0647142	0.0234249	0.0506859	0.00291403	0.121891	0.111169	0.034084	0.0757174	0.00334728	0.05699825	-0.0243375	0.107554	0.174899	0.64506	0.0210101	0.00397026	0.0475055	33.73641	0.03074749	0.998604	0.999643	1.00036	1.0014	0.373519	0.175581	0.024804	0.426095	0.006409986	4.796811
11120	-32.35797	0	-32.35797	6.569832	174844	0.103889	0.0534606	0.265574	0.0882914	0.114941	0.00915994	0.446535	0.158151	0.141998	0.279417	0.353639	0.244415	0.0682371	0.022277	0.211383	0.251671	0.00410935	0.1646	0.1284333	-0.01538364	0.232642	0.441383	0.163259	0.0444214	0.038436	0.0798595	42.17801	0.1767407	0.996962	0.999222	1.00077	1.00304	0.259859	0.183515	0.214209	0.342417	0.1613571	1.095339
11130	-28.3149	0	-28.3149	19.33727	228808	0.181505	0.488705	0.0335039	0.135439	0.131746	0.00322288	0.00263201	0.0374525	0.259953	0.1617	0.261375	0.17872	0.0195053	0.00437952	0.0475907	0.224365	0.510102	0.173211	0.1553881	-0.04196578	0.291489	0.0358639	0.204556	0.319873	0.0481585	0.10006	33.69916	0.06803537	0.997344	0.99932	1.00068	1.00266	0.0618869	0.155009	0.147727	0.635377	0.02606959	2.60976
11140	-22.58369	0	-22.58369	2.896936	335505.5	0.731116	0.100598	0.225942	0.175301	0.101212	0.00909693	0.0334184	0.210761	0.633038	0.317571	0.152396	0.0809204	0.0254362	0.088009	0.0206448	0.310163	0.201002	0.257916	0.1838945	-0.1308675	0.201512	0.163406	0.213855	0.184342	0.0453411	0.191545	6.784531	0.1385171	0.997806	0.999439	1.00056	1.0022	0.0855046	0.77333	0.102746	0.0384193	0.007649531	18.10792
11150	-44.91408	0	-44.91408	4.922579	476206	0.224497	0.567674	0.498731	0.1088	0.0333378	0.158697	0.640001	0.322885	0.408798	0.364639	0.259982	0.98771	0.104025	0.268435	0.608437	1.08116	0.449898	0.0384344	0.3372973	0.1599746	0.141161	0.0547419	0.117711	0.142656	0.207689	0.33604	21.89992	0.06248046	0.998159	0.999529	1.00047	1.00184	0.284277	0.0880591	0.267207	0.360456	0.222455	0.2808678
11160	-25.46754	0	-25.46754	2.894834	590314.2	0.327832	0.41549	0.321882	0.0558477	0.0492513	0.0572184	0.01547	0.434552	0.0219706	0.206716	0.137421	0.425832	0.134289	0.364498	0.129166	0.000648585	0.134674	0.3843	0.1698647	-0.3291095	0.134577	0.0521886	0.112221	0.214986	0.428603	0.0574248	14.48691	0.3411663	0.998346	0.999577	1.00042	1.00165	0.0134897	0.448469	0.486131	0.0519106	0.01205681	28.29655
11170	-14.75554	0	-14.75554	3.231775	804299.4	0.349648	0.00859459	0.053179	0.0538328	0.0312499	0.0267688	0.254306	0.0474925	0.13596	0.0430958	0.158772	0.00596948	0.083817	0.045833	0.219669	0.0258645	0.117786	0.161465	0.1002118	0.1738859	0.149844	0.0524378	0.0284405	0.155938	0.300846	0.312494	37.06076	0.02583595	0.998583	0.999638	1.00036	1.00142	0.226712	0.391572	0.102218	0.279497	0.1997218	0.1293596
11180	-35.57687	0	-35.57687	6.201897	836259.2	0.575943	0.217382	0.224607	0.127464	0.203984	0.0798231	0.239227	0.120842	0.0471649	0.886579	1.09764	0.0908296	0.36715	0.102477	0.0765025	0.0301846	0.206719	0.734864	0.2531382	-0.1436861	0.117617	0.0837095	0.056515	0.192049	0.201306	0.348803	11.16289	0.2271689	0.99861	0.999645	1.00035	1.00139	0.187635	0.0203546	0.463481	0.328529	0.08348279	2.721147
11190	-27.29933	0	-27.29933	8.750817	42819.35	0.0691067	0.249495	0.496213	0.434487	0.00104419	0.377824	0.266034	0.171236	0.26158	0.414625	0.0341205	0.103614	0.0453939	0.0220227	0.196531	0.0272408	0.0132611	0.11457	0.2239274	0.1094964	0.00916704	0.280305	0.0670093	0.126102	0.0470191	0.470398	31.35481	0.008939458	0.993864	0.998424	1.00156	1.00615	0.184081	0.0822461	0.70658	0.0270935	0.1184358	0.07547935
11200	0.7712813	0	0.7712813	8.212185	425091.2	0.00595376	0.0283989	0.0140634	0.0543007	0.0123581	0.0603239	0.164042	0.158155	0.0711256	0.0897696	0.0016651	0.032022	0.0169689	0.0131324	0.0209504	0.00422823	0.0250697	0.0240939	0.05581967	0.3691663	0.580304	0.0746347	0.0233252	0.187682	0.0699799	0.0640751	39.81802	0.0006954388	0.998051	0.999501	1.0005	1.00195	0.506237	0.0764157	0.0550163	0.362331	0.3698618	0.001880267
11210	2.161967	0	2.161967	3.829991	849598.2	0.0342634	0.168696	0.0272433	0.0410273	0.117945	0.113797	0.0944288	0.10417	0.104461	0.0529797	0.00399856	0.0768283	0.0110873	0.0672013	0.035364	0.0113889	0.000415432	0.0703161	0.04816857	0.03541736	0.397503	0.0432697	0.1133	0.101788	0.107684	0.236456	4.198597	0.06197622	0.998621	0.999647	1.00035	1.00138	0.250833	0.362427	0.345059	0.0416814	0.09739358	0.6363481
11220	-10.32004	0	-10.32004	2.730189	567249.3	0.151242	0.112466	0.0478636	0.078228	0.0180635	0.435137	0.019415	0.0957825	0.0788553	0.0498749	0.190081	0.0411806	0.030526	0.0395978	0.0891674	0.101693	0.00568234	0.0240967	0.06379848	0.1944942	0.171335	0.0739865	0.105141	0.224301	0.115825	0.309411	7.482071	0.1639443	0.998313	0.999568	1.00043	1.00169	0.4798	0.119226	0.0309826	0.369991	0.3584385	0.4573849
11230	-10.99295	0	-10.99295	1.500438	494695.8	0.0344267	0.120216	0.0379327	0.39894	0.0796356	0.105702	0.109647	0.134194	0.0122376	0.189547	0.293407	0.0098163	0.0290409	0.0375856	0.186029	0.0563425	0.0209204	0.144227	0.09198837	0.4075382	0.342597	0.0166838	0.133275	0.12717	0.20485	0.175424	38.13762	0.08744649	0.998193	0.999538	1.00046	1.00181	0.0444877	0.464261	0.316189	0.175063	0.4949847	0.1766651
11240	-33.96218	0	-33.96218	1.923979	214514.9	0.536637	0.107833	0.700128	0.720952	0.0541625	0.186943	0.458577	0.364876	0.340332	0.0999032	0.205529	0.334242	0.0214838	0.51785	0.478437	0.0278384	0.344952	0.189057	0.2685231	0.136988	0.0722458	0.0117194	0.292135	0.316041	0.255921	0.0519374	16.15646	0.0570331	0.997257	0.999298	1.0007	1.00275	0.0734804	0.521315	0.0471967	0.358008	0.1940211	0.2939531
11250	-30.28812	0	-30.28812	1.847594	465728.9	0.335591	0.24782	0.107784	0.474151	0.342186	0.0960664	0.502424	0.289109	0.402211	0.202627	0.0512564	0.140712	0.151204	0.00866739	0.315065	0.280536	0.130315	0.0471048	0.1840773	-0.3629258	0.24362	0.00214515	0.433916	0.0668086	0.215644	0.0378664	33.36771	0.367388	0.998138	0.999524	1.00048	1.00186	0.0124467	0.474505	0.364717	0.148331	0.004462211	82.33317
