Iteration	Posterior	Likelihood	Prior	age_ursinae	alpha_cytb	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extinction_rate	rates_cytb[1]	rates_cytb[2]	rates_cytb[3]	rates_cytb[4]	sf[1]	sf[2]	sf[3]	sf[4]	speciation_rate	turnover
470	-3718.892	-3715.43	-3.461603	0.6803458	0.1819416	0.218728	0.0695373	0.27695	0.323286	0.297634	0.10341	0.119736	0.238708	0.0743853	0.643028	0.0102804	0.136246	0.0739885	0.0522885	0.137822	0.0388346	0.15117	0.385917	0.2089695	-0.2035484	0.0100788	0.52942	0.00664484	0.0059253	0.439938	0.00799374	0.2049423	0.00026764	0.0240501	0.334915	3.64077	0.291025	0.270828	0.147723	0.290423	0.001393906	147.0273
480	-3713.098	-3711.865	-1.232511	0.7293888	0.1889619	0.217744	0.0934303	0.151166	0.176212	0.258255	0.12541	0.140609	0.180512	0.0403843	0.460959	0.108708	0.142687	0.032881	0.0638769	0.120654	0.315065	0.104677	0.469895	0.1826134	-0.001157827	0.013351	0.525932	0.00630323	0.00797856	0.43704	0.00939515	0.05192399	0.000354867	0.0276601	0.354241	3.61774	0.283132	0.326702	0.131576	0.25859	0.05076617	1.022807
490	-3727.191	-3719.786	-7.404679	0.7425921	0.1563825	0.310804	0.0710737	0.14064	0.207152	0.485991	0.187687	0.150791	0.101083	0.0717792	0.421414	0.0824837	0.217583	0.040309	0.0850398	0.00701169	0.0127843	0.156118	0.776672	0.116281	-0.2556144	0.0141134	0.507096	0.0105877	0.00681117	0.454054	0.00733739	0.2853343	7.73252e-05	0.0129788	0.260982	3.72596	0.279433	0.309367	0.136094	0.275107	0.02971995	9.600768
500	-3723.242	-3714.151	-9.091177	0.5631923	0.2276674	0.237863	0.168613	0.0572519	0.0794675	0.369238	0.152979	0.404763	0.263289	0.0614547	0.463968	0.0157874	0.0772514	0.099157	0.0891843	0.114531	0.0011802	0.340231	0.517743	0.2172783	-0.1932056	0.0120884	0.500041	0.00960641	0.00900135	0.461222	0.0080406	0.441368	0.00122898	0.0511055	0.451967	3.4957	0.286882	0.311811	0.130391	0.270916	0.2481624	1.778545
510	-3712.932	-3713.046	0.1144375	0.6900617	0.2010601	0.385611	0.0882524	0.104388	0.148044	0.208358	0.170348	0.221411	0.197505	0.0672079	0.503586	0.0333561	0.12427	0.0200254	0.0511154	0.129234	0.00965121	0.188992	0.31527	0.1198145	-0.02190301	0.0121685	0.496027	0.00906546	0.0106919	0.457521	0.0145258	0.04736619	0.000550894	0.0343893	0.386419	3.57864	0.298239	0.296367	0.120314	0.28508	0.02546318	1.860184
520	-3719.008	-3713.946	-5.062552	0.6756737	0.183438	0.141843	0.107688	0.0959262	0.0543224	0.430461	0.261094	0.190639	0.138475	0.0467503	0.525633	0.265094	0.0468694	0.105109	0.0936285	0.0157174	0.0547928	0.203525	0.44671	0.165559	-0.3275597	0.0134044	0.505012	0.00300461	0.00792488	0.461074	0.00958087	0.399185	0.000284743	0.0248004	0.339073	3.63584	0.293306	0.296761	0.145211	0.264722	0.07162523	5.573245
530	-3713.919	-3711.136	-2.783678	0.6583692	0.1692402	0.159665	0.137636	0.139882	0.19383	0.443532	0.225309	0.30254	0.179171	0.0814157	0.504425	0.160122	0.0532261	0.124849	0.076284	0.0168008	0.0149563	0.158198	0.47108	0.1979503	0.07880607	0.0102945	0.605067	0.00293	0.00723259	0.359247	0.0152295	0.02068021	0.000151354	0.018123	0.298815	3.68291	0.3068	0.294395	0.133769	0.265036	0.09948628	0.20787
540	-3721.344	-3711.905	-9.438955	0.4539148	0.1817642	0.263244	0.186531	0.182464	0.341529	0.423735	0.433704	0.705907	0.345117	0.050176	0.520121	0.313974	0.0641012	0.131515	0.0436639	0.162443	0.0372837	0.178106	0.434006	0.2979585	0.03874763	0.00950216	0.515321	0.00290809	0.0153596	0.439979	0.01693	0.01862401	0.000265664	0.0239618	0.33442	3.64135	0.289733	0.308134	0.124729	0.277404	0.05737165	0.3246205
550	-3723.722	-3711.201	-12.52118	0.5566273	0.1677312	0.0991934	0.10139	0.0422566	0.122854	1.15429	0.402672	0.766378	0.130615	0.0342957	0.595578	0.12015	0.441096	0.0657171	0.120977	0.0501403	0.590342	0.167689	0.504487	0.364097	-0.03585016	0.00812135	0.530083	0.00347409	0.0143935	0.43349	0.0104376	0.04607375	0.000140632	0.0174734	0.294437	3.68795	0.303303	0.311176	0.126937	0.258584	0.01022359	4.506612
560	-3719.287	-3709.943	-9.344107	0.4928517	0.1626968	0.114398	0.107147	0.0183384	0.0548264	0.599865	0.269841	0.25916	0.0821442	0.0347703	0.862348	0.701959	0.0449109	0.159222	0.0809198	0.184583	0.056164	0.12333	0.816567	0.2980158	-0.01948262	0.0126462	0.533618	0.00349726	0.00713703	0.436381	0.00672056	0.08023365	0.000108977	0.0153935	0.279705	3.70479	0.292155	0.30035	0.129829	0.277666	0.06075103	1.320696
570	-3725.209	-3713.54	-11.6685	0.4182302	0.169158	0.104958	0.243915	0.236782	0.794187	0.59271	0.244434	0.481285	0.114062	0.0526549	0.700846	0.197407	0.106998	0.181278	0.096574	0.072275	0.027946	0.0378823	0.788737	0.2525201	-0.0475095	0.0155181	0.598934	0.00264128	0.00940481	0.364107	0.00939535	0.1540469	0.000150754	0.0180873	0.298577	3.68318	0.281303	0.316699	0.143434	0.258563	0.1065374	1.445942
580	-3719.879	-3710.368	-9.510671	0.41007	0.1767154	0.184271	0.18527	0.0987868	0.159973	0.431301	0.345542	0.278351	0.165957	0.0652896	0.534016	0.420609	0.151669	0.305803	0.0773909	0.0951379	0.121432	0.220973	0.321706	0.2127321	-0.04243007	0.0132637	0.619986	0.00552582	0.00787999	0.346929	0.00641605	0.2479167	0.000213801	0.0215139	0.320231	3.65804	0.30644	0.293827	0.116911	0.282822	0.2054866	1.206486
590	-3725.836	-3712.078	-13.75794	0.3976313	0.1672522	0.376611	0.195893	0.0395239	0.0859327	0.483583	0.308344	0.246512	0.382007	0.0472298	0.618691	0.367029	0.0783008	0.173034	0.194316	1.29282	0.093522	0.111571	0.410285	0.4278073	-0.008628341	0.00837776	0.625998	0.00500722	0.00985708	0.347321	0.00343825	0.03152196	0.000137351	0.0172697	0.293043	3.68955	0.304385	0.290841	0.142186	0.262588	0.02289362	1.376888
600	-3721.928	-3715.258	-6.67002	0.5338658	0.1760685	0.145138	0.370502	0.140357	0.213806	0.352477	0.169463	0.217338	0.124847	0.0736273	0.407647	0.788839	0.0116661	0.0504827	0.197486	0.0331702	0.158482	0.237921	0.506345	0.2765729	0.005433006	0.0125932	0.526143	0.0102916	0.0118525	0.433676	0.00544331	0.02136929	0.000207745	0.0212093	0.318396	3.66019	0.2907	0.331118	0.116246	0.261936	0.02680229	0.7972932
610	-3723.468	-3718.337	-5.13169	0.5055421	0.1713415	0.0988609	0.0945726	0.0470167	0.0629473	0.536856	0.435318	0.43404	0.258554	0.0712383	0.574506	0.0644462	0.0580646	0.0865571	0.29842	0.169284	0.150291	0.193557	0.331968	0.2227256	-0.009051939	0.0131014	0.547375	0.00945726	0.0106766	0.413727	0.00566297	0.04268881	0.000167298	0.0190474	0.304882	3.6759	0.30501	0.299984	0.12035	0.274656	0.03363687	1.269108
620	-3713.693	-3712.981	-0.7120311	0.6008337	0.1830492	0.162858	0.10382	0.0301841	0.0724414	0.200822	0.157153	0.164869	0.0817901	0.0604473	0.433289	0.0859487	0.00783937	0.25993	0.0951326	0.0583462	0.00675248	0.524388	0.538165	0.2009593	-0.100132	0.0129665	0.506848	0.0106337	0.015617	0.447398	0.00653664	0.1004694	0.000280225	0.0246044	0.337995	3.63712	0.307263	0.28125	0.128963	0.282523	0.0003374129	297.7639
630	-3731.998	-3722.762	-9.235969	0.4537138	0.1797443	0.175685	0.186224	0.018518	0.113666	0.518953	0.453706	0.406484	0.0958549	0.0844481	0.705749	0.171107	0.367319	0.0895882	0.110505	0.213749	0.0904747	0.0708345	0.561226	0.1926804	-0.152372	0.00733882	0.494226	0.00763473	0.0107239	0.47792	0.00215629	0.2121573	0.000243912	0.0229676	0.328771	3.64802	0.323787	0.25968	0.130156	0.286377	0.05978531	3.548653
640	-3730.307	-3714.801	-15.50647	0.4630249	0.1541253	0.119316	0.120749	0.10354	0.553229	0.739342	0.15644	0.397587	0.120509	0.0168842	0.494898	0.309686	0.0610825	0.239836	0.0844091	0.654436	0.315337	1.22062	0.634577	0.3421628	0.1156303	0.0162141	0.576103	0.00579933	0.00462826	0.394895	0.00236003	0.01888583	6.79333e-05	0.012169	0.254231	3.73353	0.294701	0.325228	0.118464	0.261607	0.1345162	0.1403982
650	-3724.843	-3712.502	-12.34104	0.3967093	0.1854908	0.08783	0.222921	0.125136	0.148075	0.801565	0.416266	0.339235	0.115671	0.0469268	0.465862	0.870438	0.203016	0.150586	0.0970628	0.22406	0.250772	0.242986	0.387146	0.2560951	-0.2328264	0.0186659	0.576067	0.00368146	0.00300053	0.39487	0.00371476	0.2557951	0.000309494	0.0258468	0.344744	3.6291	0.32385	0.284854	0.118064	0.273232	0.02296867	11.13669
660	-3717.308	-3710.069	-7.239306	0.3958121	0.1809657	0.108599	0.263368	0.157733	0.22764	0.376888	0.298405	0.22738	0.0992539	0.0504511	0.473855	0.048509	0.344506	0.409542	0.081999	0.0901032	0.38624	0.2637	0.271768	0.2458522	0.02833058	0.017387	0.536595	0.00633311	0.00186994	0.432925	0.00489025	0.0739555	0.000256901	0.0235665	0.332191	3.64399	0.309737	0.320517	0.125265	0.244481	0.1022861	0.7230261
670	-3714.038	-3710.437	-3.600663	0.471089	0.2077966	0.133656	0.165412	0.0877269	0.128046	0.307276	0.39471	0.538462	0.124852	0.0407033	0.446006	0.302428	0.0253671	0.0893389	0.0829059	0.102845	0.120106	0.295273	0.107756	0.1687978	0.009019749	0.0216584	0.528607	0.00424695	0.00470837	0.430636	0.0101432	0.09451521	0.000688264	0.0383909	0.403698	3.55722	0.287689	0.302324	0.132671	0.277316	0.103535	0.9128821
680	-3722.089	-3714.49	-7.599099	0.6227003	0.2275006	0.325415	0.139184	0.0343362	0.159608	0.285581	0.204386	0.159803	0.198482	0.0429034	0.344748	1.62213	0.0641858	0.13126	0.0373146	0.0749589	0.0224445	0.194621	0.247922	0.1945859	-0.1557107	0.0223236	0.510489	0.00209879	0.0059663	0.443863	0.0152594	0.1628494	0.00122353	0.0509937	0.451578	3.4962	0.301235	0.297308	0.137202	0.264255	0.00713863	22.81241
690	-3712.503	-3709.917	-2.58566	0.6091046	0.2183298	0.267443	0.123445	0.0207613	0.0664095	0.221757	0.130293	0.151935	0.200868	0.0661318	0.387163	0.385136	0.160301	0.196548	0.121897	0.228339	0.135239	0.113276	0.404712	0.2025839	-0.1049345	0.0216531	0.521488	0.00489568	0.00663026	0.430532	0.0148011	0.1102617	0.000948305	0.0449738	0.429786	3.52429	0.298142	0.294009	0.136519	0.271329	0.005327224	20.69778
700	-3715.851	-3713.888	-1.963478	0.4887903	0.1554549	0.208198	0.152451	0.0421898	0.0765359	0.328023	0.290648	0.180299	0.109409	0.0695797	0.541975	0.0705118	0.013415	0.260088	0.0983983	0.0161759	0.0068527	0.122779	0.462378	0.1921293	0.2485067	0.00684749	0.528572	0.00466226	0.0079844	0.434788	0.0171456	0.003911666	7.33514e-05	0.0126426	0.258211	3.72907	0.295373	0.307025	0.126528	0.271074	0.2524184	0.01549676
710	-3722.539	-3712.832	-9.70721	0.434515	0.1847675	0.253791	0.147127	0.132093	0.106923	0.482385	0.233307	0.26537	0.186328	0.117721	0.362587	0.256662	0.240663	0.343997	0.0820795	0.0807291	0.114965	0.275398	0.282114	0.3644486	-0.07929414	0.00650813	0.527972	0.00629849	0.00780029	0.434295	0.0171261	0.1436409	0.0003006	0.0254758	0.34275	3.63147	0.297319	0.311563	0.127362	0.263756	0.06434676	2.232294
720	-3723.24	-3711.533	-11.70719	0.407173	0.1775047	0.376882	0.163699	0.0436497	0.117188	0.368069	0.254143	0.30429	0.189749	0.0419654	0.624046	0.00621852	0.103939	0.252809	0.182114	0.230006	0.61331	0.515221	0.553377	0.2377516	0.1389052	0.00450388	0.567828	0.00548755	0.00362881	0.403631	0.0149211	0.09805463	0.000221366	0.0218884	0.322464	3.65543	0.297726	0.308153	0.115806	0.278314	0.2369598	0.4138027
730	-3723.021	-3716.07	-6.951511	0.3700932	0.1870266	0.206841	0.242595	0.161012	0.252039	0.40828	0.123245	0.389176	0.0981445	0.0874096	0.341397	0.302548	0.0754303	0.68641	0.0494668	0.244122	0.18513	0.225767	0.138261	0.2461762	0.0508254	0.0141914	0.575419	0.0146284	0.0063199	0.383766	0.00567494	0.04146454	0.000329012	0.0266423	0.34896	3.62407	0.297927	0.298585	0.114582	0.288906	0.09228994	0.4492856
740	-3719.198	-3712.019	-7.179075	0.7464636	0.1648284	0.321161	0.165069	0.056251	0.170155	0.526458	0.195779	0.255757	0.10189	0.0277566	0.458138	0.702847	0.29268	0.0478499	0.0380575	0.0489394	0.163546	0.298032	0.455505	0.2248	-0.06836185	0.0118579	0.537654	0.00739699	0.00451391	0.429348	0.00922949	0.09203539	0.000121633	0.0162576	0.285965	3.69766	0.266542	0.334055	0.13627	0.263133	0.02367354	3.88769
750	-3719.652	-3713.369	-6.28275	0.6023477	0.2322522	0.284648	0.156959	0.0396977	0.0564107	0.400559	0.127572	0.28601	0.222603	0.0133287	0.503414	0.266189	0.267262	0.105709	0.0718507	0.13932	0.172895	0.278594	0.654697	0.2819344	-0.04688009	0.00702229	0.535341	0.00705033	0.0123901	0.427501	0.0106946	0.04906743	0.00138518	0.0542068	0.462535	3.48187	0.324854	0.297375	0.120717	0.257054	0.002187343	22.43243
760	-3717.097	-3711.324	-5.773102	0.5026747	0.1584014	0.191768	0.173854	0.056275	0.0370707	0.29303	0.0971828	0.21284	0.109019	0.0576688	0.615574	0.584911	0.140241	0.153885	0.0787017	0.578822	0.0563367	0.143501	0.490171	0.2194768	0.02319775	0.0075977	0.534198	0.00774037	0.00798371	0.426588	0.0158926	0.0350196	8.65485e-05	0.013727	0.266996	3.71919	0.304498	0.305426	0.123173	0.266903	0.05821734	0.601532
770	-3716.486	-3709.179	-7.306962	0.8666596	0.2311316	0.189711	0.114667	0.0552523	0.114691	0.582286	0.214224	0.558807	0.241474	0.0473853	0.52823	0.706141	0.166593	0.0245852	0.0258814	0.0509167	0.113869	0.217164	0.411824	0.2661879	0.008146062	0.00956878	0.537499	0.00686306	0.00571004	0.429779	0.0105797	0.02943685	0.00134585	0.0534436	0.459971	3.48524	0.29469	0.298997	0.124607	0.281706	0.03758291	0.7832509
780	-3716.765	-3714.333	-2.432469	0.6394722	0.2007598	0.460965	0.107263	0.0209679	0.0580662	0.404882	0.188996	0.192456	0.225253	0.0579883	0.571359	0.258348	0.0403687	0.151024	0.223348	0.187817	0.0729915	0.18711	0.0926514	0.1743707	0.04485882	0.0134581	0.5356	0.00549221	0.00274115	0.428261	0.0144474	0.009281029	0.000545262	0.0342149	0.385638	3.5796	0.28394	0.319271	0.127258	0.269531	0.05413985	0.171427
790	-3720.357	-3713.129	-7.227427	0.4815604	0.1782147	0.228407	0.106186	0.0357429	0.0781716	0.763686	0.205764	0.432064	0.167751	0.0286719	0.305585	0.124915	0.0125844	0.0841468	0.102022	0.268161	0.155014	0.348289	0.194908	0.2642324	-0.03601147	0.0135511	0.539299	0.0094839	0.00185009	0.431219	0.0045969	0.1923487	0.000228338	0.0222279	0.324468	3.65308	0.29098	0.303451	0.129543	0.276026	0.1563372	1.230345
800	-3724.7	-3714.005	-10.69547	0.6649535	0.2002888	0.426444	0.112549	0.0272186	0.115335	0.161021	0.21512	0.449598	0.486562	0.0234281	0.759043	0.0965003	0.0336832	0.152511	0.0669399	0.147468	0.138488	0.214857	0.759036	0.2727506	-0.06282652	0.0148108	0.589433	0.0063867	0.000937743	0.383753	0.00467885	0.2285889	0.000536514	0.0339423	0.384411	3.58111	0.315908	0.297368	0.127785	0.25894	0.1657624	1.379016
810	-3713.314	-3710.999	-2.31546	0.7727194	0.190605	0.279402	0.0808757	0.00972485	0.032104	0.183573	0.116158	0.120669	0.152001	0.0667258	0.278643	0.546266	0.133791	0.0832567	0.234666	0.123204	0.078079	0.233408	0.52001	0.1594308	-0.1104122	0.0110479	0.585843	0.0136284	0.00128323	0.383442	0.0047546	0.1387419	0.000377949	0.0285374	0.358696	3.61239	0.30356	0.294118	0.139937	0.262385	0.02832964	4.89741
820	-3723.16	-3710.32	-12.84068	0.6498753	0.1892401	0.765249	0.164743	0.105886	0.0916417	0.341939	0.237756	0.238035	0.383824	0.0273579	1.0974	0.0739746	0.0274628	0.0503622	0.0438832	0.32939	0.121743	0.478788	0.557082	0.4070615	-0.06239224	0.00865941	0.48103	0.0136975	0.00175666	0.489259	0.00559726	0.08023861	0.000358701	0.0278078	0.354997	3.61684	0.297836	0.315794	0.129699	0.256672	0.01784637	4.496075
830	-3715.583	-3718.151	2.568197	0.5268567	0.2246135	0.117151	0.0987118	0.037623	0.0594962	0.264771	0.171801	0.216973	0.0990674	0.0479734	0.238634	0.012095	0.0564848	0.0385051	0.072421	0.186408	0.190925	0.272404	0.256723	0.1613561	0.150176	0.0116159	0.465976	0.0132689	0.00170168	0.495799	0.0116386	0.03287692	0.00113175	0.0490718	0.44481	3.50499	0.297591	0.300314	0.124508	0.277586	0.1830529	0.1796034
840	-3731.33	-3718.499	-12.83126	0.4558857	0.1594341	0.227405	0.186302	0.149866	0.133039	0.417438	0.311903	0.329574	0.253143	0.0632827	0.529382	0.42482	0.447998	0.15835	0.0687626	0.0572914	0.0924116	1.25083	0.659665	0.3236279	0.03690798	0.00485477	0.630301	0.012908	0.00366664	0.340379	0.00788996	0.01977219	9.15826e-05	0.0141184	0.270062	3.71573	0.269833	0.322466	0.127828	0.279872	0.05668017	0.3488378
850	-3716.116	-3706.824	-9.292686	0.3599441	0.1750387	0.123987	0.2648	0.174973	0.130934	0.443599	0.211684	0.364417	0.183517	0.0664207	0.541584	0.0883936	0.136094	0.346461	0.169559	0.158352	0.0111036	0.314173	0.332956	0.1401654	0.01022926	0.00973382	0.535765	0.00902311	0.00453086	0.435727	0.00522073	0.1480136	0.000198371	0.0207287	0.315468	3.6636	0.296651	0.314917	0.126625	0.261807	0.1582428	0.9353572
860	-3720.907	-3713.313	-7.594191	0.4401017	0.2086571	0.17188	0.119371	0.0519047	0.372186	0.466397	0.226706	0.335989	0.105834	0.0429768	0.470175	0.0409822	0.15533	0.321125	0.0507369	0.472378	0.0405248	0.224584	0.308749	0.2471474	0.1590723	0.0138539	0.536402	0.00387161	0.00379823	0.436245	0.00582928	0.06948303	0.000707384	0.0389143	0.405872	3.55451	0.292704	0.29898	0.124675	0.283641	0.2285553	0.3040097
870	-3720.116	-3712.529	-7.586513	0.5255312	0.2240606	0.286342	0.14748	0.0207534	0.0573161	0.390243	0.159068	0.177477	0.279675	0.0632684	0.47303	0.433898	0.410692	0.384801	0.22276	0.0760957	0.0863144	0.142571	0.129085	0.25679	-0.1345822	0.0124675	0.588906	0.0068552	0.00685889	0.37517	0.00974228	0.2025755	0.00111472	0.0487064	0.443504	3.50667	0.309353	0.306251	0.124848	0.259548	0.06799332	2.979345
880	-3720.421	-3710.804	-9.616847	0.9004133	0.1804529	0.332771	0.0779539	0.174431	0.251595	0.526716	0.35325	0.362221	0.351281	0.0218085	0.584757	0.452908	0.108433	0.0178053	0.0415608	0.0524678	0.82858	0.270441	0.00829159	0.2696837	-0.08659598	0.00964973	0.609214	0.00442647	0.00186007	0.367153	0.0076964	0.1051972	0.000251388	0.0233142	0.330757	3.64568	0.305955	0.310509	0.12321	0.260326	0.01860125	5.655384
890	-3717.949	-3711.87	-6.078501	0.887394	0.1793989	0.510658	0.0754344	0.142175	0.254015	0.32276	0.100434	0.138952	0.311282	0.00848861	0.873991	0.33261	0.110984	0.0256182	0.0298509	0.0995084	0.462203	0.25332	0.137379	0.1776581	0.0370273	0.0122012	0.507198	0.00559684	0.0041302	0.464229	0.00664393	0.002093422	0.000240329	0.0227996	0.327801	3.64916	0.278066	0.31617	0.120543	0.285222	0.03912072	0.05351184
900	-3728.38	-3715.241	-13.13898	0.7495067	0.1664309	0.418304	0.0608153	0.221326	0.168807	0.147066	0.172271	0.150944	0.150657	0.00859393	0.940507	0.74305	0.00674493	0.0648836	0.0347836	0.954007	0.306219	0.207616	0.0210628	0.4672324	0.04456164	0.00955457	0.509646	0.00299825	0.00415013	0.46647	0.00718171	0.004359423	0.000131863	0.0169233	0.29065	3.6923	0.297646	0.331206	0.111758	0.259389	0.04892106	0.08911137
910	-3725.042	-3715.494	-9.54827	0.6629152	0.1511008	0.27755	0.0884169	0.00776267	0.0358645	0.163327	0.143184	0.12994	0.247564	0.0258744	1.04806	0.843769	0.121831	0.497048	0.289553	0.294867	0.0307364	0.419767	0.212605	0.2784055	-0.03171966	0.00608558	0.483234	0.00696202	0.00296519	0.495549	0.00520398	0.05554162	5.67659e-05	0.0111286	0.245144	3.74367	0.284371	0.311494	0.120395	0.28374	0.02382195	2.331531
920	-3723.562	-3706.404	-17.1575	0.6459158	0.2073562	0.290305	0.0949525	0.110011	0.23175	1.19574	0.337211	0.61234	0.319291	0.0244402	0.810123	0.388369	0.223393	0.0470334	0.0501992	0.160007	0.0218874	1.34041	0.0448174	0.2333287	-0.06162233	0.0127368	0.567925	0.00673479	0.0031401	0.400717	0.00874669	0.1741616	0.000678622	0.0381242	0.402583	3.55861	0.304464	0.320899	0.116564	0.258073	0.1125393	1.547563
930	-3722.487	-3710.251	-12.23586	0.6317714	0.197707	0.336543	0.171002	0.0921253	0.34337	0.248886	0.0962476	0.141611	0.251364	0.00948881	1.42111	0.514181	0.228665	0.35238	0.0521429	0.407891	0.0440035	0.832372	0.189841	0.291496	0.03681698	0.00725339	0.566197	0.00326397	0.00184215	0.402637	0.0188066	0.004533833	0.000490317	0.0324632	0.377647	3.5894	0.291609	0.313656	0.122977	0.271759	0.04135082	0.1096431
940	-3718.176	-3712.864	-5.312375	0.7356156	0.1714614	0.190402	0.0879506	0.119945	0.202425	0.353259	0.166554	0.207792	0.376434	0.0231869	0.848416	0.221741	0.24329	0.0887857	0.0447018	0.0170685	0.0571515	0.29185	0.176006	0.2689417	-0.01441954	0.00870134	0.563649	0.00395026	0.000854725	0.404556	0.018289	0.05855193	0.000168243	0.0191008	0.305227	3.6755	0.294658	0.302331	0.122933	0.280078	0.04413239	1.326734
950	-3720.226	-3714.303	-5.922798	0.6643964	0.2024583	0.3333	0.121817	0.0197177	0.0227845	0.386356	0.14076	0.164944	0.164498	0.0128574	0.726431	0.217559	0.0672239	0.115696	0.369046	0.0022925	0.0346896	0.426488	0.416905	0.2396093	0.1249885	0.0127085	0.554865	0.00304077	0.000841405	0.398251	0.0302933	0.04407343	0.000577651	0.0352056	0.390043	3.57417	0.313027	0.30065	0.124116	0.262207	0.1690619	0.2606941
960	-3720.243	-3713.46	-6.783623	0.7538361	0.2027496	0.379873	0.0854509	0.157737	0.142166	0.175889	0.104489	0.116475	0.223426	0.0102869	0.715476	0.226539	1.09646	0.157514	0.0247779	0.150966	0.0874031	0.320096	0.0496185	0.2393978	-0.09384478	0.0129383	0.5649	0.00134219	0.00148728	0.38817	0.0311618	0.09953752	0.00058334	0.0353766	0.390796	3.57324	0.285702	0.302294	0.12901	0.282994	0.005692738	17.485
970	-3722.385	-3715.463	-6.921913	0.7791282	0.1718611	0.201731	0.166121	0.0323159	0.0426919	0.59206	0.407979	0.430834	0.136835	0.0334675	0.451028	0.591845	0.2727	0.0271013	0.116095	0.0143478	0.0741779	0.368786	0.397426	0.221873	-0.06405397	0.0124997	0.589099	0.00143332	0.00264323	0.367909	0.0264153	0.06975101	0.000171427	0.0192795	0.306377	3.67417	0.295783	0.305587	0.132101	0.266528	0.005697043	12.24337
980	-3722.079	-3713.773	-8.305105	0.4936557	0.1944126	0.209834	0.312726	0.0251873	0.112235	0.373815	0.329762	0.345714	0.144283	0.0493836	0.519836	0.177099	0.290986	0.176559	0.0709575	0.0428712	0.0102328	0.735791	0.312776	0.2759215	0.1782638	0.0114955	0.524435	0.00110215	0.00203252	0.440623	0.0203121	0.01705448	0.000435581	0.0306155	0.368918	3.60003	0.301064	0.307834	0.120598	0.270504	0.1953183	0.08731635
990	-3715.145	-3709.192	-5.952624	0.8919347	0.2180867	0.422259	0.0764137	0.0467059	0.170744	0.307605	0.213098	0.235997	0.301721	0.0441965	0.54148	0.901081	0.072764	0.0515889	0.0399886	0.326223	0.0653881	0.272783	0.0708988	0.2181484	-0.0409827	0.0148762	0.527511	0.00103274	0.00329489	0.443207	0.0100783	0.05451308	0.000941647	0.0448177	0.429197	3.52504	0.2975	0.290656	0.144543	0.267301	0.01353038	4.02894
1000	-3716.003	-3711.29	-4.712717	0.9315877	0.1861998	0.315865	0.0649774	0.0446005	0.105442	0.350353	0.130175	0.186416	0.397785	0.0332691	1.12483	0.40765	0.0801189	0.0599487	0.0489477	0.11191	0.0217068	0.388541	0.0668697	0.2072003	0.02573383	0.00942411	0.525793	0.00176611	0.00291951	0.441764	0.0183335	0.01524525	0.000318396	0.0262127	0.346693	3.62678	0.312148	0.288902	0.124717	0.274232	0.04097908	0.3720253
1010	-3722.619	-3713.22	-9.398644	0.9903471	0.1538486	0.38406	0.271119	0.034417	0.0832561	0.149498	0.0787015	0.123504	0.373211	0.0365785	1.01907	0.512861	0.00360144	0.0994944	0.255614	0.0183651	0.39333	0.151734	0.687072	0.2128895	0.0146662	0.0065959	0.529559	0.0079674	0.00204115	0.435372	0.0184648	0.07533112	6.68459e-05	0.0120717	0.253402	3.73446	0.306159	0.290924	0.135363	0.267554	0.08999732	0.8370374
1020	-3722.53	-3714.382	-8.148317	0.9846639	0.1787492	0.413522	0.0926907	0.0858889	0.146084	0.104161	0.116604	0.0768518	0.287234	0.0667306	0.794095	0.377184	0.256877	0.117885	0.0380088	0.340347	0.24903	0.205937	0.0804651	0.1447118	-0.1812807	0.00717718	0.576227	0.00912798	0.00154662	0.402434	0.00348681	0.2413742	0.000233695	0.0224851	0.325974	3.65131	0.293209	0.308706	0.140288	0.257797	0.06009354	4.016641
1030	-3720.841	-3715.338	-5.502727	0.761478	0.2117535	0.604788	0.127285	0.0472894	0.188654	0.180634	0.0704597	0.155283	0.201765	0.0339164	0.522999	0.277573	0.125302	0.404415	0.0378069	0.0253438	0.15444	0.296316	0.430553	0.2465788	-0.07190637	0.0100691	0.401173	0.012806	0.0058735	0.56459	0.00548802	0.08726044	0.000779245	0.0408194	0.413632	3.54477	0.324062	0.296384	0.137471	0.242083	0.01535407	5.683212
1040	-3725.279	-3715.216	-10.06338	0.4392943	0.1842536	0.191859	0.59442	0.162404	0.276042	0.380315	0.186103	0.254374	0.0643366	0.0576918	0.612759	0.144145	0.1571	0.168746	0.571397	0.0150641	0.0298031	0.616855	0.513966	0.2414048	-0.08299778	0.00659418	0.449856	0.011245	0.00532919	0.524395	0.00258078	0.1025347	0.000294396	0.0252138	0.341331	3.63316	0.281916	0.313139	0.141066	0.263878	0.01953691	5.248255
