Iteration	Posterior	Likelihood	Prior	age_ursinae	alpha_cytb	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extant_mrca	extinction_rate	rates_cytb[1]	rates_cytb[2]	rates_cytb[3]	rates_cytb[4]	sf[1]	sf[2]	sf[3]	sf[4]	speciation_rate	turnover
16350	-13.69606	0	-13.69606	10.23262	834788.3	0.0275068	0.00012726	0.0658182	0.0402859	0.0511995	0.0162977	0.00955733	0.107425	0.0125233	0.0253354	0.129152	0.059976	0.113975	0.0174235	0.0382676	0.121877	0.0541644	0.179158	0.08968444	-0.01688949	0.220032	0.116407	0.242593	0.290918	0.0468806	0.08317	45.52385	0.07912745	0.998609	0.999644	1.00036	1.00139	0.301171	0.191513	0.429036	0.0782797	0.06223796	1.27137
16360	-11.08751	0	-11.08751	13.60446	335822.9	0.024288	0.00974993	0.0728485	0.128603	0.0347777	0.000255829	0.0396896	0.0431717	0.1609	0.0402988	0.0121896	0.048192	0.168518	0.0390408	0.0517984	0.189504	0.00376279	0.0283381	0.0385824	0.1056571	0.134476	0.0675893	0.390519	0.246849	0.100057	0.0605103	18.80933	0.1104777	0.997807	0.999439	1.00056	1.00219	0.143202	0.259483	0.586629	0.010686	0.2161348	0.511152
16370	7.175576	0	7.175576	13.32054	31832.99	0.0140669	0.0146887	0.0941762	0.0211978	0.0154503	0.0577744	0.0236369	0.000679076	0.012116	0.0281827	0.00270959	0.0342455	0.0535545	0.00494886	0.0130206	0.0133381	0.000721591	0.00500971	0.01968732	0.009276067	0.0314745	0.394862	0.303394	0.015593	0.0138578	0.240819	31.34229	0.02991347	0.992885	0.998171	1.00181	1.00713	0.01744	0.0833775	0.0659907	0.833192	0.03918954	0.7633024
16380	-36.37978	0	-36.37978	46.37388	886923.9	0.0198412	0.0106572	0.0897645	0.693938	0.792438	0.00361203	0.00386549	0.109147	0.0701622	0.101156	0.0678381	0.152836	0.0706929	0.47024	0.210601	0.0795354	0.495707	0.217582	0.2149371	0.009509202	0.0370283	0.328141	0.174718	0.0186916	0.0613213	0.3801	47.03171	0.1075762	0.998651	0.999655	1.00034	1.00135	0.412043	0.192228	0.229587	0.166142	0.1170854	0.918784
16390	-20.79303	0	-20.79303	21.05544	319816.1	0.0122388	0.0369773	0.140463	0.0423608	0.025085	0.048405	0.0803434	0.0304949	0.00165345	0.0169245	0.0104302	0.237103	0.449335	0.150419	0.296564	0.0504829	0.0387109	0.118123	0.1330351	-0.04496359	0.0592324	0.524912	0.107204	0.0299001	0.0485562	0.230195	48.71925	0.06697406	0.997753	0.999425	1.00057	1.00225	0.384845	0.281525	0.208438	0.125191	0.02201047	3.042827
16400	-35.27672	0	-35.27672	33.07624	608584.3	0.147362	0.0664634	0.034764	0.00663646	0.651051	0.355291	0.127898	0.593433	0.0829917	0.0751719	0.316009	0.174198	0.0683492	0.12901	0.253287	0.0219756	0.193711	0.0978571	0.1897692	0.0384998	0.176772	0.119549	0.319939	0.0831149	0.14491	0.155714	39.71158	0.07719542	0.998371	0.999583	1.00042	1.00163	0.710403	0.0394375	0.0648718	0.185288	0.1156952	0.6672308
16410	-12.13651	0	-12.13651	4.392376	990060.7	0.00206054	0.0589496	0.00583563	0.131016	0.0377032	0.199841	0.0216289	0.100137	0.0780361	0.288469	0.0426845	0.0678917	0.0394642	0.0826728	0.0246467	0.171395	0.178305	0.0674593	0.07572156	-0.1270917	0.137008	0.346738	0.24797	0.0103696	0.137228	0.120686	18.2084	0.2352967	0.998723	0.999673	1.00033	1.00128	0.16986	0.289554	0.459108	0.0814787	0.1082051	2.174544
16420	-3.045716	0	-3.045716	11.06269	533577.2	0.00688082	0.0699527	0.0449569	0.0169724	0.0711653	0.0309695	0.0413091	0.0428806	0.0263397	0.0445088	0.033489	0.0154429	0.0451133	0.0259168	0.0685246	0.00233929	0.0270213	0.035609	0.04442092	0.04894839	0.089082	0.0039325	0.161229	0.405806	0.306844	0.0331066	33.31288	0.004416952	0.99826	0.999555	1.00044	1.00174	0.365141	0.0433165	0.503693	0.0878491	0.05336535	0.08276817
16430	-19.69134	0	-19.69134	26.66524	240391.8	0.434262	0.035376	0.164706	0.011433	0.339453	0.00258296	0.033709	0.0232516	0.235195	0.0248827	0.0887843	0.0246293	0.0647166	0.0166049	0.0365571	0.0798019	0.0709407	0.130417	0.09170545	0.04354624	0.208155	0.0540548	0.173067	0.228735	0.188338	0.14765	27.44006	0.006541145	0.997409	0.999337	1.00066	1.00259	0.0162773	0.0827431	0.0687871	0.832193	0.05008738	0.1305947
16440	-18.89957	0	-18.89957	16.77464	959752	0.219915	0.0240652	0.0213326	0.00944931	0.0726998	0.0814314	0.107311	0.0333619	0.112647	0.141228	0.00789897	0.239955	0.0283971	0.17469	0.0908139	0.0433718	0.0092937	0.00829933	0.06357698	0.03601082	0.212131	0.142287	0.014828	0.110592	0.280002	0.240161	36.29273	0.007719233	0.998703	0.999668	1.00033	1.0013	0.178714	0.453171	0.0701958	0.297919	0.04373005	0.1765201
16450	-19.91445	0	-19.91445	12.37787	752383.7	0.00638531	0.0773908	0.0129469	0.0701595	0.0802944	0.204357	0.0931485	0.107363	0.052385	0.0588427	0.144296	0.0163706	0.0214472	0.0232212	0.0150086	0.120271	0.215854	0.152372	0.05870607	0.001860651	0.200912	0.0906628	0.32764	0.0704672	0.202991	0.107327	40.18368	0.09877826	0.998535	0.999625	1.00037	1.00147	0.00839536	0.478439	0.504533	0.00863241	0.1006389	0.9815116
16460	-20.86323	0	-20.86323	4.924792	876244.9	0.416523	0.485113	0.00858203	0.0944705	0.0825733	0.0275848	0.136025	0.197371	0.132085	0.168926	0.0431314	0.346586	0.148965	0.0420059	0.0711431	0.148917	0.0168872	0.0473604	0.1758789	0.1230463	0.165868	0.132535	0.0977747	0.157928	0.296741	0.149153	10.7926	0.06675484	0.998642	0.999653	1.00035	1.00136	0.0572179	0.336378	0.0919764	0.514428	0.1898012	0.3517094
16470	-27.56591	0	-27.56591	5.976995	196851.5	0.346034	0.230709	0.0330523	0.267879	0.300869	0.417642	0.00582305	0.124463	0.135061	0.16263	0.0823551	0.0520919	0.256115	0.311888	0.172154	0.0220229	0.210532	0.223217	0.202293	-0.1172314	0.185798	0.181131	0.374617	0.072346	0.0323748	0.153733	20.89876	0.1520033	0.997137	0.999267	1.00073	1.00287	0.433891	0.0729865	0.299373	0.193749	0.03477188	4.371444
16480	4.183942	0	4.183942	7.938688	366418.5	0.00311117	0.0541741	0.0493646	0.0202329	0.0754476	0.0812144	0.0142184	0.0314673	0.0271107	0.0822757	0.051295	0.0588547	0.0138801	0.0186649	0.0145959	0.0301691	0.0115983	0.0454246	0.0344685	0.1894055	0.245351	0.0516224	0.494692	0.0955349	0.0427518	0.0700478	13.34316	0.0179204	0.997901	0.999463	1.00054	1.0021	0.434199	0.27734	0.0850736	0.203388	0.2073259	0.08643587
16490	20.04616	0	20.04616	4.80846	294981.2	0.015135	0.0100965	0.00671418	0.0163227	0.00744631	0.0434592	0.0141659	0.00258035	0.0401724	0.0595003	0.0635307	0.000135441	0.0113765	0.0941987	0.0166232	0.0137787	0.0119187	0.000900254	0.02404216	-0.08156865	0.17773	0.130238	0.185064	0.216764	0.241517	0.0486874	5.444665	0.08205977	0.997661	0.999401	1.0006	1.00234	0.0222687	0.180099	0.16396	0.633672	0.0004911138	167.0891
16500	13.04807	0	13.04807	7.212316	784086.2	0.0307648	0.0284169	0.001394	0.0272769	0.0360248	0.0187093	0.0234596	0.00597239	0.0344477	0.0108367	0.0233597	0.0103725	0.023662	0.0690085	0.0112529	0.00886216	0.078019	0.0332665	0.02298199	-0.03620904	0.176055	0.17851	0.0931812	0.154486	0.331034	0.0667331	9.839714	0.04565246	0.998565	0.999633	1.00037	1.00144	0.197698	0.465615	0.175468	0.161219	0.009443426	4.834312
16510	15.95346	0	15.95346	12.38426	904135.8	0.000352227	0.0053458	0.0446246	0.0240974	0.00338622	0.00484844	0.0286506	0.00312461	0.0425151	0.00619265	0.0119867	0.00742466	0.0195511	0.0311413	0.023835	0.0016944	0.0151291	0.011902	0.0197701	0.05891282	0.219751	0.229996	0.00927932	0.192829	0.264849	0.0832958	24.73072	0.04238901	0.998664	0.999658	1.00034	1.00134	0.155736	0.0467834	0.0823955	0.715085	0.1013018	0.4184427
16520	2.751788	0	2.751788	4.128315	487710.2	0.0168419	0.0219339	0.0159069	0.026199	0.0804067	0.000386366	0.00595673	0.00551323	0.0215813	0.0257936	0.0496993	0.0406225	0.0375897	0.000358774	0.0199281	0.174867	0.100963	0.0233543	0.02553163	0.5157816	0.190212	0.0352677	0.274635	0.106729	0.299091	0.0940649	35.52007	0.005664534	0.99818	0.999535	1.00046	1.00182	0.474014	0.178355	0.0263967	0.321235	0.5214461	0.01086312
16530	-9.431836	0	-9.431836	7.496602	185780.7	0.105065	0.057168	0.064453	0.0511938	0.0365813	0.0609551	0.00901713	0.0527049	0.193026	0.0181871	0.0348217	0.000681316	0.122003	0.138551	0.0118766	0.152566	0.00622389	0.00154265	0.04660697	0.1535001	0.160617	0.0755386	0.258858	0.286205	0.133347	0.0854347	34.88309	0.01771032	0.997052	0.999245	1.00075	1.00295	0.0622621	0.443782	0.438038	0.055918	0.1712104	0.1034419
16540	-31.04552	0	-31.04552	15.90199	473468.4	0.269498	0.0458029	0.17911	0.154308	0.265206	0.0452967	0.282647	0.637039	0.0892116	0.0214873	0.00882841	0.025318	0.387161	0.104977	0.0981818	0.331767	0.0166037	0.00818424	0.1955925	-0.03414097	0.186162	0.0343435	0.300027	0.348606	0.023828	0.107033	30.61478	0.1063038	0.998153	0.999528	1.00047	1.00185	0.0623409	0.130594	0.406525	0.40054	0.07216287	1.47311
16550	-20.89703	0	-20.89703	8.626005	986507.6	0.0012853	0.050473	0.720485	0.0186892	0.0495026	0.0465902	0.00942485	0.124944	0.0328199	0.232615	0.0184306	0.123149	0.176016	0.110391	0.123923	0.117123	0.0834553	0.076649	0.09532614	-0.1205132	0.0253618	0.132751	0.25881	0.0434785	0.447268	0.0923295	21.73129	0.1405172	0.998721	0.999673	1.00033	1.00128	0.141184	0.516649	0.325753	0.0164145	0.020004	7.024455
16560	-19.98374	0	-19.98374	7.693644	843711.1	0.0819876	0.234605	0.0525106	0.220795	0.0609232	0.560935	0.121427	0.178977	0.0937296	0.0815371	0.0593106	0.234859	0.0467865	0.0346477	0.0707002	0.0437295	0.442868	0.0294078	0.1776228	-0.00506812	0.199947	0.0410317	0.0834991	0.14601	0.223825	0.305687	10.13486	0.07680277	0.998617	0.999646	1.00035	1.00138	0.748741	0.199653	0.01827	0.0333367	0.07173465	1.070651
16570	-16.22922	0	-16.22922	2.419211	427227.2	0.162527	0.0772701	0.311764	0.0316512	0.0986089	0.111151	0.248316	0.000724552	0.0321345	0.152453	0.0242762	0.0114415	0.108478	0.0477545	0.144175	0.190242	0.307707	0.257837	0.122801	-0.3427235	0.0138313	0.171113	0.127912	0.131091	0.235044	0.321009	37.54426	0.3439894	0.998056	0.999503	1.0005	1.00195	0.369784	0.0162433	0.41397	0.200003	0.001265903	271.7344
16580	-1.044085	0	-1.044085	3.648278	208129.4	0.0423035	0.0696111	0.0410411	0.127152	0.139466	0.0190071	0.128725	0.00297427	0.0480664	0.0938454	0.0536017	0.0080909	0.0192099	0.0148993	0.0230886	0.167335	0.0288806	0.0131102	0.06800061	0.1628049	0.029114	0.174466	0.021765	0.10021	0.211082	0.463363	15.05848	0.06455567	0.997215	0.999287	1.00071	1.00279	0.124782	0.303947	0.306141	0.265129	0.2273605	0.2839352
16590	-9.042353	0	-9.042353	5.462986	401297	0.0047279	0.0335285	0.0245051	0.0752036	0.1991	0.0198311	0.0265244	0.0394367	0.0775026	0.043791	0.0319811	0.0920032	0.0495537	0.0523777	0.122671	0.0392676	0.0599963	0.0826544	0.07485955	0.1965109	0.22765	0.159713	0.0425983	0.0713714	0.29357	0.205097	20.29578	0.1959131	0.997994	0.999487	1.00051	1.00201	0.689506	0.0391737	0.248591	0.0227298	0.392424	0.4992384
16600	-0.7550808	0	-0.7550808	6.22675	718571.7	0.0196425	0.0166652	0.0219957	0.0184908	0.0591032	0.0927518	0.000522912	0.0339954	0.0107766	0.00174203	0.0538783	0.00500798	0.0124694	0.0484403	0.0237954	0.0349471	0.126367	0.036947	0.06540022	-0.04823562	0.640827	0.0525424	0.0270302	0.0471602	0.193982	0.0384576	23.01321	0.08947861	0.998501	0.999617	1.00038	1.0015	0.0295538	0.515697	0.283631	0.171119	0.04124299	2.169547
16610	-15.48874	0	-15.48874	28.68348	453386.7	0.0238504	0.0906948	0.00867437	0.0290045	0.00341473	0.0809078	0.0943667	0.00726197	0.0565983	0.0061306	0.179772	0.0664877	0.100045	0.0555051	0.0204238	0.383494	0.0851801	0.0521258	0.07331677	0.01839987	0.257545	0.193598	0.2024	0.173767	0.0309884	0.141701	41.63721	0.06239043	0.998113	0.999517	1.00048	1.00189	0.592749	0.151169	0.00658873	0.249493	0.0807903	0.7722515
16620	-0.7352445	0	-0.7352445	16.76335	152746.1	0.0284456	0.00462448	0.0449358	0.052256	0.0966159	0.0952904	0.059952	0.016832	0.01583	0.0464448	0.0359373	0.0176828	0.0278907	0.0547654	0.00735299	0.074179	0.00810352	0.0150662	0.0351454	0.05671612	0.302608	0.227473	0.0889755	0.0527969	0.0345244	0.293622	20.76631	0.0008421084	0.99675	0.999167	1.00083	1.00325	0.163363	0.282244	0.535782	0.0186111	0.05755823	0.01463055
16630	-25.47564	0	-25.47564	9.575937	614250.1	0.0472807	0.0094999	0.0596198	0.381492	0.0745434	0.0778599	0.131716	0.208535	0.033826	0.112568	0.0611157	0.277954	0.475068	0.113404	0.180053	0.327023	0.323581	0.321831	0.1951312	0.1419898	0.0487351	0.0736769	0.222855	0.290842	0.0672675	0.296624	13.42352	0.02616356	0.998379	0.999585	1.00041	1.00162	0.492858	0.0195379	0.237616	0.249988	0.1681534	0.1555934
16640	-26.98932	0	-26.98932	16.56691	819177.9	0.106185	0.601123	0.164272	0.0227849	0.123251	0.0591121	0.286685	0.118292	0.00779738	0.251942	0.537573	0.0714829	0.0466853	0.0287786	0.0511979	0.120576	0.0078477	0.173737	0.21226	0.0001972186	0.0265129	0.227222	0.388593	0.00328296	0.329335	0.0250542	25.93679	0.05724596	0.998596	0.999641	1.00036	1.0014	0.298721	0.155319	0.112733	0.433228	0.05744318	0.9965667
16650	-22.41828	0	-22.41828	14.20326	485882.3	0.00723051	0.00112042	0.0474986	0.01498	0.574228	0.28442	0.359714	0.0736454	0.408059	0.0269458	0.0925502	0.111429	0.0135808	0.0454224	0.097262	0.094703	0.0683599	0.163837	0.125613	0.1789251	0.0146855	0.275926	0.245574	0.0038937	0.237134	0.222787	40.56949	0.01124843	0.998177	0.999534	1.00047	1.00182	0.112954	0.329499	0.369752	0.187796	0.1901735	0.05914825
16660	-30.04988	0	-30.04988	22.10341	473636.8	0.0523028	0.225888	0.0425428	0.400196	0.00383419	0.0410502	0.176926	0.112781	0.0243647	0.143503	0.0111771	0.00296786	0.944769	0.245257	0.160597	0.166281	0.111461	0.034703	0.168453	-0.0177409	0.0138072	0.218048	0.269843	0.000379254	0.0760283	0.421894	31.79558	0.0392676	0.998154	0.999528	1.00047	1.00185	0.466472	0.248923	0.0252944	0.259311	0.0215267	1.824135
16670	-4.336058	0	-4.336058	5.486221	381821.5	0.00490418	0.0213685	0.0148451	0.0798547	0.0676976	0.0082339	0.177268	0.0263368	0.0437932	0.0220625	0.0650934	0.0223831	0.0765503	0.0955192	0.079265	0.0122442	0.043809	0.161782	0.09310189	-0.1663282	0.0719966	0.0346673	0.084589	0.0450363	0.264717	0.498993	13.0955	0.1833373	0.997944	0.999474	1.00052	1.00206	0.425482	0.0223144	0.125053	0.427151	0.01700907	10.7788
16680	-18.81773	0	-18.81773	13.42813	703892.8	0.152039	0.266554	0.00390784	0.122214	0.0985384	0.178539	0.180466	0.295663	0.271024	0.127113	0.0480262	0.00999992	0.0157113	0.00488782	0.0545556	0.187082	0.0212803	0.1104	0.1616941	0.1358652	0.0160057	0.0793987	0.231001	0.105665	0.361907	0.206022	16.15133	0.00540962	0.998485	0.999613	1.00039	1.00152	0.125927	0.51564	0.101311	0.257122	0.1412748	0.03829148
16690	-24.43812	0	-24.43812	7.167238	712274.7	0.0651691	0.31622	0.0325121	0.0185158	0.0637869	0.0301214	0.0101387	0.079708	0.435222	0.284379	0.410873	0.0953547	0.0341905	0.495789	0.0984885	0.0174846	0.334325	0.0215535	0.1672971	0.1623167	0.248063	0.153326	0.114596	0.087822	0.254576	0.141617	20.60189	0.008244817	0.998494	0.999615	1.00038	1.00151	0.0314089	0.159535	0.0512296	0.757827	0.1705615	0.04833927
16700	-25.88797	0	-25.88797	17.13501	634594.6	0.390371	0.0712586	0.201389	0.0136465	0.294337	0.195116	0.309041	0.0908405	0.437328	0.00379452	0.111789	0.113807	0.171361	0.101732	0.0185153	0.0893137	0.177791	0.0460981	0.2073141	0.1102621	0.310627	0.0508906	0.143498	0.142651	0.318782	0.0335507	18.21453	0.007770977	0.998405	0.999592	1.00041	1.0016	0.271969	0.149427	0.467095	0.111509	0.1180331	0.06583729
16710	-19.38966	0	-19.38966	18.85355	75394.54	0.18899	0.18213	0.0956282	0.0125809	0.131044	0.0660459	0.237721	0.152571	0.00392939	0.311123	0.0840412	0.0210681	0.0114219	0.133666	0.0338462	0.00520863	0.0858496	0.0137507	0.1168402	-0.07404201	0.233216	0.121276	0.129203	0.446746	0.0342727	0.0352864	28.46343	0.1159234	0.995375	0.998814	1.00118	1.00463	0.0959866	0.27447	0.514395	0.115148	0.04188142	2.767896
16720	-32.13579	0	-32.13579	19.00155	1921.098	0.208726	0.0205268	0.141358	0.131368	0.0692624	0.105092	0.174417	0.00823524	0.172625	0.371622	0.13407	0.0510365	0.0219525	0.383057	0.239819	0.0565003	0.369869	0.298991	0.1814402	-0.07259824	0.151273	0.232616	0.453811	0.0452073	0.0408798	0.0762133	28.20126	0.09369584	0.97115	0.992445	1.00726	1.02915	0.254705	0.279147	0.106574	0.359574	0.0210976	4.441066
16730	-35.66558	0	-35.66558	22.32866	96584.82	0.133675	0.0294092	0.0503204	0.235153	0.410941	0.213546	0.140702	0.103288	0.396344	0.106124	0.179529	0.102881	0.129687	0.164221	0.0126944	0.409294	0.084265	0.170107	0.1661951	-0.1234652	0.0911025	0.304986	0.230049	0.259013	0.0914471	0.0234026	29.38086	0.1571008	0.995913	0.998952	1.00104	1.00409	0.346785	0.40601	0.189072	0.0581325	0.03363557	4.670674
16740	-32.17955	0	-32.17955	9.895415	98739.83	0.194932	0.0877425	0.0100802	0.206365	0.0272443	0.553164	0.237259	0.270789	0.159862	0.198682	0.0288049	0.0531572	0.514015	0.0524608	0.191577	0.157579	0.0398561	0.673033	0.3353844	-0.03236357	0.126272	0.292137	0.220358	0.248101	0.0907152	0.0224166	10.53451	0.2705917	0.995958	0.998964	1.00103	1.00405	0.000570874	0.615167	0.208187	0.176075	0.2382282	1.135851
16750	-35.00444	0	-35.00444	18.27465	730804	0.0410674	0.207229	0.57819	0.547169	0.0714082	0.29379	0.15496	0.692286	0.0607963	0.248873	0.49617	0.0345855	0.0927853	0.402063	0.0836528	0.262095	0.123649	0.018714	0.2403901	-0.0009897313	0.130282	0.301414	0.170249	0.137941	0.128946	0.131167	23.25749	0.02418772	0.998513	0.99962	1.00038	1.00149	0.070622	0.406909	0.378322	0.144147	0.02319799	1.042665
16760	-38.71274	0	-38.71274	17.39552	934508.3	0.0351391	0.0505263	0.491255	0.0124042	0.0306337	0.0314843	0.741695	0.478936	0.576639	0.21051	0.172426	0.00768395	0.315954	0.289185	0.159322	0.0240609	0.0726281	0.242147	0.1795703	0.07067336	0.0588646	0.368321	0.115504	0.0429656	0.300348	0.113997	42.07764	0.04907907	0.998685	0.999664	1.00034	1.00132	0.320793	0.083393	0.170241	0.425573	0.1197524	0.4098378
16770	0.04207238	0	0.04207238	18.61963	552402.2	0.119668	0.0183778	0.00764671	0.0149998	0.0132218	0.0472919	0.013058	0.00912022	0.0265631	0.0106466	0.0294279	0.00171421	0.0684681	0.0558583	0.0126037	0.068979	0.0265758	0.0122655	0.03930839	-0.1201508	0.176809	0.204721	0.0312509	0.130683	0.109806	0.346731	25.43125	0.1458124	0.99829	0.999563	1.00044	1.00171	0.727239	0.0463809	0.098845	0.127535	0.02566165	5.682114
16780	13.01661	0	13.01661	20.9456	233175.5	0.00627618	0.0198948	0.00608981	0.00049426	0.0212877	0.0102544	0.0426839	0.00192066	0.0144558	0.0230482	0.0317008	0.00118484	0.0166461	0.0382528	0.0136812	0.000502756	0.00231232	0.024074	0.01909946	0.001567078	0.0986649	0.402509	0.0784138	0.11251	0.0589288	0.248973	40.89101	0.03344461	0.997369	0.999326	1.00067	1.00263	0.204104	0.668991	0.0685665	0.0583382	0.03501169	0.9552413
16790	9.230081	0	9.230081	34.24576	461302.8	0.00303691	0.00249437	0.00183373	0.0125434	0.00843158	0.0256672	0.0780898	0.00199918	0.00256452	0.0175211	0.0204267	0.0112468	0.0109662	0.0136102	0.0336288	0.0635006	0.0259264	0.004371	0.02614088	0.1071787	0.191381	0.0162575	0.0389664	0.140965	0.300488	0.311942	40.85225	0.006769736	0.998129	0.999521	1.00048	1.00187	0.247727	0.372078	0.344022	0.0361733	0.1139485	0.05941051
16800	-3.791226	0	-3.791226	28.3781	713603.1	0.0851251	0.0133968	0.0101379	0.0299667	0.00971492	0.000956302	0.0285398	0.0630915	0.053185	0.0249865	0.0237765	0.096962	0.0151537	0.0980292	0.0254568	0.00408286	0.0176493	0.026141	0.05546056	-0.01620866	0.24433	0.0824311	0.0164474	0.328502	0.257095	0.071195	33.1805	0.02355465	0.998496	0.999615	1.00038	1.00151	0.245919	0.195017	0.0922503	0.466813	0.007345983	3.206466
16810	-14.87197	0	-14.87197	22.64124	636643.8	0.0213661	0.000897643	0.0726145	0.214504	0.0598868	0.0684964	0.0959508	0.0497177	0.0166054	0.0036724	0.00210774	0.026922	0.217412	0.163444	0.0291988	0.053151	0.0393866	0.0146389	0.07625872	-0.04231501	0.360567	0.12284	0.024272	0.0331877	0.361484	0.0976493	38.11942	0.07979973	0.998407	0.999593	1.00041	1.00159	0.0291499	0.481746	0.213686	0.275418	0.03748472	2.12886
16820	-8.023137	0	-8.023137	2.68145	761693.7	0.0711697	0.0271161	0.0493301	0.0909217	0.138954	0.00767532	0.0905084	0.0173673	0.0235977	0.271844	0.0100875	0.0209429	0.034931	0.0389314	0.11805	0.0652085	0.00420718	0.0359349	0.05093394	-0.08855012	0.141546	0.0313279	0.361143	0.0829032	0.352325	0.0307556	47.12598	0.2068258	0.998544	0.999628	1.00037	1.00146	0.0847095	0.180792	0.334133	0.400365	0.1182756	1.748676
16830	-10.84582	0	-10.84582	13.55815	624138.6	0.374424	0.0158485	0.144685	0.0378018	0.0244879	4.49233e-05	0.0906597	0.0391645	0.101608	0.0376947	0.0556148	0.0627423	0.0563789	0.127931	0.222529	0.0333219	0.00224151	0.0266378	0.08492203	0.1664959	0.128506	0.0147791	0.435049	0.0504058	0.0568123	0.314448	33.89761	0.09035695	0.998392	0.999589	1.00041	1.00161	0.337818	0.302433	0.285376	0.0743736	0.2568528	0.3517849
16840	-11.40755	0	-11.40755	7.785274	468408.5	0.00925536	0.0655351	0.117873	0.0752824	0.0588375	0.000677972	0.00190507	0.0351209	0.0506008	0.183096	0.00906008	0.015741	0.0539033	0.191918	0.0670385	0.0630521	0.246138	0.00805455	0.05462429	-0.02361896	0.0936663	0.0883167	0.350405	0.0786017	0.217604	0.171406	23.29674	0.08172845	0.998143	0.999525	1.00047	1.00186	0.179367	0.213891	0.0557956	0.550946	0.05810949	1.406456
16850	-2.334439	0	-2.334439	9.342921	96531.93	0.0228128	0.198339	0.0541386	0.0284473	0.0838643	0.0195771	0.0209177	0.0255511	0.00115	0.00276139	0.0842565	0.0106231	0.0811223	0.0160263	0.00780426	0.0207575	0.0648925	0.00361745	0.03409518	-0.3013184	0.210693	0.00876833	0.109391	0.271117	0.200657	0.199374	14.38041	0.3291388	0.995912	0.998952	1.00104	1.00409	0.0925746	0.00415422	0.820998	0.082273	0.02782041	11.83084
16860	-0.7648625	0	-0.7648625	26.41856	127959.5	0.0253326	0.0459075	0.00497019	0.0736969	0.00871691	0.0111905	0.0783075	0.0171261	0.00392045	0.0160841	0.0194348	0.0291871	0.0103806	0.0265925	0.0948545	0.00274313	0.00842213	0.0442927	0.03383146	-0.01997672	0.270986	0.141864	0.140695	0.348701	0.0088364	0.0889173	45.84496	0.04741476	0.996449	0.99909	1.00091	1.00356	0.192383	0.00270626	0.751314	0.0535966	0.02743804	1.728067
16870	5.356091	0	5.356091	17.01395	153007.3	0.00308623	0.0192906	0.0362953	0.0366697	0.0637068	0.0339311	0.00787339	0.0602511	0.00339119	0.00882602	0.0348399	0.016205	0.0646217	0.0195243	0.00254475	0.00810834	0.0378249	0.0262285	0.02542659	-0.01546373	0.394779	0.111963	0.118196	0.29294	0.00742335	0.0746984	24.59364	0.0212185	0.996752	0.999168	1.00083	1.00325	0.466411	0.0881318	0.122128	0.32333	0.005754769	3.687116
16880	-19.25829	0	-19.25829	23.48315	784621.3	0.0176726	0.0452487	0.117753	0.00361011	0.00535393	0.184445	0.0155966	0.0902545	0.00785852	0.143685	0.0219962	0.211732	0.0204165	0.362089	0.112108	0.0587882	0.0576396	0.0696446	0.13514	-0.02625097	0.493889	0.223517	0.0409448	0.0424103	0.178304	0.0209354	27.21839	0.08399373	0.998565	0.999633	1.00037	1.00144	0.210507	0.30426	0.407512	0.0777202	0.05774277	1.454619
16890	-23.55539	0	-23.55539	11.77456	671017.4	0.0726469	0.0650711	0.37317	0.147251	0.0656592	0.0951191	0.0382035	0.0319249	0.240175	0.119733	0.18262	0.0135941	0.194309	0.403573	0.0511329	0.0544882	0.0630055	0.187583	0.1959093	0.06846568	0.51197	0.0311581	0.0424437	0.194567	0.19816	0.0217018	16.33416	0.07159462	0.998449	0.999603	1.0004	1.00155	0.0465294	0.157423	0.397856	0.398192	0.1400603	0.51117
16900	-51.54251	0	-51.54251	13.49393	860760.9	0.214188	0.00655339	1.29125	0.522714	1.33173	0.239647	0.0427016	2.01849	0.382196	0.751553	0.14778	0.238035	0.379533	0.307994	0.747619	0.460589	0.370376	1.32141	0.4245193	0.03743582	0.255887	0.0208466	0.131884	0.114823	0.447778	0.0287825	13.84282	0.01416704	0.99863	0.99965	1.00035	1.00137	0.293907	0.458671	0.2359	0.011523	0.05160286	0.2745398
16910	-49.56428	0	-49.56428	9.773405	920860.4	0.0116777	0.0345101	0.549234	0.58013	0.200051	1.3575	0.0756158	0.821976	0.318226	1.50774	1.17985	0.119539	0.210752	0.32674	0.892692	0.0274576	0.00943969	1.11005	0.3694379	-0.01012115	0.0258547	0.0433144	0.274023	0.0807506	0.39913	0.176927	15.37831	0.1183031	0.998676	0.999661	1.00034	1.00132	0.0417603	0.571993	0.0862942	0.299953	0.1081819	1.093557
