Iteration	Posterior	Likelihood	Prior	age_ursinae	alpha_cytb	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates[23]	branch_rates[24]	branch_rates[25]	branch_rates[26]	branch_rates[27]	branch_rates[28]	branch_rates[29]	branch_rates[30]	branch_rates[31]	branch_rates[32]	branch_rates[33]	branch_rates[34]	branch_rates[35]	branch_rates[36]	branch_rates[37]	branch_rates[38]	branch_rates[39]	branch_rates[40]	branch_rates[41]	branch_rates[42]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extant_mrca	extinction_rate	num_samp_anc	origin_time	psi	rates_cytb[1]	rates_cytb[2]	rates_cytb[3]	rates_cytb[4]	sf[1]	sf[2]	sf[3]	sf[4]	speciation_rate	turnover
18760	-3754.225	-3707.056	-47.1688	3.06214	0.200891	0.0118299	0.000400556	0.0356459	0.00444211	0.0315212	0.00666821	0.00577701	0.0213674	0.0355152	0.0188589	0.00657344	0.0041542	0.0291534	0.0382941	0.0161573	0.0331021	0.0675035	0.00649106	0.0611589	0.030898	0.0537895	0.00109526	0.0338775	0.00672664	0.0166752	0.00319342	0.00542969	0.00674127	0.0408353	0.00123563	0.0310043	0.031636	0.0372826	0.04086	0.0226718	0.0517465	0.00763056	0.00326479	0.0455481	0.00556407	0.0256157	0.0200337	0.02808226	0.07011935	0.0170536	0.518457	0.00363584	0.00335456	0.444341	0.013158	11.15239	0.1590977	5	38.52273	0.5093601	0.000547718	0.0342911	0.385979	3.57918	0.285719	0.316173	0.124224	0.273885	0.2292171	0.6940919
18770	-3770.146	-3720.014	-50.13261	3.282397	0.1868497	0.00634146	0.00318025	0.059201	0.0343446	0.0631709	0.0395363	0.0113348	0.0222984	0.0606364	0.0279205	0.011001	0.00800595	0.0261917	0.0542674	0.00547386	0.0328947	0.0982256	0.0168124	0.0660725	0.0301591	0.0320114	0.000979916	0.0402038	0.0019815	0.024554	0.00276147	0.0313671	0.0106497	0.0167786	0.00403679	0.0475907	0.0054433	0.043916	0.029373	0.0495484	0.0270637	0.0136387	0.0708212	0.0516987	0.00284435	0.0190188	0.00198118	0.02781733	0.04701503	0.0159717	0.485565	0.00395923	0.00331805	0.478862	0.0123232	9.863109	0.1140524	7	37.79954	0.659987	0.00032672	0.0265502	0.348476	3.62465	0.305947	0.289482	0.12624	0.278331	0.1610675	0.7081035
18780	-3778.536	-3720.473	-58.06244	3.69021	0.1382189	0.0288556	0.013914	0.00590152	0.00409302	0.0256768	0.0135801	0.00694873	0.0364158	0.0472058	0.0321936	0.00350584	0.010243	0.027955	0.0285166	0.0182294	0.0487594	0.0293791	0.0037151	0.0280405	0.0158494	0.0605297	0.0441956	0.03062	0.106759	0.00566356	0.0234266	0.193134	0.0379298	0.0295775	0.0314393	0.0216468	0.0438725	0.0195035	0.010707	0.0110208	0.013147	0.0289331	0.0208289	0.105706	0.0449807	0.0112096	0.0188219	0.02671263	0.113514	0.0120818	0.573482	0.0035874	0.00364747	0.397808	0.00939269	10.08802	0.1425104	6	40.62115	0.4246108	2.41869e-05	0.00727662	0.206073	3.78663	0.310366	0.296218	0.126697	0.266719	0.2560245	0.5566282
18790	-3767.213	-3716.456	-50.75703	2.932116	0.1780879	0.00195335	0.0257818	0.0137701	0.0857128	0.0195155	0.00837695	0.0124334	0.0325499	0.0515992	0.0244444	0.0051393	0.00424366	0.0274216	0.0636524	0.0199886	0.0301809	0.028569	0.00515463	0.0470559	0.0148503	0.0825412	0.0438894	0.0180603	0.0307097	0.0428268	0.0168757	0.00747007	0.0113146	0.0172561	0.0165563	0.0447408	0.031435	0.0490957	0.0186864	0.0179793	0.0291351	0.012527	0.0844673	0.0130809	0.0619908	0.0208851	0.0710989	0.03279411	0.08506692	0.0117689	0.558631	0.0049071	0.00114921	0.406031	0.0175125	10.72985	0.1978415	7	38.34666	0.4892832	0.000227082	0.0221671	0.324111	3.65349	0.306658	0.293533	0.133415	0.266394	0.2829084	0.6993128
18800	-3759.967	-3714.907	-45.06002	2.822938	0.1872682	0.00212153	0.0227708	0.0278325	0.00095013	0.00397279	0.0273999	0.00842599	0.0221941	0.0390204	0.0321165	0.00529591	0.004456	0.0244455	0.0208551	0.0116736	0.00818693	0.0186458	0.00295091	0.0551067	0.0697053	0.0380198	0.00259423	0.0105024	0.00216396	0.0169408	0.0382757	0.0269203	0.0073332	0.0196335	0.0105984	0.0262349	0.0137357	0.0577035	0.0524551	0.00810193	0.0490323	0.0141158	0.0429511	0.00252365	0.0590175	0.0198149	0.0264378	0.01766454	0.03878393	0.0135588	0.589998	0.00384696	0.00160703	0.380542	0.0104473	10.49647	0.1879913	6	38.40846	0.3590011	0.000332163	0.0267685	0.349621	3.62328	0.282431	0.311851	0.132274	0.273445	0.2267753	0.8289763
18810	-3766.851	-3718.113	-48.73803	3.986682	0.1512539	0.0295531	0.0523434	0.0103703	0.00699029	0.00491651	0.00460793	0.00717055	0.0246912	0.0442526	0.0259941	0.00534154	0.00229917	0.0293667	0.0169373	0.0135281	0.0184992	0.0437121	0.00959912	0.088191	0.0267238	0.0338387	0.047366	0.0042016	0.0530755	0.00860782	0.0398245	0.00847051	0.0135631	0.00852235	0.000674836	0.0310957	0.0127641	0.0292275	0.018365	0.00832522	0.0597216	0.00748141	0.0597095	0.0485625	0.0389527	0.0535274	0.00505559	0.02797918	0.05133951	0.0130946	0.582369	0.00555408	0.0128252	0.377026	0.00913125	11.66936	0.1693508	6	37.98882	0.4861	5.72945e-05	0.0111801	0.245606	3.74316	0.286208	0.308553	0.123383	0.281856	0.2206903	0.7673685
18820	-3778.783	-3719.309	-59.47447	2.878061	0.1898187	0.00197432	0.0230915	0.0607097	0.0189894	0.0193429	0.0140084	0.0383609	0.0341616	0.0502625	0.0331595	0.012189	0.00467132	0.022963	0.0762338	0.0193273	0.0761105	0.019998	0.00702705	0.0427558	0.0402601	0.00138297	0.0617586	0.00658434	0.0570361	0.021052	0.0775908	0.0931966	0.0230781	0.0487026	0.00068303	0.00959948	0.0126006	0.0469467	0.0603144	0.0404151	0.0267292	0.0837147	0.00848155	0.0147315	0.0940553	0.0607539	0.023812	0.03102009	-0.01894721	0.00976245	0.50727	0.00329188	0.0141312	0.45869	0.00685464	10.88171	0.2096012	6	37.80171	0.3580658	0.000366771	0.0281161	0.356567	3.61495	0.316473	0.300034	0.126591	0.256901	0.190654	1.09938
18830	-3773.91	-3718.849	-55.06073	2.776917	0.1570534	0.0262583	0.044432	0.0116559	0.0027912	0.0562442	0.0792398	0.045865	0.0316739	0.0599807	0.0450681	0.00477828	0.00472411	0.0287439	0.0102465	0.0424618	0.0547412	0.00395031	0.00572252	0.0340851	0.0437661	0.0181447	0.0228792	0.00485314	0.00828055	0.00361542	0.0166206	0.0566796	0.0479417	0.00374614	0.00264306	0.018355	0.00783636	0.0656611	0.0344379	0.0307137	0.113669	0.0229675	0.0107224	0.00841525	0.11842	0.0573248	0.0628875	0.03347345	-0.02029906	0.0127554	0.522677	0.00339186	0.00982644	0.445037	0.00631173	10.70854	0.190393	7	41.30078	0.6084027	8.03013e-05	0.0132249	0.262983	3.72371	0.29	0.286837	0.123992	0.299172	0.170094	1.11934
18840	-3790.389	-3722.076	-68.31361	3.943673	0.2163931	0.00585429	0.0147846	0.145269	0.00709047	0.00675712	0.117269	0.0933819	0.0393635	0.0608635	0.0249286	0.00732615	0.00686707	0.037936	0.00139127	0.0568887	0.0506119	0.0158483	0.00512417	0.0296694	0.0365176	0.0192311	0.0411368	0.0290925	0.0163314	0.0138417	0.0271366	0.0231647	0.0588373	0.0446474	0.0116393	0.0168944	0.00662476	0.0162059	0.0141349	0.0150604	0.0368846	0.0493198	0.0171972	0.122743	0.0714935	0.0115443	0.0377585	0.02703725	0.0802	0.0100391	0.516729	0.0112485	0.00971461	0.439972	0.0122966	10.64624	0.1980387	7	44.44967	0.4538704	0.000896139	0.0437355	0.425075	3.53029	0.298398	0.314843	0.114163	0.272596	0.2782387	0.7117583
18850	-3759.597	-3714.293	-45.30325	3.969655	0.1884421	0.0490674	0.00708402	0.00483403	0.00412937	0.0105822	0.00785314	0.050828	0.0189591	0.0618442	0.0339091	0.00691523	0.00700086	0.0381935	0.0293804	0.0369501	0.0117905	0.038316	0.00753154	0.0327731	0.0108926	0.036492	0.0451083	0.0297916	0.0078651	0.00746295	0.0109152	0.00416845	0.0450799	0.00477978	0.0025453	0.0236547	0.0178406	0.0166365	0.00834778	0.0341337	0.00137058	0.0446357	5.05386e-05	0.0805343	0.0446695	0.0138056	0.0125533	0.01939133	0.02410054	0.0112743	0.545488	0.0114101	0.0102553	0.408592	0.012981	10.17297	0.1688352	8	37.40363	0.292803	0.000347782	0.0273851	0.352826	3.61944	0.281201	0.312489	0.118608	0.287703	0.1929357	0.8750851
18860	-3766.525	-3717.329	-49.1966	4.213397	0.190214	0.00973169	0.0195713	0.0369014	0.00805261	0.0112074	0.0334987	0.0298035	0.0285325	0.0561974	0.0305969	0.00642426	0.00204903	0.0406614	0.0312623	0.0368734	0.0659448	0.0534038	0.00737746	0.027816	0.0209387	0.00693129	0.0450147	0.0180533	0.00754918	0.0116422	0.000232688	0.050424	0.0345497	0.0241527	0.082729	0.0102909	0.00208808	0.00668549	0.0229387	0.00788578	0.00332346	0.0866513	0.0268153	0.0473627	0.0133238	0.0212699	0.0278329	0.02883918	-0.0336508	0.0112227	0.542992	0.0123875	0.0118411	0.406723	0.0148338	9.904526	0.1735333	7	39.28491	0.4561908	0.000372359	0.0283275	0.357638	3.61366	0.275989	0.298928	0.126498	0.298586	0.1398824	1.240565
18870	-3766.052	-3713.067	-52.98501	4.82711	0.2130321	0.179658	0.00389377	0.00996672	0.00955978	0.00285207	0.0455573	0.00103413	0.0276529	0.0732674	0.0269731	0.00986305	0.000955649	0.0341611	0.0363516	0.0504005	0.0759526	0.0436818	0.0108886	0.02333	0.0214367	0.0038004	0.0164318	0.0272624	0.0147414	0.017634	0.0181123	0.0125134	0.00704309	0.0502648	0.0243622	0.0125033	7.34252e-05	0.00843984	0.00912538	0.0113551	0.0506467	0.00363592	0.000577406	0.0123654	0.0357575	0.0586767	0.012195	0.02662325	-0.008515449	0.0112208	0.542901	0.00947085	0.00349123	0.418084	0.0148313	9.788059	0.1878275	6	37.27835	0.4752956	0.000810339	0.0416157	0.416807	3.54077	0.291994	0.302733	0.127417	0.277856	0.1793121	1.04749
18880	-3769.033	-3717.329	-51.7037	3.496497	0.168497	0.0114317	0.030806	0.0047654	0.0158236	0.0123647	0.0441487	0.0255126	0.0219209	0.0555805	0.0324015	0.00827484	0.00321051	0.0520895	0.000464822	0.0267799	0.0428226	0.0468324	0.01771	0.0556656	0.0244683	0.00314768	0.0126419	0.0348985	0.0215424	0.00922909	0.00200053	0.100245	0.00933095	0.00404195	0.00957867	0.0322633	0.000242685	0.0404575	0.0207065	0.00414473	0.00645982	0.0119486	0.0635914	0.0530036	0.0485079	0.026986	0.15579	0.03240669	0.001297093	0.0123307	0.526522	0.00764141	0.00351097	0.435391	0.0146045	9.705377	0.2273994	7	37.91047	0.4277086	0.000145998	0.0178016	0.296661	3.68539	0.296163	0.314789	0.122753	0.266294	0.2286965	0.9943283
18890	-3772.911	-3716.171	-56.74021	3.165397	0.201102	0.0392354	0.0263251	0.00892816	0.0329008	0.000703701	0.00199466	0.112827	0.0232744	0.0631013	0.0265668	0.0118685	0.0034229	0.0281952	0.0536145	0.00904294	0.0183273	0.0134367	0.0147245	0.0219119	0.0300337	0.0324671	0.00296775	0.0149325	0.062037	0.0185494	0.0988196	0.00924673	0.0237595	0.0291392	0.00965081	0.0259315	0.00355067	0.0145683	0.0342547	0.00440083	0.0523092	0.00708385	0.0166084	0.0475503	0.0528802	0.165123	0.039807	0.03532091	0.06938354	0.0127279	0.579621	0.00103167	0.0049024	0.391977	0.00974	11.14934	0.1307606	7	39.39508	0.3684724	0.000551683	0.0344137	0.386528	3.57851	0.283074	0.301338	0.130707	0.284881	0.2001442	0.6533321
18900	-3774.582	-3718.409	-56.17267	3.759467	0.165654	0.0255548	0.110992	0.0128265	0.029583	0.017191	0.0603436	0.0204256	0.0209356	0.0280618	0.0322266	0.00396749	0.000710389	0.0254517	0.0248019	0.00217707	0.1027	0.038397	0.0113854	0.0887978	0.0421798	0.000431318	0.0242624	0.00891198	0.0630489	0.0460999	0.016645	0.0200048	0.0149359	0.0275244	0.00781634	0.0420418	0.011492	0.0374505	0.0258649	0.0512774	0.0364021	0.00102689	0.104064	0.0176288	0.0878558	0.0564231	0.014447	0.03753077	0.01442582	0.01771	0.504739	0.00177746	0.00979003	0.458104	0.00787953	9.748844	0.1757944	7	37.84575	0.4540892	0.000126825	0.0165988	0.288381	3.69489	0.299946	0.310394	0.129131	0.260529	0.1902202	0.9241625
18910	-3754.827	-3711.965	-42.86263	3.13316	0.201107	0.0474111	0.0114662	0.0288388	0.0104783	0.0262494	0.0166716	0.00901496	0.0223693	0.0348844	0.0237285	0.00523503	0.000797343	0.0389365	0.0016773	0.0205833	0.0388756	0.0637177	0.0136955	0.0436742	0.0226378	0.0099414	0.000734006	0.0130933	0.0240553	0.00148099	0.0291398	0.0255288	0.0400022	0.00724653	0.0107918	0.0381304	0.00634719	0.0457861	0.0561165	0.0301282	0.0161872	0.0543374	0.00618412	0.0911791	0.017822	0.0490788	0.0209329	0.02179689	0.128363	0.016645	0.504447	0.00437728	0.00364347	0.464868	0.00601944	9.848052	0.1266926	8	38.67205	0.5122967	0.000551776	0.0344165	0.386541	3.57849	0.319801	0.280411	0.142469	0.257319	0.2550557	0.4967254
18920	-3764.359	-3713.004	-51.35487	2.723786	0.1935685	0.0123236	0.000376218	0.0151825	0.000801837	0.0178836	0.048548	0.0153012	0.0421951	0.0751806	0.0289386	0.00684363	0.00327288	0.0260547	0.0495501	0.00117464	0.0148387	0.0923691	0.00652527	0.0528511	0.0483988	0.0097359	0.00928306	0.0151774	0.0547098	0.00910925	0.00840654	0.0216725	0.0357191	0.00690349	0.0163109	0.0233412	0.0672966	0.0547176	0.0411848	0.0339125	0.0938241	0.00772173	0.0144698	0.019515	0.0179727	0.0211986	0.0137619	0.02694079	0.07465459	0.00954835	0.500561	0.0100885	0.0029238	0.474003	0.00287509	10.77497	0.1009044	7	40.84761	0.5580709	0.000422294	0.0301495	0.366665	3.60276	0.314789	0.306261	0.118121	0.26083	0.175559	0.5747606
18930	-3766.18	-3716.994	-49.18607	2.68779	0.2140367	0.0923724	0.142285	0.0043094	0.00786005	0.0111932	0.0438604	0.0332154	0.0493062	0.0669427	0.0292094	0.00988079	0.000673461	0.0404516	0.00926374	0.00756494	0.0319722	0.0366122	0.0121814	0.0230229	0.0214794	0.00895715	0.0252731	0.0286884	0.000130102	0.0248975	0.00700346	0.0483658	0.0157441	0.010671	0.00863366	0.0321291	0.00119055	0.0487682	0.0583398	0.0133916	0.0197826	0.0344436	0.021631	0.0160804	0.027778	0.0346563	0.011126	0.03359953	0.0173942	0.0095394	0.500092	0.00638381	0.00541773	0.473559	0.00500816	12.28129	0.2101813	7	37.38849	0.418222	0.000835363	0.0422454	0.41929	3.53763	0.303763	0.318832	0.132072	0.245333	0.2275755	0.9235673
18940	-3772.012	-3712.33	-59.68241	2.873865	0.1708275	0.0533191	0.0366929	0.0164102	0.0375164	0.0629152	0.029217	0.0693564	0.0179166	0.0615529	0.0404791	0.0103924	0.00236758	0.0277176	0.0160911	0.0136496	0.00872624	0.00348754	0.0116675	0.0508834	0.0370927	0.00486012	0.0396959	0.00436285	0.0633558	0.00730479	0.0203069	0.00423425	0.00954006	0.0083711	0.00448835	0.100355	0.0192697	0.0455076	0.051862	0.0120691	0.0372833	0.0171044	0.0350883	0.0533396	0.0487079	0.0341629	0.0153661	0.03286051	0.01400297	0.00762339	0.495366	0.00616169	0.0155887	0.469084	0.00617606	13.27296	0.1791698	6	37.52105	0.399742	0.000163286	0.0188191	0.303401	3.67762	0.328116	0.29248	0.123727	0.255677	0.1931727	0.9275106
18950	-3767.973	-3716.591	-51.38218	2.79667	0.1869645	0.0158442	0.0251808	0.0717112	0.0298702	0.0948103	0.00844566	0.019367	0.0195771	0.04234	0.0309018	0.0064506	0.00740363	0.0450362	0.0192246	0.00975681	0.00354384	0.0344101	0.0128803	0.0353055	0.0286209	0.0100374	0.0397525	0.00987156	0.0118398	0.0105055	0.0392306	0.0375199	0.00802266	0.029656	0.0257856	0.0584054	0.0285827	0.012186	0.0384594	0.00458714	0.0702297	0.0399015	0.0077867	0.0268723	0.0400534	0.076098	0.0212621	0.02456897	0.03515447	0.00609351	0.533148	0.00571225	0.0144517	0.434869	0.00572558	12.87889	0.1757792	8	39.37797	0.4939191	0.000328206	0.02661	0.34879	3.62427	0.327585	0.281911	0.126797	0.263707	0.2109336	0.8333387
18960	-3777.088	-3711.964	-65.12367	3.080437	0.1441383	0.0329654	0.0313421	0.0204135	0.0717552	0.0258049	0.00130753	0.0406601	0.0192297	0.0579228	0.0322067	0.00905885	0.00209322	0.046228	0.0824382	0.0753622	0.00365153	0.0619024	0.0129993	0.0441934	0.033565	0.0105645	0.0200368	0.0611774	0.0468124	0.0154295	0.0803197	0.0896877	0.0357728	0.0668766	0.0311297	0.0145477	0.0230511	0.0102608	0.0392099	0.218295	0.0399439	0.0296774	0.0547687	0.0128504	0.0366519	0.0504561	0.0168707	0.03952328	-0.03976013	0.00433757	0.56193	0.00617724	0.0136962	0.412136	0.00172312	12.62543	0.2146384	8	37.58292	0.572235	3.64816e-05	0.00892986	0.224081	3.76695	0.311453	0.310596	0.119352	0.258598	0.1748782	1.227359
18970	-3747.791	-3707.809	-39.98155	2.894162	0.1483234	0.025571	0.0137114	0.0149036	0.0016944	0.0231984	0.00577241	0.0229847	0.023637	0.0564133	0.0270711	0.00840409	0.00411921	0.0335411	0.0154837	0.0158632	0.0184058	0.0435813	0.0125225	0.0303763	0.0211895	0.00365176	0.0220413	0.00676324	0.00765346	0.014783	0.0743188	0.00827172	0.064805	0.0707366	0.00272546	0.0253122	0.0180238	0.0220948	0.0351012	0.00261043	0.033184	0.0125127	0.00451517	0.00131905	0.0144706	0.080212	0.0190164	0.02332694	0.07482038	0.00930179	0.555484	0.00755522	0.0196659	0.407408	0.000585635	13.17731	0.1641994	8	38.23923	0.3782304	4.78255e-05	0.0102187	0.236763	3.75297	0.30217	0.29931	0.125311	0.273209	0.2390198	0.6869699
18980	-3761.674	-3712.314	-49.35953	2.829408	0.1988433	0.0251172	0.0367406	0.0116981	0.0116143	0.0157019	0.028632	0.00613165	0.0149443	0.0599909	0.0399266	0.0078976	0.00463192	0.0476341	0.0252096	0.0468664	0.0237757	0.0531958	0.00761006	0.128007	0.0412247	0.00964961	0.00146104	0.0117674	0.0145179	0.0105374	0.0170049	0.00640038	0.0102447	0.0122813	0.0172714	0.0586476	0.00718763	0.0255733	0.101355	0.00562578	0.0122865	0.0246525	0.00263983	0.0122835	0.0186701	0.0665129	0.021319	0.03326844	0.09186875	0.00945131	0.564413	0.0129614	0.019982	0.392492	0.000700264	13.46852	0.1580757	6	38.6429	0.4781512	0.000510285	0.0331108	0.380632	3.58575	0.307392	0.302614	0.124088	0.265906	0.2499445	0.6324433
18990	-3755.265	-3708.512	-46.75306	3.41625	0.1737965	0.000355348	0.0131991	0.0178052	0.039308	0.0116473	0.0161531	0.0183877	0.0154019	0.0435535	0.0189547	0.00740807	0.00212791	0.03663	0.0357303	0.0152619	0.0185112	0.0038856	0.0118397	0.0504387	0.0265078	0.000781162	0.0531572	0.100338	0.0403133	0.00327175	0.00723159	0.0253412	0.0254535	0.0438013	0.00565896	0.0346175	0.010581	0.0159938	0.0938757	0.00305073	0.0254653	0.044229	0.0787043	0.0236994	0.0383287	0.00755501	0.0185926	0.0219406	0.02661904	0.0068889	0.483951	0.00944733	0.0145645	0.484638	0.000510411	13.62413	0.1830432	7	37.83349	0.4651766	0.000187487	0.0201561	0.311924	3.66773	0.315503	0.3102	0.134481	0.239815	0.2096623	0.8730385
19000	-3766.98	-3710.098	-56.88187	3.1267	0.1726548	0.00020624	0.027046	0.0212478	0.207192	0.0528541	0.0256536	0.0299267	0.0204869	0.0551698	0.0261426	0.0107441	0.000651549	0.0296787	0.0700481	0.00231656	0.00347851	0.086342	0.0181019	0.0715348	0.025674	0.0129147	0.000254006	0.0403909	0.0775874	0.0315297	0.0436886	0.0101045	0.0103018	0.0179081	0.00229181	0.0269799	0.038816	0.022036	0.0150666	0.0955806	0.0578788	0.0261069	0.0461557	0.0337091	0.00886263	0.0353903	0.0412862	0.03700544	0.1270527	0.00669178	0.489096	0.0091943	0.00416597	0.48979	0.00106181	10.16509	0.115676	8	37.4421	0.4850765	0.000177883	0.0196366	0.308656	3.67153	0.301682	0.310151	0.135066	0.253101	0.2427287	0.476565
19010	-3751.096	-3709.933	-41.16296	3.356157	0.1845989	0.00376231	0.0105259	0.0119628	0.00215243	0.00343025	0.0133573	0.0341632	0.018445	0.0795726	0.0265167	0.0074797	0.00359341	0.0311482	0.00657129	0.0216945	0.0107073	0.0707976	0.00994574	0.0322461	0.0484369	0.0472406	0.00749374	0.0473827	0.015432	0.00743203	0.00233742	0.0146725	0.00172268	0.00593085	0.00453056	0.0209343	0.0234756	0.0470953	0.0510173	0.00375527	0.0461003	0.0398346	0.0200519	0.00582652	0.0130958	0.0198002	0.0370943	0.02831455	0.08862936	0.00478811	0.485285	0.00873752	0.0102539	0.485975	0.00496073	12.73579	0.1073521	8	37.49887	0.640813	0.000298555	0.0253897	0.342285	3.63203	0.307881	0.297028	0.140611	0.254481	0.1959815	0.5477666
19020	-3766.373	-3710.892	-55.48158	3.242876	0.2218555	0.0304697	0.00347228	0.0422362	0.0695927	0.0521608	0.0411461	0.108439	0.0238196	0.0585523	0.0301605	0.00675062	0.001889	0.0381791	0.00851069	0.0655219	0.0314355	0.0654268	0.00933983	0.0200431	0.046372	0.0798309	0.0658188	0.0243731	0.0121212	0.0231379	0.0139022	0.00658288	0.00470894	0.0237979	0.0561713	0.000281957	0.0397643	0.0172482	0.0138316	0.0151092	0.0988526	0.0124849	0.0161815	0.108881	0.00403084	0.0126433	0.0396108	0.03051697	0.01312062	0.0110169	0.478143	0.0158282	0.010103	0.478823	0.00608604	11.81611	0.1672373	7	37.35137	0.4493916	0.00104853	0.0472584	0.438265	3.51343	0.304309	0.300237	0.125999	0.269454	0.1803579	0.9272523
19030	-3746.501	-3715.281	-31.21988	5.249472	0.1818359	0.0163049	0.00830761	0.0237892	0.0206847	0.0109077	0.0180834	0.00765631	0.0195811	0.0438394	0.0330836	0.00809814	0.00404357	0.0320394	0.00392444	0.0195428	0.0047084	0.0320477	0.00987344	0.0406746	0.00789072	0.0127114	0.00768378	0.000666404	0.0160865	0.0174806	0.00481354	0.0218487	0.0201088	0.00873492	0.00995038	0.00721078	0.0426869	0.0104815	0.00280921	0.00398921	0.00300151	0.0047513	0.000261784	0.0280143	0.0191044	0.0290949	0.0441815	0.014322	0.05985991	0.0104525	0.468959	0.011445	0.010456	0.495554	0.00313312	13.37979	0.1253235	8	38.77336	0.3794932	0.000266461	0.0239975	0.33462	3.64112	0.310087	0.296219	0.134832	0.258862	0.1851834	0.6767534
19040	-3738.381	-3707.238	-31.14231	4.62828	0.2078568	0.0101726	0.0312243	0.000875483	0.0184409	0.00355658	0.0139538	0.0221055	0.0153283	0.0356849	0.0189993	0.00704331	0.0047212	0.0259786	0.00127944	0.00159119	3.88979e-05	0.0462732	0.00521259	0.0195732	0.015573	0.0013038	0.0129823	0.000275206	0.0452521	0.0105911	0.033804	0.00627264	0.00792815	0.0260659	0.00463985	0.00985877	0.0187757	0.0140491	0.0102403	0.0277356	0.0233148	0.0233752	0.00192971	0.0033269	0.0299226	0.0382237	0.0155237	0.01733519	0.07110379	0.0105962	0.575634	0.0115692	0.0071632	0.390327	0.00471112	11.66392	0.1108573	8	38.5789	0.5401122	0.000689592	0.0384275	0.40385	3.55703	0.286723	0.312518	0.130913	0.269846	0.1819611	0.6092364
19050	-3751.073	-3706.882	-44.19075	4.538817	0.1750054	0.0319589	0.0145134	0.0099609	0.0486904	0.0380212	0.0188708	0.0695571	0.0235361	0.0497127	0.022512	0.0079242	0.00357697	0.0345801	0.0145664	0.0179825	0.00202692	0.0598671	0.00603909	0.0233346	0.0265108	0.00281611	0.00835273	0.00771077	0.0128457	0.018462	0.0186544	0.00398287	0.0080116	0.0216922	0.0210038	0.0218237	0.0158313	0.0124059	0.0202147	0.0629923	0.0659977	0.0082567	0.0121268	0.043218	0.0371476	0.0144477	0.0303949	0.01934243	0.09652002	0.0130353	0.578655	0.00740167	0.0032588	0.392375	0.00527446	11.33897	0.1429411	8	37.32287	0.3831334	0.000198073	0.0207133	0.315373	3.66372	0.295197	0.296881	0.13407	0.273852	0.2394611	0.5969283
19060	-3745.594	-3708.455	-37.13924	4.039395	0.1825535	0.0124161	0.00941123	0.00144681	0.0107703	0.00218859	0.0256484	0.00614378	0.0135706	0.0503637	0.0156901	0.00930089	0.00220186	0.0233401	0.0235332	0.0377645	0.00164044	0.0981905	0.00865989	0.023309	0.0162079	0.00675997	0.0112858	0.0172879	0.034883	0.0163618	0.0351257	0.0306273	0.00405	0.0274733	0.0155214	0.028739	0.0350964	0.0158105	0.0221981	0.016231	0.00112377	0.00100949	0.00708292	0.00532976	0.026878	0.00438034	0.0117279	0.01720804	0.02812316	0.0159755	0.540006	0.00456755	0.00659518	0.429845	0.00301028	12.87137	0.1105135	8	37.67136	0.3961888	0.00027454	0.0243556	0.336618	3.63875	0.298375	0.301582	0.137218	0.262825	0.1386367	0.7971449
19070	-3756.314	-3708.289	-48.02509	3.335373	0.2100332	0.0488195	0.031056	0.0153328	0.00137786	0.00318097	0.00316798	0.00371224	0.0243668	0.0803969	0.0293155	0.0111833	0.0042599	0.0517913	0.0276414	0.0338968	0.0224238	0.0517309	0.0139228	0.0421274	0.0291444	0.0502107	0.022047	0.00522404	0.0019672	0.00981978	0.0529026	0.00252125	0.0229835	0.0147506	0.000949119	0.0147829	0.0161829	0.0180657	0.0255042	0.0117157	0.00417325	0.0349754	0.00904642	0.0681782	0.0243577	0.0630433	0.0110714	0.02875047	0.06100427	0.0169638	0.472756	0.00275735	0.00778183	0.496544	0.00319651	13.42414	0.09801536	7	37.66933	0.3864684	0.000738725	0.0397568	0.409333	3.55017	0.30091	0.283514	0.136048	0.279527	0.1590196	0.6163727
19080	-3776.454	-3708.661	-67.79275	3.922614	0.1836309	0.002096	0.0074678	0.0223844	0.0249675	0.0397213	0.0352148	0.118493	0.0169651	0.0544484	0.0303417	0.00575314	0.00622688	0.042609	0.073188	0.0120244	0.00658549	0.0521419	0.00950851	0.0587664	0.0334013	0.0650423	0.0306032	0.0363541	0.0461121	0.0564859	0.00307981	0.039003	0.00498954	0.0670805	0.00421809	0.0279343	0.0101208	0.0249429	0.0357461	0.0218318	0.0211304	0.0121196	0.0230347	0.107795	0.049693	0.0263294	0.0188212	0.04265952	0.1477703	0.0114319	0.496933	0.00447498	0.0086158	0.476835	0.00170922	12.80761	0.1190139	7	39.46236	0.4772767	0.000287005	0.0248979	0.339608	3.63521	0.31941	0.281127	0.124305	0.275157	0.2667842	0.4461055
