Iteration	Posterior	Likelihood	Prior	alpha	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	bl[14]	bl[15]	bl[16]	bl[17]	bl[18]	bl[19]	bl[20]	bl[21]	bl[22]	bl[23]	bl[24]	bl[25]	bl[26]	bl[27]	bl[28]	bl[29]	bl[30]	bl[31]	bl[32]	bl[33]	bl[34]	bl[35]	bl[36]	bl[37]	bl[38]	bl[39]	bl[40]	bl[41]	bl[42]	bl[43]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	p_inv	pi[1]	pi[2]	pi[3]	pi[4]	sr[1]	sr[2]	sr[3]	sr[4]	TL
3150	-13140.7	-13111	-29.69656	0.8258944	0.382768	0.179818	0.224099	0.139924	0.272796	0.194054	0.315713	0.213627	0.161093	0.382072	0.142133	0.16016	0.232246	0.266769	0.201349	0.383768	0.271935	0.247782	0.357201	0.0885234	0.136454	0.1044	0.609781	0.108495	0.0217105	0.272454	0.20278	0.0376081	0.0812706	0.0845814	0.109229	0.212822	0.189477	0.00715897	0.0692766	0.11463	0.106375	0.0297569	0.166736	0.0392534	0.147322	0.179087	0.0377396	0.0300355	0.418976	0.0392901	0.0299755	0.42369	0.0580334	0.3246766	0.343601	0.381662	0.06006	0.214677	0.101056	0.417354	0.963879	2.51771	7.886231
3160	-13148.99	-13116.99	-32.00456	0.6871981	0.243195	0.101754	0.220501	0.14406	0.356778	0.129245	0.324219	0.133247	0.193863	0.324896	0.114085	0.150314	0.370627	0.330908	0.293329	0.388478	0.389185	0.262009	0.329171	0.159612	0.149502	0.0869607	0.623645	0.113187	0.0230819	0.240583	0.296742	0.0282887	0.041805	0.111619	0.0493257	0.328919	0.276076	0.0267186	0.0482024	0.0487927	0.0461231	0.068179	0.190068	0.0756562	0.148494	0.0917267	0.0438583	0.0290517	0.404337	0.0473627	0.0289281	0.434315	0.0560058	0.3246766	0.343601	0.381662	0.06006	0.214677	0.0714561	0.357427	0.92003	2.65109	8.117031
3170	-13129.02	-13108.47	-20.54721	0.7024058	0.375853	0.134243	0.154063	0.12117	0.270709	0.122822	0.289635	0.159953	0.161369	0.336795	0.104999	0.120453	0.237692	0.268589	0.291191	0.263596	0.294571	0.232079	0.25914	0.129864	0.147504	0.109727	0.528884	0.0816436	0.0492817	0.166402	0.207538	0.0441877	0.0448423	0.065171	0.0878934	0.18483	0.166406	0.0374044	0.0547553	0.029607	0.0323373	0.0360735	0.149523	0.0624754	0.179679	0.142903	0.0334393	0.028452	0.406866	0.0463849	0.0380995	0.425348	0.0548495	0.3246766	0.343601	0.381662	0.06006	0.214677	0.0747022	0.364663	0.925757	2.63488	6.971296
3180	-13140.43	-13115.57	-24.86113	0.7616095	0.352866	0.102452	0.190715	0.162537	0.20255	0.208685	0.281137	0.144093	0.14835	0.331228	0.20352	0.1621	0.249805	0.287149	0.229673	0.360767	0.296454	0.271715	0.224029	0.102744	0.18208	0.0968798	0.557287	0.0800989	0.0168138	0.330872	0.195098	0.0433229	0.0378711	0.0374971	0.0635078	0.232729	0.202421	0.0387349	0.0738066	0.0243517	0.051171	0.0701636	0.149397	0.0769281	0.109099	0.126932	0.0930588	0.0255335	0.462933	0.041627	0.0341915	0.381719	0.0539961	0.3435597	0.343601	0.381662	0.06006	0.214677	0.0873677	0.391206	0.945722	2.5757	7.402687
3190	-13137.44	-13108.68	-28.7537	0.6969198	0.397557	0.114597	0.242515	0.193977	0.259797	0.166874	0.338769	0.164538	0.178018	0.443928	0.157386	0.166233	0.344735	0.270124	0.221464	0.328556	0.271576	0.238148	0.252238	0.123823	0.153581	0.0993802	0.509024	0.0991826	0.0350506	0.159959	0.170324	0.0597095	0.0519433	0.0897126	0.0875948	0.286932	0.222779	0.0733253	0.0166292	0.0515424	0.0438831	0.0563503	0.181105	0.0457849	0.183486	0.160555	0.079261	0.0267221	0.459436	0.0435647	0.0201988	0.399488	0.0505904	0.3435597	0.343601	0.381662	0.06006	0.214677	0.0735305	0.362073	0.923722	2.64067	7.791944
3200	-13140.14	-13115.21	-24.93283	0.5740721	0.281651	0.0968875	0.216288	0.163166	0.186921	0.142417	0.295944	0.173659	0.202822	0.304023	0.122434	0.184612	0.267806	0.348023	0.224047	0.40261	0.29424	0.250865	0.239932	0.0861605	0.198487	0.0856436	0.478379	0.0949125	0.0329081	0.21222	0.199183	0.0490835	0.0533722	0.0827444	0.0883229	0.250767	0.183134	0.159176	0.0363965	0.0466227	0.0633869	0.037048	0.225897	0.028798	0.11287	0.140705	0.0652924	0.026503	0.455669	0.0432075	0.0316802	0.396212	0.0467281	0.2980867	0.342283	0.382428	0.0601805	0.215108	0.0478083	0.297549	0.867492	2.78715	7.409858
3210	-13139.22	-13108.78	-30.44172	0.6117731	0.370668	0.140634	0.223364	0.193917	0.208367	0.235896	0.317778	0.173659	0.181861	0.427642	0.140388	0.143974	0.267806	0.314182	0.29917	0.443744	0.281365	0.252477	0.288088	0.105476	0.164096	0.16965	0.524815	0.109546	0.0802775	0.27177	0.164972	0.0157711	0.0683068	0.141845	0.0659522	0.34453	0.165743	0.0565608	0.0274465	0.0420936	0.0748284	0.0424326	0.134377	0.005958	0.0877058	0.0760472	0.115566	0.0293543	0.3931	0.0518644	0.0350884	0.438838	0.0517552	0.3149474	0.343867	0.37957	0.060459	0.216103	0.055545	0.318753	0.887208	2.73849	7.960747
3220	-13131.37	-13107.06	-24.30964	0.592754	0.344437	0.179306	0.257911	0.110147	0.212592	0.159677	0.236764	0.155387	0.181323	0.337732	0.154237	0.12547	0.229552	0.283566	0.260651	0.405853	0.236857	0.192139	0.288346	0.0752374	0.179346	0.125505	0.524815	0.107283	0.0875341	0.25692	0.224932	0.0095734	0.0394411	0.0695991	0.116734	0.205002	0.188372	0.0706056	0.00638092	0.0404452	0.0990076	0.0688934	0.152487	0.0274245	0.136897	0.112667	0.0704924	0.0287926	0.416718	0.0501994	0.034417	0.430441	0.0394322	0.3149474	0.343032	0.378648	0.0627414	0.215578	0.0516171	0.30822	0.877577	2.76259	7.347538
3230	-13132.01	-13104	-28.0082	0.7230715	0.312457	0.119076	0.154854	0.182047	0.242172	0.179404	0.355299	0.149393	0.154406	0.485307	0.179776	0.116224	0.266081	0.338814	0.222091	0.332326	0.341945	0.21625	0.298357	0.139112	0.171072	0.106523	0.624783	0.0943607	0.0252378	0.221718	0.226411	0.0185193	0.062681	0.0820308	0.0920064	0.222774	0.133467	0.0640225	0.0100559	0.0966651	0.0544164	0.0594918	0.212203	0.051576	0.12468	0.136528	0.040781	0.0281403	0.407278	0.0495959	0.0336373	0.42069	0.0606592	0.3279478	0.356145	0.371091	0.0614891	0.211276	0.0791216	0.374215	0.933127	2.61354	7.717395
3240	-13125.37	-13105.94	-19.42933	0.7062492	0.294904	0.10877	0.172817	0.166356	0.215489	0.138938	0.254704	0.132709	0.113428	0.39078	0.143479	0.152771	0.198665	0.281049	0.245527	0.258846	0.249805	0.21625	0.296402	0.0867499	0.185008	0.130613	0.469067	0.0558592	0.0183895	0.314522	0.158097	0.0351701	0.0776905	0.102188	0.0696254	0.232921	0.167385	0.0425594	0.0169452	0.0796224	0.0466225	0.0819791	0.157756	0.0490927	0.074714	0.117238	0.0580022	0.0282381	0.408692	0.0497681	0.0376568	0.422151	0.0534936	0.3279478	0.356145	0.371091	0.0614891	0.211276	0.0755236	0.366464	0.927162	2.63085	6.859508
3250	-13135.59	-13115.5	-20.08958	0.6742004	0.347459	0.182247	0.164802	0.170246	0.244944	0.151896	0.254696	0.111743	0.103812	0.371877	0.175624	0.125668	0.241689	0.207845	0.240905	0.361586	0.283749	0.22243	0.219236	0.0541344	0.120649	0.12674	0.629762	0.0609596	0.0258889	0.194346	0.246828	0.0512453	0.0634668	0.104319	0.06862	0.175226	0.127137	0.0673514	0.012277	0.0799585	0.0381077	0.0392533	0.186865	0.0305852	0.0701066	0.107975	0.0612777	0.0289683	0.419261	0.0510552	0.0386307	0.433068	0.0290166	0.3719893	0.356145	0.371091	0.0614891	0.211276	0.0686882	0.351099	0.914919	2.66529	6.925532
3260	-13129.56	-13103.21	-26.35499	0.7051943	0.2996	0.165817	0.225125	0.135985	0.255237	0.154812	0.280137	0.183835	0.180979	0.395902	0.135884	0.120943	0.263323	0.28716	0.255449	0.326927	0.342918	0.245213	0.309273	0.0821336	0.16614	0.158131	0.454478	0.0620483	0.0441963	0.299417	0.231406	0.0533646	0.0745427	0.0593401	0.0727614	0.273587	0.135502	0.0178419	0.0194714	0.0266771	0.069339	0.0754305	0.160699	0.0585922	0.167583	0.141153	0.0837185	0.0318055	0.367921	0.0560555	0.0163411	0.475483	0.0523936	0.3322225	0.356145	0.371091	0.0614891	0.211276	0.0752981	0.365971	0.926778	2.63195	7.552074
3270	-13129.42	-13108.28	-21.13573	0.8343155	0.340612	0.175062	0.236429	0.157486	0.23204	0.181643	0.244179	0.173022	0.173063	0.348636	0.133438	0.151993	0.230462	0.279787	0.133249	0.282024	0.293279	0.229556	0.253252	0.122043	0.133981	0.0940566	0.53081	0.105906	0.0429379	0.207322	0.190968	0.0344062	0.0655986	0.041367	0.126126	0.224071	0.136451	0.00784311	0.0401337	0.0258572	0.0766524	0.0293121	0.144983	0.0570474	0.154453	0.151179	0.0374325	0.0330984	0.365689	0.0399491	0.0296497	0.471461	0.0601523	0.3553855	0.360808	0.366026	0.0647731	0.208392	0.102837	0.420591	0.966028	2.51054	7.030148
3280	-13129.71	-13104.08	-25.62218	0.8691941	0.31348	0.121836	0.184386	0.125215	0.245939	0.192633	0.228337	0.181895	0.172257	0.347509	0.104479	0.137755	0.249041	0.300061	0.181308	0.335422	0.3271	0.273962	0.253252	0.127986	0.142879	0.0886718	0.682085	0.0899087	0.0462775	0.195952	0.197181	0.0431708	0.0271489	0.095531	0.0659031	0.224071	0.176629	0.0353809	0.0358726	0.0897037	0.0941175	0.0605394	0.209102	0.0829243	0.1491	0.181604	0.0611876	0.0337998	0.373439	0.0407957	0.0247472	0.481453	0.0457651	0.3553855	0.360808	0.366026	0.0647731	0.208392	0.110175	0.433569	0.974427	2.48183	7.478793
3290	-13134.35	-13109.11	-25.232	0.9421453	0.36232	0.140431	0.247256	0.106377	0.255057	0.141135	0.293547	0.169181	0.214879	0.362222	0.126158	0.150672	0.229605	0.256072	0.181308	0.425778	0.381494	0.224506	0.249472	0.152678	0.159507	0.10366	0.527233	0.0966116	0.0182993	0.173606	0.195624	0.0879972	0.0172347	0.0935844	0.0485876	0.334164	0.123042	0.0555253	0.0352771	0.0482429	0.0534124	0.0294513	0.170902	0.0811269	0.169565	0.108477	0.038495	0.0314297	0.368713	0.054878	0.024434	0.475359	0.0451859	0.3553855	0.360808	0.366026	0.0647731	0.208392	0.125271	0.458644	0.989711	2.42638	7.439775
3300	-13134.54	-13109.46	-25.08376	0.7996685	0.343409	0.151037	0.255321	0.101865	0.202444	0.172029	0.252063	0.188605	0.191842	0.317922	0.123542	0.117488	0.328425	0.220499	0.30185	0.375336	0.265017	0.25117	0.356131	0.0630952	0.185544	0.115823	0.548026	0.0813837	0.0317129	0.172961	0.251953	0.0957637	0.0581004	0.0861816	0.069751	0.254116	0.197569	0.0821733	0.0216994	0.0546551	0.0373337	0.0354228	0.13344	0.0750886	0.135829	0.100144	0.0211876	0.030318	0.355672	0.0500386	0.0350199	0.485364	0.0435877	0.3553855	0.364862	0.363705	0.0643623	0.207071	0.0954882	0.407001	0.956863	2.54065	7.424951
3310	-13122.6	-13098.29	-24.30923	0.7212894	0.388499	0.127639	0.227695	0.152262	0.246224	0.135521	0.292885	0.13702	0.18962	0.334981	0.114663	0.213575	0.247015	0.243402	0.204399	0.378115	0.356338	0.281506	0.269901	0.0896197	0.179032	0.10779	0.469996	0.0770981	0.0465599	0.219265	0.186611	0.0806207	0.0738352	0.063502	0.0558622	0.307037	0.168634	0.0561864	0.0306073	0.0577927	0.061252	0.0546331	0.146099	0.0428724	0.0976095	0.106987	0.0267372	0.0312446	0.357211	0.0498923	0.0351715	0.487465	0.0390158	0.3491744	0.362213	0.366241	0.0659777	0.205567	0.0787403	0.373404	0.932509	2.61535	7.347497
3320	-13129.76	-13111.23	-18.53564	0.7571394	0.32709	0.100043	0.182415	0.141375	0.200219	0.173924	0.241922	0.182281	0.151697	0.30604	0.097581	0.119731	0.241479	0.255845	0.226388	0.374329	0.225079	0.220569	0.247298	0.126594	0.179032	0.143867	0.489214	0.0385802	0.105688	0.187732	0.196078	0.0771369	0.0751602	0.0512366	0.0453598	0.2266	0.159312	0.0389669	0.0229407	0.0703031	0.0439943	0.0105155	0.177559	0.0574436	0.0971904	0.117951	0.0163792	0.0313276	0.358159	0.0515496	0.031085	0.488759	0.0391194	0.3491744	0.363308	0.367348	0.0656717	0.203672	0.0864118	0.389288	0.944333	2.57997	6.770139
3330	-13131.5	-13107.57	-23.93636	0.7962703	0.32709	0.107631	0.213166	0.150667	0.190029	0.164129	0.255637	0.127864	0.205504	0.303358	0.137991	0.193632	0.244089	0.261512	0.225146	0.336019	0.33731	0.264095	0.247298	0.103201	0.166613	0.13491	0.567711	0.0618616	0.0446027	0.201889	0.199315	0.0883671	0.048527	0.08996	0.152949	0.317737	0.15991	0.0503028	0.0230636	0.0696569	0.0274031	0.0128148	0.143856	0.0707222	0.147366	0.0993478	0.0359601	0.0292169	0.352958	0.050801	0.0361899	0.481662	0.0491723	0.349028	0.363308	0.367348	0.0656717	0.203672	0.0947648	0.405628	0.955916	2.54369	7.310211
3340	-13123.69	-13102.14	-21.55511	0.7366037	0.374518	0.122538	0.21334	0.12294	0.223922	0.174673	0.26506	0.16213	0.155544	0.32725	0.150945	0.129941	0.2111	0.254378	0.231942	0.356573	0.337863	0.215676	0.197127	0.09292	0.189827	0.106501	0.567711	0.0763829	0.0144657	0.200629	0.251663	0.0522993	0.11084	0.0806618	0.0453095	0.207313	0.139361	0.0146296	0.0453991	0.104146	0.0240603	0.0635179	0.187039	0.0307539	0.0884831	0.105121	0.0455896	0.0300964	0.349971	0.0578369	0.0284404	0.492668	0.0409864	0.3731126	0.363308	0.367348	0.0656717	0.203672	0.0820177	0.380301	0.937712	2.59997	7.072085
3350	-13133.26	-13104.16	-29.09723	0.858425	0.371814	0.198258	0.22415	0.142269	0.240013	0.166265	0.287026	0.188294	0.15051	0.398632	0.18417	0.191931	0.222587	0.275323	0.242023	0.354818	0.29765	0.282703	0.22095	0.148538	0.161312	0.174319	0.5	0.122062	0.00342381	0.240724	0.29368	0.0893966	0.0823486	0.0503567	0.0568732	0.279957	0.152783	0.014465	0.0549087	0.0749785	0.0837466	0.0759762	0.186249	0.0170923	0.128235	0.160254	0.0352327	0.0280854	0.354639	0.0545956	0.0134988	0.507648	0.0415331	0.3811111	0.363308	0.367348	0.0656717	0.203672	0.107917	0.429634	0.971916	2.49053	7.826297
3360	-13138.86	-13105.95	-32.91745	0.8271898	0.361471	0.170781	0.180565	0.228187	0.301981	0.157105	0.311237	0.189086	0.168333	0.454662	0.143058	0.157532	0.284159	0.27027	0.234841	0.413968	0.369723	0.279719	0.255248	0.0890494	0.190716	0.199279	0.570911	0.0724293	0.00428415	0.228185	0.235145	0.047763	0.0773092	0.124437	0.104412	0.299673	0.190044	0.0349097	0.0572165	0.158855	0.068585	0.0617362	0.203139	0.00828508	0.131842	0.104812	0.0133788	0.0303348	0.34915	0.0537504	0.0122125	0.49979	0.0547629	0.3811111	0.363308	0.367348	0.0656717	0.203672	0.10133	0.417855	0.964213	2.5166	8.20832
3370	-13127.59	-13103.84	-23.74635	0.806289	0.28565	0.156849	0.219922	0.147191	0.271282	0.149361	0.245615	0.180124	0.153436	0.356693	0.132932	0.159351	0.207314	0.286602	0.147394	0.411717	0.337632	0.271989	0.282061	0.109796	0.144167	0.107761	0.505664	0.0503678	0.0132653	0.294785	0.248515	0.0945567	0.0558642	0.0849398	0.0543059	0.215251	0.208833	0.0329891	0.0271089	0.0733914	0.0581053	0.0898748	0.193927	0.00213057	0.12663	0.0907052	0.00515962	0.026628	0.345528	0.053193	0.0329241	0.494606	0.0471205	0.3811111	0.357845	0.3705	0.0662352	0.20542	0.0968963	0.409654	0.958682	2.53477	7.291209
3380	-13136.95	-13113.17	-23.78331	0.8093437	0.316606	0.146571	0.246058	0.194198	0.217807	0.200265	0.300346	0.118993	0.185131	0.356693	0.0804826	0.159351	0.247338	0.232234	0.147837	0.414029	0.342054	0.259041	0.262905	0.0551315	0.156816	0.085067	0.645484	0.0816369	0.00907959	0.294629	0.215905	0.0579177	0.0717273	0.0625056	0.0287937	0.210699	0.139962	0.044889	0.0195416	0.0955581	0.0763172	0.0532599	0.14639	0.00328947	0.146983	0.158116	0.00726654	0.0266962	0.346413	0.0533291	0.0281118	0.493141	0.0523097	0.3811111	0.357468	0.37305	0.0626496	0.206833	0.0975454	0.410869	0.959511	2.53208	7.294906
3390	-13134.4	-13109.95	-24.45091	1.009418	0.398793	0.14594	0.212244	0.16749	0.241704	0.194096	0.204933	0.138868	0.169116	0.440857	0.136402	0.160536	0.228032	0.300278	0.176307	0.295953	0.272869	0.200116	0.284343	0.0746055	0.179018	0.126654	0.624632	0.0682896	0.00564302	0.274464	0.169319	0.0538351	0.102301	0.0650008	0.0601229	0.254449	0.0949635	0.0298226	0.0498737	0.0714822	0.047725	0.111226	0.19036	0.0074258	0.175071	0.149553	0.00695308	0.0282581	0.345857	0.0532435	0.0280667	0.492349	0.0522258	0.3811111	0.365765	0.358498	0.0641037	0.211634	0.138829	0.479564	1.00154	2.38006	7.361665
3400	-13131.95	-13109.91	-22.04381	0.7632781	0.295443	0.194143	0.212428	0.16614	0.227612	0.173599	0.22562	0.150927	0.103793	0.399168	0.101454	0.134351	0.247235	0.168666	0.238048	0.386558	0.380097	0.236579	0.236141	0.0941191	0.18623	0.107193	0.660843	0.0510861	0.00418113	0.27234	0.234965	0.0679427	0.0564141	0.0706931	0.0522302	0.20295	0.119511	0.0164467	0.0654197	0.0675921	0.068901	0.0730394	0.150732	0.0281511	0.112314	0.0758517	0.0038058	0.0273754	0.375095	0.0515804	0.0183845	0.47697	0.0505945	0.3593941	0.365979	0.358708	0.0641413	0.211171	0.0877244	0.391918	0.946236	2.57412	7.120955
3410	-13136.88	-13113.59	-23.28386	0.7007724	0.286267	0.143864	0.181818	0.17393	0.236324	0.163587	0.252361	0.164311	0.182061	0.394418	0.113259	0.159388	0.240516	0.261424	0.244597	0.351908	0.267864	0.256216	0.271278	0.104162	0.151288	0.151766	0.579514	0.0740833	0.00331662	0.304048	0.168956	0.063392	0.0616224	0.0559517	0.033123	0.216008	0.148259	0.0456424	0.0269148	0.117915	0.0734877	0.100876	0.151373	0.0243901	0.103289	0.137683	0.00250559	0.0274049	0.375584	0.0516359	0.0269459	0.477483	0.0409458	0.3434578	0.353849	0.369799	0.056194	0.220159	0.0743533	0.363894	0.925154	2.6366	7.24496
3420	-13135.77	-13113.29	-22.4869	0.7520734	0.291432	0.112985	0.174727	0.150661	0.260154	0.167777	0.240665	0.184213	0.128755	0.466813	0.155718	0.0999131	0.213873	0.219982	0.207143	0.292298	0.282165	0.257253	0.224838	0.106271	0.167353	0.104067	0.58141	0.0592488	0.00496222	0.310395	0.267332	0.0467371	0.0594333	0.0778959	0.0542629	0.176436	0.183034	0.0191021	0.0678782	0.04555	0.085316	0.0699515	0.163795	0.117077	0.123684	0.139107	0.00360038	0.0324568	0.36965	0.0548222	0.0248576	0.46972	0.048494	0.3434578	0.342078	0.377076	0.0680106	0.212835	0.0853281	0.387098	0.942736	2.58484	7.165265
3430	-13147.09	-13121.62	-25.46856	0.6922855	0.269183	0.137222	0.240242	0.0932872	0.203107	0.159651	0.297249	0.0991235	0.215748	0.302699	0.157196	0.145991	0.325814	0.227372	0.23052	0.258553	0.31586	0.257826	0.367688	0.139244	0.173738	0.152456	0.588208	0.0964516	0.0042938	0.30197	0.179995	0.0829694	0.108572	0.0823955	0.0654136	0.251804	0.176797	0.0223184	0.0631485	0.0473264	0.0983734	0.0806748	0.159686	0.0483348	0.144764	0.0800524	0.0101133	0.0317656	0.361777	0.0536546	0.0230925	0.4885	0.0412102	0.3192363	0.350357	0.373232	0.0669369	0.209475	0.0725412	0.359867	0.921976	2.64562	7.463431
3440	-13132.78	-13108.67	-24.1145	0.6590087	0.372815	0.137222	0.211988	0.122181	0.230352	0.14909	0.266403	0.169676	0.172115	0.423126	0.12934	0.186085	0.232127	0.231994	0.197964	0.276601	0.319438	0.305125	0.249819	0.0805889	0.21414	0.0757572	0.51807	0.122061	0.00723734	0.187201	0.269988	0.0641494	0.0563561	0.126201	0.078226	0.235994	0.140538	0.0305856	0.0958578	0.0373613	0.0610265	0.0675235	0.139279	0.0371807	0.140294	0.140316	0.0186308	0.0317982	0.362149	0.0537098	0.0231162	0.489002	0.0402245	0.3192363	0.350357	0.373232	0.0669369	0.209475	0.0654634	0.34353	0.908677	2.68233	7.328025
3450	-13135.18	-13109.83	-25.34483	0.9016476	0.307931	0.142051	0.19783	0.1818	0.19362	0.179104	0.316885	0.145342	0.207309	0.472355	0.103164	0.142695	0.220994	0.175311	0.23301	0.338138	0.308761	0.212982	0.191859	0.137989	0.134579	0.107627	0.793913	0.0636418	0.0163232	0.251731	0.180003	0.0366766	0.0772094	0.0985601	0.108432	0.256757	0.165179	0.0125226	0.0313177	0.0550613	0.0645686	0.0624933	0.212837	0.0393484	0.140568	0.105151	0.0274255	0.0319628	0.368384	0.0539877	0.0217859	0.487917	0.0359624	0.4011905	0.350357	0.373232	0.0669369	0.209475	0.116936	0.445054	0.981579	2.45643	7.451057
3460	-13128.78	-13106.27	-22.50968	0.7041274	0.291597	0.132413	0.216774	0.139283	0.212274	0.16126	0.240583	0.19463	0.16152	0.408673	0.103061	0.173026	0.275104	0.221178	0.211316	0.366135	0.287498	0.230699	0.251363	0.143309	0.173891	0.0901414	0.502644	0.0937273	0.0266663	0.257336	0.201535	0.0661271	0.0399354	0.0544315	0.0735812	0.263234	0.194321	0.0444424	0.0421883	0.0302151	0.0670416	0.0589278	0.202482	0.0517538	0.0810986	0.0815557	0.0485677	0.031661	0.360256	0.0534781	0.0229239	0.477656	0.0540256	0.3876639	0.346955	0.373999	0.0645412	0.214505	0.0750701	0.365471	0.926388	2.63307	7.167543
3470	-13132.87	-13115.06	-17.81364	0.9068241	0.369412	0.180696	0.143138	0.093744	0.274691	0.130595	0.22696	0.13908	0.165904	0.281444	0.114446	0.143449	0.222284	0.221178	0.197521	0.299676	0.287498	0.267711	0.250939	0.0702321	0.170055	0.0971551	0.473657	0.0567478	0.0237941	0.173823	0.221952	0.0348986	0.0943974	0.064816	0.077719	0.260475	0.157575	0.0222184	0.0836416	0.0554164	0.101681	0.0516889	0.127772	0.0221584	0.134224	0.0871475	0.0243251	0.0317703	0.361499	0.0537899	0.0194237	0.479305	0.0542121	0.354813	0.353137	0.362844	0.0656913	0.218327	0.118008	0.446836	0.982665	2.45249	6.697938
3480	-13126.06	-13102.23	-23.82728	0.7622667	0.35007	0.119165	0.213019	0.142636	0.229432	0.12754	0.285623	0.170082	0.141385	0.464215	0.130247	0.167874	0.245019	0.274908	0.237549	0.308493	0.336423	0.254644	0.237998	0.0975871	0.186089	0.137849	0.474575	0.0520191	0.0302191	0.200314	0.293053	0.0459664	0.0485112	0.11281	0.0759624	0.225026	0.166593	0.0139655	0.0374611	0.0629501	0.10303	0.0481896	0.169765	0.0176253	0.121277	0.0680418	0.0740997	0.0314795	0.35819	0.0532975	0.0219612	0.474917	0.0601546	0.354813	0.353137	0.362844	0.0656913	0.218327	0.0875082	0.391487	0.945925	2.57508	7.299303
3490	-13137.53	-13109.87	-27.65513	0.7897015	0.354886	0.254036	0.229733	0.182543	0.249621	0.16971	0.281585	0.122845	0.119781	0.461414	0.101841	0.203234	0.309665	0.255351	0.273614	0.285691	0.362625	0.234347	0.251586	0.103854	0.159959	0.0865232	0.550922	0.123992	0.0368302	0.229091	0.193398	0.00851124	0.0993427	0.0725512	0.0671148	0.293718	0.184789	0.0223834	0.0497033	0.0899966	0.0612439	0.0800995	0.214939	0.0102549	0.0831713	0.0981143	0.0574787	0.0314764	0.358191	0.0532976	0.0219613	0.474919	0.0601548	0.354813	0.353137	0.362844	0.0656913	0.218327	0.0933655	0.402954	0.95406	2.54962	7.682088
3500	-13134.32	-13110.96	-23.36884	0.7539565	0.348544	0.0954641	0.197888	0.148128	0.214275	0.13445	0.334026	0.183691	0.151216	0.448459	0.17841	0.170078	0.260526	0.240381	0.233118	0.361308	0.310736	0.193943	0.210293	0.0686775	0.163702	0.0940359	0.530208	0.0784749	0.0336293	0.19147	0.22715	0.00896313	0.0680867	0.0729467	0.0355871	0.323866	0.17481	0.0356588	0.050811	0.0785032	0.0598987	0.0815265	0.162592	0.00880799	0.101841	0.0773604	0.109919	0.031636	0.360007	0.0535461	0.0170255	0.477326	0.0604597	0.3303345	0.346744	0.37898	0.0649489	0.209326	0.085731	0.387914	0.943332	2.58302	7.253458
3510	-13128.82	-13107.49	-21.33076	1.058841	0.336911	0.141879	0.169593	0.179968	0.279474	0.171367	0.246934	0.196542	0.144983	0.410389	0.162499	0.118655	0.252875	0.226285	0.184351	0.329061	0.321527	0.231768	0.219144	0.107108	0.165422	0.123268	0.559392	0.0544123	0.0165761	0.162894	0.184616	0.0370377	0.0530241	0.0756117	0.0662359	0.201193	0.0998411	0.0381405	0.0406967	0.115295	0.0716123	0.0536144	0.186674	0.00539713	0.0836818	0.132459	0.0912426	0.0312909	0.356081	0.0532573	0.0274506	0.47212	0.0598003	0.3844289	0.352835	0.373402	0.0648275	0.208935	0.148543	0.49375	1.0091	2.3486	7.049651
